Year	Month	TMax	TMin	PAR	PREC	CO2
1954	2	5.77	-11.15	379.05	13.87	318.68
1954	3	9.21	-8.0	457.17	74.71	318.69
1954	4	10.03	-5.71	569.8	78.25	319.09
1954	5	17.15	-0.41	582.73	43.95	319.39
1954	6	22.35	4.23	472.74	65.11	319.16
1954	7	27.66	8.67	477.86	31.98	318.77
1954	8	23.58	6.65	431.44	109.14	318.83
1954	9	21.99	2.93	422.45	15.12	319.06
1954	10	15.92	-3.39	332.92	25.37	319.0
1954	11	8.59	-9.9	326.3	21.85	319.1
1954	12	1.11	-14.6	277.21	30.96	319.25
1955	1	-1.27	-16.18	308.92	108.21	319.67
1955	2	4.17	-12.35	395.76	14.36	319.61
1955	3	4.57	-9.44	424.28	156.12	319.55
1955	4	9.88	-7.6	505.07	57.39	319.48
1955	5	18.08	-0.66	492.7	25.4	319.42
1955	6	26.24	5.02	489.89	3.17	319.69
1955	7	27.35	8.82	473.64	48.1	319.58
1955	8	25.11	7.57	477.99	110.52	319.81
1955	9	19.82	3.13	390.73	76.07	319.56
1955	10	16.48	-4.01	340.95	6.35	319.78
1955	11	7.8	-9.8	278.29	24.1	319.72
1955	12	1.92	-13.45	311.68	37.51	319.59
1956	1	2.75	-13.5	324.44	18.85	319.48
1956	2	4.76	-10.83	356.51	72.19	319.97
1956	3	5.06	-9.44	485.3	116.71	319.65
1956	4	12.92	-5.22	465.19	65.66	319.8
1956	5	20.09	-0.85	479.25	0.67	319.36
1956	6	26.08	5.03	470.14	12.37	319.65
1956	7	27.51	7.99	478.54	43.93	320.51
1956	8	24.17	6.49	461.22	119.66	319.93
1956	9	18.75	1.68	383.26	61.06	320.68
1956	10	15.54	-3.51	370.35	18.43	320.36
1956	11	5.17	-8.29	277.32	136.73	320.87
1956	12	-0.64	-14.53	279.86	49.8	320.26
1957	1	-1.06	-15.29	307.4	16.05	320.63
1957	2	0.79	-13.49	358.94	24.79	321.1
1957	3	7.27	-9.06	459.77	75.5	321.16
1957	4	12.01	-5.31	579.9	27.54	321.51
1957	5	17.76	0.43	467.26	26.32	321.18
1957	6	21.07	2.57	531.37	31.2	321.52
1957	7	24.81	7.44	494.61	73.49	321.49
1957	8	25.27	6.77	423.68	45.73	321.5
1957	9	22.44	4.23	453.81	26.68	321.54
1957	10	13.28	-0.92	360.09	61.95	321.18
1957	11	9.08	-7.23	289.68	14.0	321.84
1957	12	0.93	-14.63	266.66	35.04	321.95
1958	1	2.73	-13.41	294.06	36.05	322.07
1958	2	2.13	-11.09	389.94	60.89	321.94
1958	3	10.44	-8.06	473.29	24.64	321.72
1958	4	12.28	-4.65	504.61	31.49	322.05
1958	5	19.19	-1.1	510.28	6.24	322.27
1958	6	25.45	3.43	456.46	2.44	321.94
1958	7	27.1	7.6	475.57	53.34	321.66
1958	8	22.16	6.25	425.64	170.9	322.04
1958	9	20.83	2.15	420.21	35.19	322.19
1958	10	15.2	-3.39	363.59	27.9	322.36
1958	11	9.76	-8.44	273.2	8.71	322.78
1958	12	3.56	-14.83	271.79	22.68	322.86
1959	1	1.8	-14.3	318.0	14.68	315.7
1959	2	5.64	-11.86	401.35	30.15	315.88
1959	3	11.81	-7.41	520.94	0.52	315.62
1959	4	14.76	-5.27	578.93	9.27	315.56
1959	5	16.77	-1.48	571.28	44.42	315.5
1959	6	23.83	5.24	536.42	31.08	315.92
1959	7	22.64	6.96	458.34	143.93	315.66
1959	8	23.84	5.78	473.82	56.71	315.81
1959	9	19.42	3.15	437.44	103.62	316.55
1959	10	15.21	-4.09	350.88	12.11	316.19
1959	11	7.18	-7.12	291.49	90.54	316.78
1959	12	-1.1	-14.35	297.14	53.89	316.52
1960	1	-2.46	-17.96	329.56	44.95	316.51
1960	2	6.37	-9.55	411.11	24.06	316.47
1960	3	8.37	-9.86	511.02	23.47	316.49
1960	4	13.0	-4.68	555.92	74.07	316.86
1960	5	17.87	-0.7	587.87	24.25	317.24
1960	6	26.93	5.97	564.04	15.49	317.36
1960	7	24.7	8.14	410.97	103.38	317.3
1960	8	24.85	7.03	448.69	54.49	316.92
1960	9	20.41	2.35	402.38	42.4	316.87
1960	10	11.43	-3.51	385.08	112.45	316.76
1960	11	5.7	-9.28	314.06	40.85	316.98
1960	12	1.51	-13.73	279.43	36.02	317.13
1961	1	-0.14	-14.08	335.9	80.18	317.03
1961	2	7.45	-9.4	419.47	24.76	317.28
1961	3	6.21	-8.88	481.88	118.5	317.47
1961	4	12.19	-6.08	600.76	20.59	317.27
1961	5	15.64	-1.64	586.51	88.84	317.7
1961	6	19.18	2.54	483.62	32.02	317.48
1961	7	24.11	8.17	442.63	111.2	317.7
1961	8	21.45	6.12	433.44	132.26	317.8
1961	9	20.23	2.52	409.58	33.53	317.49
1961	10	16.25	-3.49	366.65	7.63	318.35
1961	11	9.51	-9.43	299.92	17.68	318.13
1961	12	4.81	-10.67	291.82	30.75	317.94
1962	1	5.38	-10.66	339.17	23.88	318.06
1962	2	3.53	-13.66	396.2	25.38	318.11
1962	3	6.93	-9.93	484.04	60.37	318.57
1962	4	14.01	-4.64	613.93	4.3	318.45
1962	5	18.88	0.58	458.28	42.46	318.2
1962	6	24.12	5.93	537.67	41.76	318.27
1962	7	24.06	6.75	461.37	134.88	318.67
1962	8	22.03	6.3	442.4	126.59	318.48
1962	9	19.02	2.16	438.17	48.37	319.03
1962	10	15.29	-3.71	344.41	20.52	318.33
1962	11	3.43	-11.5	328.14	107.03	318.62
1962	12	2.15	-11.1	291.35	65.54	318.61
1963	1	-0.89	-15.11	319.48	95.24	318.91
1963	2	6.27	-10.31	368.91	50.72	318.68
1963	3	10.81	-6.62	555.53	23.23	318.69
1963	4	11.82	-5.14	612.53	54.15	319.09
1963	5	15.66	-0.67	614.5	87.41	319.39
1963	6	19.88	3.98	554.2	116.45	319.16
1963	7	22.83	7.17	482.37	171.05	318.77
1963	8	20.01	5.25	380.02	194.61	318.83
1963	9	18.52	2.32	466.21	69.72	319.06
1963	10	16.56	-1.84	355.94	35.88	319.0
1963	11	8.85	-9.05	320.55	6.16	319.1
1963	12	5.34	-10.58	310.99	65.49	319.25
1964	1	1.12	-13.28	307.08	35.12	319.67
1964	2	6.49	-10.17	378.19	9.77	319.61
1964	3	9.47	-8.19	475.43	9.82	319.55
1964	4	13.97	-3.88	527.39	31.75	319.48
1964	5	20.09	1.23	534.82	42.06	319.42
1964	6	25.85	5.09	511.17	2.7	319.69
1964	7	24.31	6.82	471.61	50.98	319.58
1964	8	25.23	7.76	421.63	96.48	319.81
1964	9	19.26	1.42	424.35	53.87	319.56
1964	10	15.71	-2.14	338.86	23.23	319.78
1964	11	6.39	-9.64	290.67	31.13	319.72
1964	12	-4.41	-20.47	258.25	32.17	319.59
1965	1	0.33	-13.13	312.04	22.2	319.48
1965	2	2.33	-12.01	408.09	25.89	319.97
1965	3	4.98	-9.28	479.91	75.14	319.65
1965	4	10.31	-6.66	525.41	36.3	319.8
1965	5	17.68	-0.05	535.57	32.75	319.36
1965	6	25.31	5.72	506.43	13.42	319.65
1965	7	24.4	7.53	499.28	77.98	320.51
1965	8	24.71	6.43	434.42	60.37	319.93
1965	9	20.56	4.29	410.5	66.5	320.68
1965	10	16.41	-2.99	398.55	20.61	320.36
1965	11	6.05	-8.51	288.86	66.61	320.87
1965	12	2.69	-11.94	263.27	27.93	320.26
1966	1	1.8	-12.49	322.36	16.55	320.63
1966	2	6.56	-10.32	408.75	27.01	321.1
1966	3	8.64	-7.69	529.04	29.86	321.16
1966	4	14.86	-5.35	573.05	11.56	321.51
1966	5	17.93	0.02	548.42	98.74	321.18
1966	6	22.24	3.81	474.65	47.49	321.52
1966	7	22.35	6.28	467.73	112.65	321.49
1966	8	24.44	6.38	432.13	106.53	321.5
1966	9	21.9	1.24	422.03	5.86	321.54
1966	10	14.49	-5.07	360.58	82.05	321.18
1966	11	4.31	-11.79	321.42	21.37	321.84
1966	12	3.9	-12.56	304.11	14.71	321.95
1967	1	4.89	-12.82	321.57	13.96	322.07
1967	2	7.34	-10.42	397.86	31.6	321.94
1967	3	7.41	-10.2	591.79	35.79	321.72
1967	4	13.45	-3.96	566.87	44.93	322.05
1967	5	21.73	0.57	620.06	23.85	322.27
1967	6	26.18	5.55	580.04	4.61	321.94
1967	7	24.16	6.96	455.46	82.79	321.66
1967	8	22.19	5.23	423.54	117.33	322.04
1967	9	21.23	3.11	410.5	41.58	322.19
1967	10	16.65	-2.42	374.56	18.47	322.36
1967	11	9.7	-9.93	308.62	16.38	322.78
1967	12	5.12	-13.27	292.76	9.96	322.86
1968	1	1.7	-14.64	319.66	31.55	322.55
1968	2	6.68	-11.35	382.56	50.73	322.56
1968	3	7.53	-10.4	458.81	13.45	322.59
1968	4	11.33	-6.1	564.37	12.69	322.73
1968	5	18.24	-1.12	570.07	70.15	322.87
1968	6	21.75	3.93	520.58	73.34	323.2
1968	7	23.34	6.78	402.1	92.16	323.25
1968	8	21.76	6.37	450.28	150.71	323.15
1968	9	20.42	3.14	438.75	36.7	323.31
1968	10	12.78	-6.85	313.58	18.51	323.32
1968	11	8.38	-11.68	322.61	7.52	323.32
1968	12	-1.47	-16.65	291.87	50.53	323.69
1969	1	0.44	-14.92	322.48	24.95	323.98
1969	2	1.74	-11.79	430.81	48.68	323.89
1969	3	6.25	-9.06	482.98	59.93	324.41
1969	4	12.41	-5.17	525.35	36.81	324.35
1969	5	18.05	0.15	548.94	20.97	324.57
1969	6	22.48	3.61	499.91	41.41	324.63
1969	7	24.01	6.71	434.88	87.12	325.08
1969	8	22.3	5.25	433.99	96.1	324.8
1969	9	21.95	3.91	420.05	21.13	325.28
1969	10	14.68	-4.76	387.92	17.08	324.84
1969	11	6.17	-10.1	307.83	27.93	324.78
1969	12	3.09	-14.01	282.23	14.13	324.88
1970	1	3.45	-15.19	326.72	13.78	325.04
1970	2	5.74	-9.88	424.37	106.55	325.42
1970	3	5.89	-9.93	470.1	38.96	325.69
1970	4	14.08	-4.28	573.01	68.83	325.86
1970	5	17.4	-0.22	559.69	33.24	325.27
1970	6	23.26	4.54	486.36	63.9	325.52
1970	7	24.56	7.0	467.92	83.32	325.51
1970	8	24.17	6.21	455.23	86.39	325.76
1970	9	19.44	3.38	442.31	98.26	325.93
1970	10	13.96	-3.59	309.69	36.17	326.15
1970	11	8.21	-9.92	324.43	7.8	325.96
1970	12	4.02	-12.38	300.06	22.54	326.06
1971	1	5.46	-11.75	313.79	42.85	326.25
1971	2	3.81	-13.0	397.68	18.22	326.1
1971	3	11.41	-7.26	514.12	6.48	325.94
1971	4	15.48	-5.35	573.76	34.12	325.47
1971	5	20.83	1.27	536.86	19.49	326.11
1971	6	22.07	3.5	518.76	39.21	326.4
1971	7	26.39	7.34	454.3	35.05	326.45
1971	8	23.81	6.31	435.1	133.07	326.49
1971	9	19.35	1.4	450.8	37.47	326.19
1971	10	12.7	-3.5	360.43	86.17	326.58
1971	11	6.7	-7.81	275.29	35.77	326.82
1971	12	3.57	-12.4	304.44	29.18	327.02
1972	1	2.98	-11.06	313.11	72.71	326.85
1972	2	6.81	-9.29	427.85	36.46	327.04
1972	3	7.43	-7.48	513.95	114.08	326.53
1972	4	11.07	-5.34	521.16	35.03	327.42
1972	5	17.61	-0.61	536.54	23.4	327.23
1972	6	25.29	4.64	515.72	22.69	326.92
1972	7	25.66	8.03	441.52	136.23	327.2
1972	8	25.63	6.7	486.4	32.93	327.37
1972	9	22.84	2.09	372.59	9.2	327.76
1972	10	13.23	-4.5	342.91	67.85	328.06
1972	11	5.2	-7.95	327.61	84.88	328.5
1972	12	4.49	-10.38	274.0	30.87	328.56
1973	1	1.1	-12.7	330.14	55.96	328.58
1973	2	5.05	-10.77	331.18	23.45	328.86
1973	3	8.44	-7.46	504.5	85.96	328.99
1973	4	14.27	-4.17	568.02	4.56	329.14
1973	5	19.97	-0.34	530.08	18.5	329.62
1973	6	25.22	4.46	511.3	14.79	329.94
1973	7	23.26	8.35	509.45	168.07	330.05
1973	8	20.86	5.56	413.08	112.53	330.42
1973	9	18.1	3.62	447.79	68.01	330.45
1973	10	14.15	-1.99	355.79	110.29	330.24
1973	11	7.24	-9.15	299.99	23.39	330.16
1973	12	2.77	-10.94	285.77	55.48	329.66
1974	1	3.85	-10.69	321.72	37.53	329.45
1974	2	5.93	-9.68	378.75	43.94	330.12
1974	3	5.58	-9.44	524.85	65.97	330.2
1974	4	14.12	-4.7	490.85	15.83	330.26
1974	5	19.44	-0.7	542.26	20.39	330.28
1974	6	25.58	3.84	495.38	6.99	329.94
1974	7	24.62	7.61	480.12	86.14	330.23
1974	8	23.11	6.51	458.38	182.02	330.26
1974	9	21.42	3.14	405.69	35.91	330.28
1974	10	17.77	-3.49	331.37	6.02	330.36
1974	11	6.1	-10.9	273.86	22.14	330.28
1974	12	4.92	-12.95	302.62	21.87	330.55
1975	1	2.26	-14.13	285.12	16.03	330.89
1975	2	7.82	-10.71	339.14	11.4	330.93
1975	3	13.53	-7.13	481.89	13.96	330.54
1975	4	14.8	-4.56	576.77	5.28	330.67
1975	5	17.1	-1.82	561.04	18.69	330.98
1975	6	21.78	3.29	513.18	42.06	331.2
1975	7	22.72	7.47	483.74	134.03	331.12
1975	8	24.72	5.14	442.36	27.48	331.11
1975	9	19.49	1.45	415.41	35.73	331.48
1975	10	13.81	-1.62	337.6	104.29	331.46
1975	11	8.48	-8.65	308.66	18.22	331.41
1975	12	6.35	-12.25	274.31	16.72	331.6
1976	1	-0.29	-14.83	336.6	59.06	331.79
1976	2	1.57	-13.19	428.34	54.75	332.2
1976	3	6.92	-8.64	445.44	58.96	332.05
1976	4	10.12	-5.31	565.13	60.97	332.13
1976	5	14.41	-1.68	511.9	74.45	331.84
1976	6	21.66	2.47	489.19	17.52	331.65
1976	7	27.44	7.76	390.83	29.25	332.14
1976	8	24.09	7.18	383.99	106.05	331.88
1976	9	20.38	2.17	434.86	26.56	331.94
1976	10	17.63	-1.69	351.2	25.65	331.92
1976	11	5.14	-10.22	303.79	55.89	332.29
1976	12	3.1	-11.2	272.72	32.79	332.66
1977	1	2.54	-13.44	312.94	18.96	332.76
1977	2	5.12	-10.64	402.27	47.5	332.51
1977	3	7.98	-7.75	486.98	112.44	333.35
1977	4	13.55	-2.78	515.72	62.16	333.51
1977	5	20.61	1.55	491.14	14.81	333.98
1977	6	23.96	4.54	485.8	39.28	333.8
1977	7	26.39	7.38	427.27	30.93	334.02
1977	8	26.19	7.14	433.43	41.78	333.91
1977	9	20.01	3.33	396.26	61.43	334.36
1977	10	12.73	-3.44	372.28	83.14	334.52
1977	11	7.18	-7.8	296.19	79.59	334.64
1977	12	0.22	-15.3	269.61	41.91	334.61
1978	1	3.62	-10.99	335.86	52.07	335.01
1978	2	1.52	-11.65	411.46	44.87	334.58
1978	3	4.93	-10.41	568.1	69.38	335.0
1978	4	9.32	-5.77	603.34	67.9	335.06
1978	5	15.82	-1.17	571.91	63.04	335.06
1978	6	24.26	4.22	569.7	17.27	335.59
1978	7	26.28	8.38	412.03	82.8	335.57
1978	8	25.1	7.03	429.31	60.68	335.87
1978	9	19.87	2.86	440.29	36.91	335.51
1978	10	12.28	-3.78	354.71	70.06	335.68
1978	11	6.77	-8.79	286.39	40.47	335.99
1978	12	0.56	-12.52	248.62	49.83	335.88
1979	1	2.41	-10.15	323.61	49.78	336.22
1979	2	0.47	-12.34	411.25	49.67	336.01
1979	3	8.42	-8.02	463.16	47.41	336.54
1979	4	12.94	-4.45	524.59	56.3	336.24
1979	5	16.79	-0.96	472.95	70.41	336.21
1979	6	23.41	4.06	478.2	16.91	336.84
1979	7	24.88	6.21	479.95	45.59	336.72
1979	8	24.53	6.63	465.11	74.95	337.24
1979	9	18.97	3.42	406.68	50.61	337.2
1979	10	12.51	-2.88	344.42	130.46	337.53
1979	11	6.94	-8.64	324.88	20.16	337.57
1979	12	4.32	-12.83	283.61	10.44	337.79
1980	1	3.27	-11.44	288.51	40.65	338.09
1980	2	5.77	-10.7	363.49	35.1	337.82
1980	3	7.71	-8.62	440.81	61.93	338.43
1980	4	14.57	-5.04	541.69	18.71	338.3
1980	5	18.52	-0.73	518.8	26.14	338.43
1980	6	24.75	6.23	531.66	90.52	338.84
1980	7	23.86	7.29	529.24	101.42	338.54
1980	8	22.98	6.75	474.55	119.2	339.12
1980	9	21.64	3.19	407.91	28.08	339.33
1980	10	13.23	-3.6	368.12	58.64	339.42
1980	11	4.48	-10.22	300.69	27.7	339.42
1980	12	4.56	-12.68	311.44	26.36	339.26
1981	1	0.6	-14.71	289.39	44.6	339.38
1981	2	0.58	-15.34	356.64	78.79	339.93
1981	3	9.2	-8.34	384.76	52.22	340.06
1981	4	15.48	-3.37	517.8	17.87	339.94
1981	5	18.88	0.82	483.59	122.58	339.98
1981	6	25.41	5.15	533.68	7.34	340.07
1981	7	25.36	7.49	481.04	74.82	339.92
1981	8	21.2	6.77	427.94	172.74	339.86
1981	9	17.96	2.44	400.48	78.11	340.17
1981	10	14.56	-2.58	351.86	11.63	340.43
1981	11	5.98	-8.51	289.21	39.0	340.74
1981	12	3.03	-11.28	257.94	31.98	340.79
1982	1	1.92	-11.84	294.29	45.5	341.1
1982	2	4.29	-9.63	393.65	24.01	341.1
1982	3	7.88	-7.76	431.86	28.18	341.21
1982	4	12.39	-4.64	560.18	84.74	341.37
1982	5	15.57	-2.05	525.08	39.43	341.56
1982	6	24.76	5.76	543.46	23.25	341.35
1982	7	25.67	7.15	484.29	102.42	341.55
1982	8	22.3	6.03	451.21	70.4	341.51
1982	9	17.22	1.13	383.98	138.98	341.47
1982	10	13.65	-4.69	379.82	28.64	341.65
1982	11	6.15	-8.62	255.98	53.33	341.73
1982	12	1.78	-11.29	294.54	116.09	341.79
1983	1	3.2	-10.81	303.84	13.55	341.84
1983	2	8.88	-8.59	397.58	32.7	342.32
1983	3	10.51	-6.38	438.37	68.11	341.82
1983	4	11.4	-4.82	588.39	74.33	342.66
1983	5	16.23	0.09	603.78	78.48	342.87
1983	6	22.45	4.18	522.2	19.74	343.15
1983	7	25.07	7.95	490.08	87.82	343.44
1983	8	24.72	6.76	465.77	69.53	343.66
1983	9	20.47	2.17	421.97	36.93	343.49
1983	10	12.91	-4.06	363.22	75.69	343.72
1983	11	8.69	-7.1	278.64	20.0	343.71
1983	12	0.63	-14.7	258.34	22.69	343.96
1984	1	-0.23	-14.76	336.2	36.54	344.2
1984	2	4.07	-10.76	379.05	39.25	344.22
1984	3	8.64	-7.93	457.17	11.92	344.09
1984	4	13.74	-4.88	569.8	21.09	344.27
1984	5	16.85	0.03	582.73	71.22	344.45
1984	6	23.86	3.88	472.74	19.28	344.51
1984	7	26.53	7.87	477.86	60.38	344.76
1984	8	23.41	6.65	431.44	101.63	344.94
1984	9	18.88	3.77	422.45	53.07	344.58
1984	10	15.95	-3.3	332.92	5.47	345.01
1984	11	9.69	-9.04	326.3	30.87	345.2
1984	12	1.79	-15.87	277.21	26.61	345.57
1985	1	5.2	-11.66	308.92	40.79	345.31
1985	2	4.47	-11.85	395.76	27.16	345.61
1985	3	11.01	-8.65	424.28	9.22	346.37
1985	4	16.69	-3.14	505.07	14.03	345.79
1985	5	20.59	-0.86	492.7	16.3	345.91
1985	6	24.47	5.78	489.89	49.13	345.94
1985	7	25.47	7.67	473.64	90.26	345.89
1985	8	24.27	6.57	477.99	84.11	346.34
1985	9	19.67	3.61	390.73	43.86	346.4
1985	10	15.71	-2.0	340.95	21.78	346.42
1985	11	7.84	-7.21	278.29	46.82	346.61
1985	12	2.95	-11.86	311.68	33.65	346.81
1986	1	1.45	-14.54	324.44	87.21	346.59
1986	2	1.52	-13.12	356.51	10.77	346.74
1986	3	8.37	-8.57	485.3	0.64	346.68
1986	4	12.07	-5.59	465.19	73.77	347.22
1986	5	19.84	1.26	479.25	26.17	347.26
1986	6	26.09	5.26	470.14	15.62	347.52
1986	7	27.67	8.86	478.54	17.16	347.33
1986	8	24.81	7.5	461.22	90.62	347.4
1986	9	21.11	4.43	383.26	87.68	348.35
1986	10	12.58	-2.85	370.35	68.29	347.77
1986	11	4.15	-9.58	277.32	56.42	348.04
1986	12	-0.78	-16.55	279.86	25.05	348.13
1987	1	-2.54	-18.63	307.4	22.88	348.47
1987	2	1.77	-11.97	358.94	51.33	348.02
1987	3	7.26	-8.62	459.77	59.62	348.3
1987	4	9.19	-6.2	579.9	88.16	348.77
1987	5	17.09	0.07	467.26	33.5	349.01
1987	6	23.29	3.73	531.37	13.63	349.2
1987	7	25.22	8.66	494.61	142.23	349.39
1987	8	23.6	7.04	423.68	80.87	349.5
1987	9	20.07	3.24	453.81	39.35	349.7
1987	10	14.36	-0.25	360.09	128.37	349.86
1987	11	5.15	-9.01	289.68	79.24	350.07
1987	12	1.27	-12.68	266.66	38.39	350.05
1988	1	5.46	-10.57	294.06	6.28	350.38
1988	2	5.18	-9.43	389.94	64.32	350.94
1988	3	4.54	-8.86	473.29	149.99	350.87
1988	4	11.42	-5.19	504.61	52.99	351.01
1988	5	13.1	-2.53	510.28	36.2	351.06
1988	6	21.78	4.28	456.46	90.78	351.37
1988	7	23.38	5.87	475.57	66.53	352.02
1988	8	22.64	6.91	425.64	118.82	351.9
1988	9	20.99	2.1	420.21	2.97	352.13
1988	10	12.6	-3.01	363.59	88.68	352.41
1988	11	5.38	-10.57	273.2	7.66	352.34
1988	12	3.88	-11.34	271.79	28.86	352.35
1989	1	2.0	-15.09	318.0	64.32	352.85
1989	2	4.78	-10.08	401.35	42.49	352.54
1989	3	6.68	-9.04	520.94	77.37	352.47
1989	4	14.12	-5.83	578.93	1.31	352.97
1989	5	19.08	0.46	571.28	85.3	352.67
1989	6	22.47	5.21	536.42	69.29	352.97
1989	7	24.67	7.09	458.34	92.21	353.3
1989	8	23.34	6.88	473.82	134.57	353.37
1989	9	20.41	1.81	437.44	25.05	353.32
1989	10	17.17	-1.07	350.88	33.95	353.52
1989	11	9.54	-11.32	291.49	8.66	353.65
1989	12	6.02	-11.81	297.14	18.45	353.81
1990	1	-0.53	-16.53	329.56	35.47	353.75
1990	2	3.93	-12.32	411.11	16.76	354.33
1990	3	10.88	-7.54	511.02	11.31	354.24
1990	4	15.78	-6.31	555.92	1.84	353.68
1990	5	18.96	0.98	587.87	40.75	354.16
1990	6	27.1	4.99	564.04	16.07	353.97
1990	7	26.81	8.41	410.97	92.21	354.19
1990	8	23.18	6.05	448.69	104.4	354.61
1990	9	21.56	4.26	402.38	29.56	354.61
1990	10	17.11	-3.23	385.08	55.61	354.89
1990	11	6.89	-8.93	314.06	28.26	355.13
1990	12	3.15	-12.33	279.43	32.76	355.19
1991	1	2.37	-13.0	335.9	30.24	354.82
1991	2	5.95	-10.67	419.47	35.37	355.02
1991	3	11.34	-7.38	481.88	10.13	355.67
1991	4	15.27	-6.36	600.76	5.49	356.02
1991	5	19.96	1.06	586.51	67.83	356.0
1991	6	23.02	3.8	483.62	24.46	355.8
1991	7	26.27	8.37	442.63	55.64	355.59
1991	8	24.22	6.68	433.44	102.04	355.46
1991	9	22.18	1.83	409.58	17.69	355.56
1991	10	16.8	-3.56	366.65	15.6	355.62
1991	11	5.71	-10.16	299.92	72.4	355.8
1991	12	2.4	-14.74	291.82	23.21	355.93
1992	1	-1.11	-15.93	339.17	19.92	356.2
1992	2	3.64	-12.33	396.2	20.36	356.38
1992	3	12.65	-6.58	484.04	5.71	356.27
1992	4	14.82	-3.43	613.93	39.78	356.39
1992	5	20.37	-0.88	458.28	25.47	356.41
1992	6	25.18	4.56	537.67	12.95	356.97
1992	7	26.07	7.39	461.37	70.82	356.44
1992	8	25.46	7.82	442.4	93.87	356.62
1992	9	22.42	4.64	438.17	22.14	356.29
1992	10	14.49	-4.16	344.41	51.25	356.63
1992	11	5.41	-10.25	328.14	66.96	356.38
1992	12	1.86	-13.95	291.35	26.82	356.39
1993	1	4.72	-11.59	319.48	12.83	356.96
1993	2	5.27	-10.77	368.91	15.49	356.44
1993	3	10.91	-8.61	555.53	3.17	356.76
1993	4	14.42	-4.56	612.53	13.39	356.59
1993	5	17.78	-0.53	614.5	29.88	357.03
1993	6	24.34	4.9	554.2	19.86	357.12
1993	7	25.05	6.91	482.37	71.51	356.76
1993	8	23.0	6.38	380.02	124.38	357.32
1993	9	20.31	2.5	466.21	36.31	357.39
1993	10	16.42	-2.69	355.94	21.1	357.49
1993	11	7.51	-12.24	320.55	6.11	357.54
1993	12	1.47	-12.91	310.99	43.3	357.8
1994	1	2.16	-12.65	307.08	15.13	358.13
1994	2	4.12	-12.42	378.19	24.47	358.09
1994	3	8.25	-8.63	475.43	20.88	358.29
1994	4	12.94	-5.47	527.39	56.18	358.46
1994	5	19.72	1.2	534.82	55.63	358.46
1994	6	21.59	4.09	511.17	98.35	358.44
1994	7	26.8	8.68	471.61	57.6	358.79
1994	8	23.75	6.08	421.63	91.81	359.16
1994	9	23.8	4.07	424.35	29.95	359.17
1994	10	16.19	-1.57	338.86	62.89	359.49
1994	11	8.46	-10.29	290.67	5.53	359.68
1994	12	2.22	-14.85	258.25	46.81	359.83
1995	1	-0.8	-17.51	312.04	20.34	359.79
1995	2	4.0	-12.26	408.09	27.84	360.05
