Year	Month	TMax	TMin	PAR	PREC	CO2
1954	4	12.44	-2.79	534.35	51.41	319.09
1954	5	19.73	2.72	527.56	32.01	319.39
1954	6	24.8	7.24	466.58	58.33	319.16
1954	7	30.3	11.76	478.87	23.87	318.77
1954	8	26.12	9.62	423.74	89.43	318.83
1954	9	24.53	6.15	422.79	13.91	319.06
1954	10	18.44	-0.21	337.25	17.64	319.0
1954	11	11.09	-6.66	301.03	16.8	319.1
1954	12	3.55	-11.59	258.79	19.43	319.25
1955	1	1.02	-13.17	312.96	56.76	319.67
1955	2	6.61	-9.23	402.76	7.29	319.61
1955	3	7.03	-6.51	417.66	105.93	319.55
1955	4	12.27	-4.67	488.81	39.08	319.48
1955	5	20.44	2.53	485.53	16.58	319.42
1955	6	28.81	8.26	491.74	3.31	319.69
1955	7	29.87	12.1	464.61	40.2	319.58
1955	8	27.74	10.51	476.91	86.76	319.81
1955	9	22.42	6.2	396.39	61.87	319.56
1955	10	18.98	-0.59	345.77	4.49	319.78
1955	11	10.2	-6.89	293.2	16.92	319.72
1955	12	4.2	-10.53	302.69	23.17	319.59
1956	1	5.17	-10.47	324.69	7.89	319.48
1956	2	7.16	-7.7	356.94	43.31	319.97
1956	3	7.47	-6.62	461.63	80.51	319.65
1956	4	15.29	-2.29	457.45	39.65	319.8
1956	5	22.68	2.08	485.02	0.57	319.36
1956	6	28.66	8.25	465.99	11.04	319.65
1956	7	30.2	11.16	476.96	40.06	320.51
1956	8	26.68	9.35	455.51	94.28	319.93
1956	9	21.4	4.76	395.79	55.69	320.68
1956	10	18.09	-0.29	361.05	16.37	320.36
1956	11	7.6	-5.3	279.67	91.99	320.87
1956	12	1.62	-11.54	277.9	29.14	320.26
1957	1	1.48	-12.22	310.3	11.15	320.63
1957	2	3.33	-10.47	366.55	14.2	321.1
1957	3	9.76	-6.22	457.18	45.4	321.16
1957	4	14.55	-2.58	524.5	15.25	321.51
1957	5	20.5	3.46	445.63	20.66	321.18
1957	6	23.58	5.57	528.17	25.79	321.52
1957	7	27.38	10.45	500.78	70.56	321.49
1957	8	27.88	9.76	419.01	43.16	321.5
1957	9	24.98	7.19	457.22	25.37	321.54
1957	10	15.71	2.04	366.38	48.85	321.18
1957	11	11.49	-4.18	287.94	10.17	321.84
1957	12	3.43	-11.75	262.39	21.8	321.95
1958	1	5.2	-10.36	311.14	24.78	322.07
1958	2	4.49	-8.28	402.17	35.64	321.94
1958	3	12.92	-5.02	479.69	15.77	321.72
1958	4	14.83	-1.74	486.24	23.26	322.05
1958	5	21.75	1.99	504.19	3.0	322.27
1958	6	28.02	6.6	462.26	2.26	321.94
1958	7	29.89	10.8	466.01	46.28	321.66
1958	8	24.67	9.07	413.03	132.03	322.04
1958	9	23.48	5.2	424.01	32.49	322.19
1958	10	17.76	-0.19	371.99	25.11	322.36
1958	11	12.22	-5.1	285.72	6.85	322.78
1958	12	6.07	-11.53	295.76	12.03	322.86
1959	1	4.18	-11.24	318.59	7.41	315.7
1959	2	8.28	-8.83	403.24	20.48	315.88
1959	3	14.29	-4.23	509.9	0.3	315.62
1959	4	17.2	-2.25	547.29	5.97	315.56
1959	5	19.26	1.46	525.32	30.74	315.5
1959	6	26.41	8.35	525.46	26.37	315.92
1959	7	25.19	9.85	458.98	123.99	315.66
1959	8	26.23	8.76	467.45	58.14	315.81
1959	9	22.0	6.24	439.53	87.66	316.55
1959	10	17.73	-0.91	350.57	10.3	316.19
1959	11	9.61	-4.18	300.28	68.39	316.78
1959	12	1.3	-11.54	298.26	31.92	316.52
1960	1	-0.16	-15.14	324.2	29.59	316.51
1960	2	8.8	-6.59	398.95	16.26	316.47
1960	3	10.79	-7.05	489.02	12.0	316.49
1960	4	15.44	-1.73	503.97	51.08	316.86
1960	5	20.3	2.38	513.01	17.83	317.24
1960	6	29.58	9.27	537.84	12.87	317.36
1960	7	27.33	11.11	413.43	78.87	317.3
1960	8	27.35	9.94	448.54	51.0	316.92
1960	9	22.86	5.52	402.51	34.75	316.87
1960	10	13.99	-0.55	387.63	87.3	316.76
1960	11	8.05	-6.45	290.87	33.64	316.98
1960	12	3.88	-10.71	271.09	22.05	317.13
1961	1	2.38	-10.96	322.32	47.17	317.03
1961	2	9.78	-6.34	409.31	16.07	317.28
1961	3	8.58	-5.98	434.04	73.53	317.47
1961	4	14.64	-3.16	529.99	12.78	317.27
1961	5	17.99	1.33	514.33	59.93	317.7
1961	6	21.6	5.34	475.43	26.6	317.48
1961	7	26.72	11.1	439.52	94.33	317.7
1961	8	24.07	9.02	429.86	106.69	317.8
1961	9	22.87	5.52	409.56	30.77	317.49
1961	10	18.76	-0.34	376.15	4.67	318.35
1961	11	12.04	-6.32	282.42	12.73	318.13
1961	12	7.21	-7.55	280.69	20.24	317.94
1962	1	7.95	-7.62	332.52	15.2	318.06
1962	2	5.88	-10.78	394.68	17.16	318.11
1962	3	9.46	-6.91	480.64	35.71	318.57
1962	4	16.51	-1.65	571.93	3.03	318.45
1962	5	21.51	3.67	432.97	28.66	318.2
1962	6	26.88	9.18	532.8	37.71	318.27
1962	7	26.64	9.67	458.08	122.23	318.67
1962	8	24.71	9.11	435.86	101.94	318.48
1962	9	21.53	5.08	438.44	41.12	319.03
1962	10	17.72	-0.55	352.99	17.32	318.33
1962	11	5.95	-8.5	316.62	64.35	318.62
1962	12	4.4	-8.11	289.29	42.54	318.61
1963	1	1.57	-12.18	306.58	60.73	318.91
1963	2	8.66	-7.25	354.37	32.18	318.68
1963	3	13.15	-3.58	496.62	15.83	318.69
1963	4	14.19	-2.3	522.11	44.07	319.09
1963	5	18.23	2.19	511.77	66.4	319.39
1963	6	22.46	6.86	519.56	104.95	319.16
1963	7	25.41	9.93	478.85	159.94	318.77
1963	8	22.65	8.04	383.66	147.08	318.83
1963	9	21.07	5.35	465.35	57.34	319.06
1963	10	19.1	1.39	358.21	28.57	319.0
1963	11	11.24	-6.08	316.01	4.36	319.1
1963	12	7.92	-7.53	302.96	38.12	319.25
1964	1	3.53	-10.33	297.62	17.68	319.67
1964	2	8.97	-7.04	382.21	9.97	319.61
1964	3	11.98	-5.33	459.17	4.44	319.55
1964	4	16.41	-0.95	484.82	21.23	319.48
1964	5	22.5	4.26	460.22	23.61	319.42
1964	6	28.53	8.35	512.33	2.57	319.69
1964	7	26.92	9.85	468.93	43.69	319.58
1964	8	27.78	10.73	423.88	73.49	319.81
1964	9	21.75	4.37	419.97	46.97	319.56
1964	10	18.12	1.07	339.57	20.04	319.78
1964	11	8.99	-6.41	286.77	19.49	319.72
1964	12	-2.06	-17.33	262.82	20.82	319.59
1965	1	2.57	-10.24	312.88	11.72	319.48
1965	2	4.66	-9.12	408.52	16.72	319.97
1965	3	7.48	-6.47	444.82	47.27	319.65
1965	4	12.59	-3.77	488.33	27.45	319.8
1965	5	20.18	3.14	493.71	26.86	319.36
1965	6	28.04	8.85	505.07	12.12	319.65
1965	7	26.87	10.51	503.9	65.78	320.51
1965	8	27.29	9.42	432.35	47.77	319.93
1965	9	23.19	7.24	414.85	51.13	320.68
1965	10	18.89	0.2	401.28	19.38	320.36
1965	11	8.44	-5.49	291.07	50.69	320.87
1965	12	5.07	-8.84	263.08	17.09	320.26
1966	1	4.2	-9.57	316.06	9.54	320.63
1966	2	8.95	-7.25	379.96	18.88	321.1
1966	3	11.21	-4.9	487.06	17.49	321.16
1966	4	17.35	-2.37	502.9	8.48	321.51
1966	5	20.56	2.9	534.18	79.58	321.18
1966	6	24.91	6.68	473.6	46.93	321.52
1966	7	24.97	9.07	454.21	98.26	321.49
1966	8	27.08	9.35	432.21	85.86	321.5
1966	9	24.39	4.53	418.47	5.81	321.54
1966	10	16.85	-1.83	358.62	79.78	321.18
1966	11	6.8	-8.69	317.43	14.23	321.84
1966	12	6.4	-9.3	295.22	10.3	321.95
1967	1	7.36	-9.67	311.08	7.26	322.07
1967	2	9.8	-7.11	382.86	20.4	321.94
1967	3	9.64	-7.33	559.12	23.18	321.72
1967	4	16.05	-1.04	516.85	31.43	322.05
1967	5	24.35	3.72	530.92	17.35	322.27
1967	6	28.81	8.63	505.27	3.8	321.94
1967	7	26.8	9.81	447.27	72.97	321.66
1967	8	24.7	8.22	426.58	97.74	322.04
1967	9	23.91	6.34	410.15	32.08	322.19
1967	10	19.01	0.79	371.72	17.64	322.36
1967	11	12.26	-6.88	294.17	18.15	322.78
1967	12	7.56	-10.07	280.85	6.16	322.86
1968	1	4.02	-11.55	311.75	13.63	322.55
1968	2	9.21	-8.36	373.11	28.74	322.56
1968	3	9.87	-7.39	456.33	8.89	322.59
1968	4	13.8	-3.2	518.02	9.25	322.73
1968	5	20.75	1.89	544.11	55.32	322.87
1968	6	24.34	7.0	521.56	64.86	323.2
1968	7	25.93	9.84	402.65	75.0	323.25
1968	8	24.39	9.33	450.49	118.65	323.15
1968	9	23.08	6.23	441.09	31.8	323.31
1968	10	15.13	-3.85	316.03	12.22	323.32
1968	11	10.98	-8.46	313.94	3.32	323.32
1968	12	0.97	-13.39	286.9	26.78	323.69
1969	1	2.95	-12.05	301.62	16.98	323.98
1969	2	4.07	-8.89	408.81	28.55	323.89
1969	3	8.67	-6.07	442.87	45.3	324.41
1969	4	14.78	-2.32	481.11	19.48	324.35
1969	5	20.52	3.02	488.37	13.81	324.57
1969	6	25.11	6.56	494.56	33.15	324.63
1969	7	26.59	9.61	435.31	67.88	325.08
1969	8	24.81	8.18	435.36	73.73	324.8
1969	9	24.63	7.01	423.46	18.47	325.28
1969	10	17.3	-1.43	382.49	13.32	324.84
1969	11	8.62	-7.21	310.55	20.58	324.78
1969	12	5.46	-10.93	266.72	9.16	324.88
1970	1	5.77	-12.1	323.05	6.13	325.04
1970	2	8.2	-6.89	400.82	62.68	325.42
1970	3	8.34	-7.19	440.06	24.84	325.69
1970	4	16.49	-1.4	506.98	41.52	325.86
1970	5	20.06	2.8	537.69	25.41	325.27
1970	6	25.85	7.56	479.2	58.95	325.52
1970	7	27.13	10.0	467.59	67.43	325.51
1970	8	26.56	9.16	453.42	71.38	325.76
1970	9	22.01	6.42	445.68	92.66	325.93
1970	10	16.36	-0.48	305.7	32.57	326.15
1970	11	10.68	-6.75	321.03	6.16	325.96
1970	12	6.31	-9.19	294.59	16.88	326.06
1971	1	7.92	-8.64	310.11	26.77	326.25
1971	2	6.21	-10.21	394.61	9.51	326.1
1971	3	13.83	-4.29	496.72	3.32	325.94
1971	4	17.91	-2.26	537.32	19.56	325.47
1971	5	23.39	4.49	509.08	11.91	326.11
1971	6	24.64	6.47	519.6	35.4	326.4
1971	7	29.08	10.49	453.46	30.39	326.45
1971	8	26.37	9.23	432.06	104.8	326.49
1971	9	21.84	4.49	454.33	35.41	326.19
1971	10	15.18	-0.36	366.73	72.7	326.58
1971	11	8.94	-4.76	278.82	27.74	326.82
1971	12	5.89	-9.29	301.32	20.69	327.02
1972	1	5.44	-8.18	312.15	42.57	326.85
1972	2	9.29	-6.3	423.59	24.53	327.04
1972	3	9.76	-4.65	510.58	67.48	326.53
1972	4	13.57	-2.54	496.67	22.47	327.42
1972	5	20.09	2.21	534.85	13.98	327.23
1972	6	27.89	7.72	515.37	21.77	326.92
1972	7	28.16	11.09	448.88	128.46	327.2
1972	8	28.2	9.86	485.03	27.76	327.37
1972	9	25.43	5.47	375.76	10.06	327.76
1972	10	15.76	-1.33	349.41	52.89	328.06
1972	11	7.58	-5.01	299.04	62.71	328.5
1972	12	6.84	-7.41	265.78	18.04	328.56
1973	1	3.61	-9.58	323.03	32.63	328.58
1973	2	7.6	-7.84	300.01	13.8	328.86
1973	3	10.96	-4.67	460.55	52.71	328.99
1973	4	16.85	-1.2	501.67	2.76	329.14
1973	5	22.47	2.74	513.92	14.45	329.62
1973	6	27.98	7.63	513.41	13.09	329.94
1973	7	25.92	11.14	509.05	147.64	330.05
1973	8	23.43	8.51	427.59	95.52	330.42
1973	9	20.59	6.45	442.33	62.46	330.45
1973	10	16.45	1.11	353.83	84.19	330.24
1973	11	9.72	-6.16	281.07	17.88	330.16
1973	12	5.13	-7.99	284.91	34.02	329.66
1974	1	6.23	-7.84	316.88	23.1	329.45
1974	2	8.24	-6.63	375.67	21.23	330.12
1974	3	8.03	-6.74	487.36	40.86	330.2
1974	4	16.65	-1.8	428.39	8.86	330.26
1974	5	22.0	2.31	521.62	13.15	330.28
1974	6	28.25	7.01	494.02	5.81	329.94
1974	7	27.28	10.67	481.01	67.0	330.23
1974	8	25.72	9.49	455.33	141.63	330.26
1974	9	23.96	6.22	408.15	30.9	330.28
1974	10	20.2	-0.16	334.75	5.16	330.36
1974	11	8.52	-7.87	271.06	17.08	330.28
1974	12	7.43	-9.66	300.18	11.3	330.55
1975	1	4.68	-11.04	269.58	11.32	330.89
1975	2	10.19	-7.54	329.42	7.44	330.93
1975	3	16.1	-4.15	450.76	6.0	330.54
1975	4	17.37	-1.55	508.04	3.85	330.67
1975	5	19.45	1.19	504.37	10.95	330.98
1975	6	24.26	6.23	514.36	35.5	331.2
1975	7	25.26	10.3	496.68	104.65	331.12
1975	8	27.32	8.21	449.19	24.3	331.11
1975	9	22.04	4.48	420.46	31.71	331.48
1975	10	16.37	1.28	333.21	89.68	331.46
1975	11	10.98	-5.43	308.45	14.34	331.41
1975	12	8.87	-8.98	280.28	11.76	331.6
1976	1	2.11	-11.97	328.63	34.22	331.79
1976	2	3.98	-10.31	416.64	31.85	332.2
1976	3	9.29	-5.75	446.13	36.79	332.05
1976	4	12.64	-2.47	519.5	39.88	332.13
1976	5	17.04	1.21	514.75	47.1	331.84
1976	6	23.95	5.48	500.04	14.19	331.65
1976	7	30.11	10.87	400.31	21.71	332.14
1976	8	26.72	10.02	396.8	91.86	331.88
1976	9	23.03	5.1	438.54	20.34	331.94
1976	10	20.28	1.56	350.69	18.31	331.92
1976	11	7.58	-7.19	304.12	43.67	332.29
1976	12	5.53	-8.44	267.44	20.57	332.66
1977	1	4.92	-10.43	306.45	10.73	332.76
1977	2	7.58	-7.76	399.91	28.28	332.51
1977	3	10.43	-4.77	471.63	68.79	333.35
1977	4	15.91	0.16	480.05	44.29	333.51
1977	5	23.06	4.72	498.09	9.5	333.98
1977	6	26.65	7.58	502.28	32.64	333.8
1977	7	29.11	10.59	436.27	23.54	334.02
1977	8	28.76	10.35	448.78	38.85	333.91
1977	9	22.58	6.32	401.52	53.99	334.36
1977	10	15.17	-0.36	376.13	61.35	334.52
1977	11	9.62	-4.91	298.14	55.77	334.64
1977	12	2.8	-12.19	263.29	24.88	334.61
1978	1	6.12	-8.08	328.07	25.26	335.01
1978	2	3.94	-8.71	395.06	22.58	334.58
1978	3	7.43	-7.67	536.07	45.65	335.0
1978	4	11.6	-2.96	559.84	40.86	335.06
1978	5	18.3	1.65	495.99	39.79	335.06
1978	6	26.75	7.22	540.83	18.44	335.59
1978	7	28.93	11.25	413.0	76.66	335.57
1978	8	27.66	10.11	428.25	48.46	335.87
1978	9	22.35	5.96	441.93	35.76	335.51
1978	10	14.68	-0.7	353.12	56.03	335.68
1978	11	9.18	-5.67	285.64	32.28	335.99
1978	12	2.88	-9.51	253.44	33.46	335.88
1979	1	4.86	-7.21	324.32	29.34	336.22
1979	2	2.85	-9.58	412.31	29.57	336.01
1979	3	10.99	-5.14	436.26	29.17	336.54
1979	4	15.42	-1.53	507.36	37.08	336.24
1979	5	19.46	2.09	486.62	43.97	336.21
1979	6	26.13	7.09	471.1	14.99	336.84
1979	7	27.52	9.15	472.06	39.85	336.72
1979	8	27.09	9.66	462.89	61.15	337.24
1979	9	21.63	6.43	404.64	46.22	337.2
1979	10	14.9	-0.07	344.51	99.49	337.53
1979	11	9.41	-5.62	320.61	15.06	337.57
1979	12	6.77	-9.72	275.26	5.64	337.79
1980	1	5.76	-8.5	278.75	25.92	338.09
1980	2	8.19	-7.72	346.38	17.94	337.82
1980	3	10.08	-5.74	414.76	37.03	338.43
1980	4	16.98	-2.04	502.76	12.87	338.3
1980	5	21.0	2.37	494.9	16.88	338.43
1980	6	27.34	9.34	532.78	75.44	338.84
1980	7	26.32	10.22	515.1	93.68	338.54
1980	8	25.59	9.61	463.62	100.18	339.12
1980	9	24.26	6.45	416.04	25.6	339.33
1980	10	15.68	-0.58	369.25	45.25	339.42
1980	11	6.81	-7.34	294.06	20.91	339.42
1980	12	6.94	-9.53	301.29	14.07	339.26
1981	1	3.11	-11.65	304.65	20.32	339.38
1981	2	3.03	-12.32	378.19	42.07	339.93
1981	3	11.71	-5.38	394.51	33.87	340.06
1981	4	17.95	-0.2	508.28	11.11	339.94
1981	5	21.52	3.84	482.74	98.34	339.98
1981	6	28.06	8.47	529.94	5.64	340.07
1981	7	28.02	10.44	463.07	58.99	339.92
1981	8	23.73	9.46	427.78	137.44	339.86
1981	9	20.5	5.35	411.79	65.19	340.17
1981	10	16.95	0.36	354.1	16.66	340.43
1981	11	8.43	-5.41	299.99	30.81	340.74
1981	12	5.44	-8.35	259.91	25.58	340.79
1982	1	4.39	-8.83	304.12	26.2	341.1
1982	2	6.7	-6.78	395.51	14.86	341.1
1982	3	10.41	-5.02	449.3	17.21	341.21
1982	4	14.73	-1.82	510.07	66.12	341.37
1982	5	17.98	0.82	509.84	31.44	341.56
1982	6	27.4	8.96	538.52	18.0	341.35
1982	7	28.27	10.3	480.79	90.31	341.55
1982	8	24.79	8.86	451.76	62.11	341.51
1982	9	19.88	4.23	394.57	113.24	341.47
1982	10	16.08	-1.73	378.17	27.84	341.65
1982	11	8.47	-5.73	267.51	37.47	341.73
1982	12	4.26	-8.33	276.88	73.86	341.79
1983	1	5.63	-7.94	302.44	7.54	341.84
1983	2	11.23	-5.4	393.86	20.21	342.32
1983	3	12.84	-3.57	432.35	50.54	341.82
1983	4	13.94	-2.03	568.24	49.02	342.66
1983	5	18.75	2.98	525.18	56.81	342.87
1983	6	24.98	7.19	508.73	14.74	343.15
1983	7	27.66	11.08	485.83	74.18	343.44
1983	8	27.34	9.8	458.86	51.81	343.66
1983	9	23.0	5.17	421.32	32.21	343.49
1983	10	15.25	-1.11	355.12	58.98	343.72
1983	11	11.15	-3.88	291.5	14.89	343.71
1983	12	3.08	-11.83	270.65	11.13	343.96
1984	1	2.36	-11.72	326.71	21.7	344.2
1984	2	6.55	-7.81	396.65	25.72	344.22
1984	3	11.05	-4.93	455.74	7.79	344.09
1984	4	16.35	-1.98	534.35	7.83	344.27
1984	5	19.47	2.81	527.56	50.26	344.45
1984	6	26.36	6.98	466.58	13.9	344.51
1984	7	29.25	11.0	478.87	49.72	344.76
1984	8	25.93	9.6	423.74	89.8	344.94
1984	9	21.32	6.86	422.79	47.5	344.58
1984	10	18.51	-0.05	337.25	5.0	345.01
1984	11	12.1	-5.84	301.03	22.32	345.2
1984	12	4.41	-12.59	258.79	16.94	345.57
1985	1	7.7	-8.64	312.96	26.51	345.31
1985	2	6.89	-8.9	402.76	18.08	345.61
1985	3	13.45	-5.82	417.66	5.82	346.37
1985	4	19.19	-0.13	488.81	8.91	345.79
1985	5	23.16	2.23	485.53	9.46	345.91
1985	6	27.12	8.94	491.74	41.78	345.94
1985	7	28.16	10.75	464.61	83.77	345.89
1985	8	26.9	9.43	476.91	71.31	346.34
1985	9	22.16	6.58	396.39	37.78	346.4
1985	10	18.16	1.1	345.77	21.89	346.42
1985	11	10.28	-4.24	293.2	36.87	346.61
1985	12	5.31	-8.75	302.69	20.01	346.81
1986	1	4.05	-11.6	324.69	49.77	346.59
1986	2	4.02	-10.22	356.94	6.79	346.74
1986	3	10.72	-5.61	461.63	0.23	346.68
1986	4	14.53	-2.53	457.45	45.24	347.22
1986	5	22.35	4.37	485.02	17.62	347.26
1986	6	28.7	8.31	465.99	15.07	347.52
1986	7	30.28	12.13	476.96	12.24	347.33
1986	8	27.38	10.35	455.51	75.95	347.4
1986	9	23.66	7.36	395.79	75.27	348.35
1986	10	15.16	0.11	361.05	52.41	347.77
1986	11	6.6	-6.53	279.67	38.64	348.04
1986	12	1.43	-13.7	277.9	14.37	348.13
1987	1	-0.14	-15.82	310.3	14.94	348.47
1987	2	4.26	-9.0	366.55	33.27	348.02
1987	3	9.68	-5.7	457.18	38.19	348.3
1987	4	11.53	-3.47	524.5	57.16	348.77
1987	5	19.61	3.05	445.63	23.99	349.01
1987	6	25.84	6.84	528.17	11.79	349.2
1987	7	27.84	11.75	500.78	122.71	349.39
1987	8	26.21	9.89	419.01	67.12	349.5
1987	9	22.57	6.2	457.22	32.87	349.7
1987	10	16.91	2.71	366.38	105.31	349.86
1987	11	7.46	-5.98	287.94	51.85	350.07
1987	12	3.79	-9.59	262.39	24.81	350.05
1988	1	7.69	-7.59	311.14	4.04	350.38
1988	2	7.77	-6.64	402.17	35.84	350.94
1988	3	7.0	-6.0	479.69	86.42	350.87
1988	4	13.78	-2.28	486.24	37.92	351.01
1988	5	15.71	0.32	504.19	30.93	351.06
1988	6	24.18	7.18	462.26	76.79	351.37
1988	7	25.91	8.66	466.01	54.72	352.02
1988	8	25.31	9.82	413.03	97.24	351.9
1988	9	23.66	5.31	424.01	2.86	352.13
1988	10	14.83	-0.05	371.99	75.9	352.41
1988	11	7.74	-7.52	285.72	5.54	352.34
1988	12	6.25	-8.33	295.76	17.07	352.35
1989	1	4.41	-11.9	318.59	38.71	352.85
1989	2	7.24	-7.13	403.24	25.27	352.54
1989	3	9.08	-6.0	509.9	45.12	352.47
1989	4	16.51	-2.83	547.29	0.54	352.97
1989	5	21.75	3.37	525.32	60.34	352.67
1989	6	25.13	8.22	525.46	67.52	352.97
1989	7	27.46	10.19	458.98	76.62	353.3
1989	8	25.85	9.87	467.45	105.46	353.37
1989	9	22.96	4.9	439.53	21.62	353.32
1989	10	19.67	2.22	350.57	24.68	353.52
1989	11	12.12	-8.07	300.28	6.92	353.65
1989	12	8.37	-8.42	298.26	12.32	353.81
1990	1	2.05	-13.54	324.2	21.6	353.75
1990	2	6.22	-9.32	398.95	11.57	354.33
1990	3	13.38	-4.5	489.02	6.56	354.24
1990	4	18.16	-3.09	503.97	1.18	353.68
1990	5	21.5	3.89	513.01	26.8	354.16
1990	6	29.83	8.36	537.84	12.81	353.97
1990	7	29.24	11.51	413.43	77.63	354.19
1990	8	25.71	8.94	448.54	82.24	354.61
1990	9	24.22	7.4	402.51	25.39	354.61
1990	10	19.64	-0.04	387.63	40.66	354.89
1990	11	9.22	-5.86	290.87	24.03	355.13
1990	12	5.58	-9.2	271.09	19.23	355.19
1991	1	4.79	-9.81	322.32	18.72	354.82
1991	2	8.33	-7.56	409.31	18.76	355.02
1991	3	13.79	-4.39	434.04	7.2	355.67
1991	4	17.61	-3.3	529.99	3.35	356.02
1991	5	22.64	4.18	514.33	45.37	356.0
1991	6	25.46	6.76	475.43	22.36	355.8
1991	7	28.95	11.39	439.52	47.25	355.59
1991	8	26.79	9.49	429.86	87.12	355.46
1991	9	24.67	5.17	409.56	16.77	355.56
1991	10	19.39	-0.36	376.15	13.77	355.62
1991	11	8.23	-7.23	282.42	44.3	355.8
1991	12	5.04	-11.5	280.69	11.42	355.93
1992	1	1.35	-12.89	332.52	10.55	356.2
1992	2	6.02	-9.41	394.68	14.35	356.38
1992	3	15.12	-3.43	480.64	3.06	356.27
1992	4	17.25	-0.45	571.93	32.12	356.39
1992	5	22.9	2.14	432.97	19.99	356.41
1992	6	27.73	7.69	532.8	10.58	356.97
1992	7	28.64	10.44	458.08	57.75	356.44
1992	8	28.01	10.76	435.86	81.44	356.62
1992	9	25.09	7.73	438.44	20.96	356.29
1992	10	16.87	-0.96	352.99	38.89	356.63
1992	11	7.89	-7.29	316.62	44.95	356.38
1992	12	4.23	-10.79	289.29	19.83	356.39
1993	1	7.2	-8.53	306.58	7.94	356.96
1993	2	7.67	-7.58	354.37	10.38	356.44
1993	3	13.39	-5.38	496.62	1.26	356.76
1993	4	16.86	-1.52	522.11	8.58	356.59
1993	5	20.3	2.32	511.77	23.94	357.03
1993	6	26.81	8.04	519.56	15.71	357.12
1993	7	27.62	9.76	478.85	64.87	356.76
1993	8	25.57	9.3	383.66	100.01	357.32
1993	9	22.83	5.51	465.35	36.58	357.39
1993	10	18.82	0.61	358.21	16.07	357.49
1993	11	10.14	-9.0	316.01	4.15	357.54
1993	12	3.93	-9.91	302.96	26.54	357.8
1994	1	4.62	-9.67	297.62	10.78	358.13
1994	2	6.62	-9.27	382.21	14.93	358.09
1994	3	10.72	-5.64	459.17	13.23	358.29
1994	4	15.4	-2.49	484.82	30.8	358.46
1994	5	22.38	4.33	460.22	40.04	358.46
1994	6	24.18	6.99	512.33	98.4	358.44
1994	7	29.51	11.86	468.93	53.44	358.79
1994	8	26.3	8.95	423.88	70.49	359.16
1994	9	26.42	7.49	419.97	27.45	359.17
1994	10	18.54	1.49	339.57	49.53	359.49
1994	11	10.94	-6.98	286.77	4.47	359.68
1994	12	4.74	-11.79	262.82	27.68	359.83
1995	1	1.73	-14.27	312.88	12.18	359.79
1995	2	6.46	-9.24	408.52	18.07	360.05
1995	3	12.22	-5.27	444.82	24.85	360.22
1995	4	15.63	-1.82	488.33	33.49	360.62
