Year	Month	TMax	TMin	PAR	PREC	CO2
1960	1	0.22	-14.63	331.24	28.42	316.51
1960	2	9.16	-5.76	405.84	16.81	316.47
1960	3	11.15	-6.28	497.94	8.32	316.49
1960	4	15.77	-0.89	497.45	53.17	316.86
1960	5	20.7	3.23	516.53	17.14	317.24
1960	6	30.09	10.24	541.56	14.03	317.36
1960	7	27.79	11.85	414.6	73.76	317.3
1960	8	27.75	10.68	451.54	55.14	316.92
1960	9	23.18	6.32	407.84	34.79	316.87
1960	10	14.59	0.25	396.45	85.15	316.76
1960	11	8.43	-5.79	297.08	35.62	316.98
1960	12	4.31	-9.92	284.3	19.78	317.13
1961	1	3.0	-10.07	330.99	43.79	317.03
1961	2	10.12	-5.44	419.64	13.94	317.28
1961	3	8.95	-5.4	437.87	64.84	317.47
1961	4	15.02	-2.4	529.13	11.65	317.27
1961	5	18.36	2.03	517.76	51.08	317.7
1961	6	21.95	5.98	480.06	28.44	317.48
1961	7	27.31	11.87	434.78	100.92	317.7
1961	8	24.63	9.72	432.19	104.86	317.8
1961	9	23.51	6.35	415.46	33.87	317.49
1961	10	19.29	0.61	384.78	3.43	318.35
1961	11	12.61	-5.43	287.27	11.82	318.13
1961	12	7.77	-6.57	285.73	18.78	317.94
1962	1	8.65	-6.8	340.18	15.97	318.06
1962	2	6.24	-10.17	405.82	16.68	318.11
1962	3	9.94	-6.21	490.58	32.04	318.57
1962	4	17.01	-0.84	564.65	2.11	318.45
1962	5	22.05	4.39	433.78	24.57	318.2
1962	6	27.47	10.15	540.44	40.98	318.27
1962	7	27.15	10.37	462.29	126.93	318.67
1962	8	25.28	9.7	431.3	100.73	318.48
1962	9	21.99	5.76	442.53	39.7	319.03
1962	10	18.12	0.21	360.49	15.61	318.33
1962	11	6.54	-7.76	325.3	53.8	318.62
1962	12	4.73	-7.25	298.05	39.77	318.61
1963	1	2.07	-11.43	313.23	55.94	318.91
1963	2	9.09	-6.18	361.23	28.38	318.68
1963	3	13.52	-2.67	497.78	13.44	318.69
1963	4	14.5	-1.68	507.68	44.0	319.09
1963	5	18.69	2.9	508.0	62.31	319.39
1963	6	23.06	7.52	518.41	102.35	319.16
1963	7	25.97	10.53	478.89	168.64	318.77
1963	8	23.23	8.64	388.34	122.29	318.83
1963	9	21.5	6.15	473.65	61.11	319.06
1963	10	19.62	2.36	363.64	26.73	319.0
1963	11	11.68	-5.39	325.33	4.45	319.1
1963	12	8.65	-6.78	306.48	33.32	319.25
1964	1	4.11	-9.44	298.22	15.7	319.67
1964	2	9.42	-6.14	392.69	15.01	319.61
1964	3	12.49	-4.69	463.83	2.84	319.55
1964	4	16.77	-0.14	490.98	19.56	319.48
1964	5	22.8	4.93	459.28	21.46	319.42
1964	6	29.17	9.18	516.81	2.79	319.69
1964	7	27.45	10.56	474.66	47.77	319.58
1964	8	28.25	11.48	430.72	69.66	319.81
1964	9	22.15	5.1	422.86	47.05	319.56
1964	10	18.44	2.12	346.68	20.15	319.78
1964	11	9.52	-5.41	292.37	16.86	319.72
1964	12	-1.57	-16.54	270.19	20.3	319.59
1965	1	2.81	-9.59	322.21	9.49	319.48
1965	2	5.06	-8.46	414.61	16.49	319.97
1965	3	7.94	-5.82	437.08	43.53	319.65
1965	4	12.74	-3.01	497.29	26.04	319.8
1965	5	20.61	3.97	496.48	27.86	319.36
1965	6	28.67	9.84	512.3	14.35	319.65
1965	7	27.3	11.29	506.7	68.22	320.51
1965	8	27.83	10.18	428.16	46.4	319.93
1965	9	23.87	7.98	420.52	46.06	320.68
1965	10	19.28	1.1	407.46	19.2	320.36
1965	11	8.8	-4.75	299.18	50.44	320.87
1965	12	5.49	-7.82	271.4	15.91	320.26
1966	1	4.68	-8.67	323.75	10.37	320.63
1966	2	9.4	-6.32	379.96	17.35	321.1
1966	3	11.78	-4.22	479.72	15.72	321.16
1966	4	17.77	-1.57	503.98	9.22	321.51
1966	5	21.12	3.49	537.01	80.45	321.18
1966	6	25.56	7.24	480.03	51.55	321.52
1966	7	25.46	9.6	458.09	97.18	321.49
1966	8	27.74	10.09	434.1	81.37	321.5
1966	9	24.82	5.48	420.13	7.87	321.54
1966	10	17.23	-0.75	365.19	86.95	321.18
1966	11	7.25	-7.74	320.27	12.68	321.84
1966	12	7.05	-8.2	302.06	11.02	321.95
1967	1	7.97	-8.72	319.18	4.83	322.07
1967	2	10.25	-6.08	401.0	20.18	321.94
1967	3	9.8	-6.61	563.69	25.3	321.72
1967	4	16.61	-0.46	516.74	29.47	322.05
1967	5	24.96	4.5	520.2	13.8	322.27
1967	6	29.38	9.52	505.2	4.05	321.94
1967	7	27.36	10.51	451.17	75.57	321.66
1967	8	25.13	8.94	434.59	95.53	322.04
1967	9	24.51	7.27	415.34	27.65	322.19
1967	10	19.46	1.82	379.12	16.17	322.36
1967	11	12.93	-6.08	300.75	19.62	322.78
1967	12	8.17	-9.22	287.45	5.12	322.86
1968	1	4.63	-10.76	313.74	9.03	322.55
1968	2	9.74	-7.61	374.59	23.99	322.56
1968	3	10.14	-6.53	457.72	7.22	322.59
1968	4	14.23	-2.53	508.33	8.99	322.73
1968	5	21.22	2.73	549.64	48.81	322.87
1968	6	24.89	7.9	523.97	62.65	323.2
1968	7	26.47	10.74	405.8	71.15	323.25
1968	8	24.94	10.04	457.35	107.75	323.15
1968	9	23.71	7.12	448.11	29.64	323.31
1968	10	15.52	-3.14	323.47	10.58	323.32
1968	11	11.65	-7.5	313.79	1.27	323.32
1968	12	1.54	-12.37	298.19	21.81	323.69
1969	1	3.66	-11.27	310.09	15.95	323.98
1969	2	4.35	-8.18	424.31	24.92	323.89
1969	3	9.04	-5.33	432.19	44.04	324.41
1969	4	14.99	-1.62	494.8	13.93	324.35
1969	5	20.99	3.73	494.44	11.27	324.57
1969	6	25.66	7.24	495.8	33.57	324.63
1969	7	27.1	10.25	442.68	63.54	325.08
1969	8	25.26	8.83	436.24	69.29	324.8
1969	9	25.31	7.87	431.21	16.2	325.28
1969	10	17.84	-0.35	387.0	12.49	324.84
1969	11	9.15	-6.45	318.44	18.39	324.78
1969	12	5.9	-9.96	272.81	10.17	324.88
1970	1	6.11	-11.14	327.98	3.49	325.04
1970	2	8.64	-6.26	389.12	54.4	325.42
1970	3	8.83	-6.74	419.49	22.86	325.69
1970	4	16.86	-0.79	506.81	30.11	325.86
1970	5	20.74	3.67	542.18	25.03	325.27
1970	6	26.37	8.5	480.67	60.73	325.52
1970	7	27.59	10.78	478.74	66.04	325.51
1970	8	26.88	9.73	455.19	64.47	325.76
1970	9	22.49	7.16	452.45	96.26	325.93
1970	10	16.75	0.38	308.32	35.33	326.15
1970	11	11.29	-5.85	327.54	6.81	325.96
1970	12	6.75	-8.18	301.73	16.01	326.06
1971	1	8.47	-7.87	321.04	25.19	326.25
1971	2	6.67	-9.63	406.31	8.52	326.1
1971	3	14.17	-3.52	499.69	2.04	325.94
1971	4	18.29	-1.38	521.28	15.95	325.47
1971	5	23.9	5.43	516.81	8.37	326.11
1971	6	25.05	7.14	523.57	35.39	326.4
1971	7	29.69	11.38	456.16	36.82	326.45
1971	8	26.88	9.95	434.88	93.96	326.49
1971	9	22.33	5.34	461.9	35.99	326.19
1971	10	15.59	0.53	374.41	67.9	326.58
1971	11	9.27	-3.94	286.5	25.62	326.82
1971	12	6.41	-8.23	301.86	20.86	327.02
1972	1	5.94	-7.3	318.05	39.05	326.85
1972	2	9.78	-5.6	435.58	22.27	327.04
1972	3	10.02	-4.02	513.06	56.95	326.53
1972	4	14.04	-1.94	494.53	19.32	327.42
1972	5	20.44	2.84	537.34	11.34	327.23
1972	6	28.42	8.47	520.34	23.61	326.92
1972	7	28.57	11.9	451.63	120.85	327.2
1972	8	28.67	10.72	486.67	23.83	327.37
1972	9	25.97	6.49	381.14	11.16	327.76
1972	10	16.36	-0.42	356.13	47.73	328.06
1972	11	7.88	-4.3	305.11	57.62	328.5
1972	12	7.21	-6.56	268.14	16.26	328.56
1973	1	4.17	-8.6	327.85	31.49	328.58
1973	2	8.1	-7.06	306.02	11.92	328.86
1973	3	11.51	-4.18	466.53	46.69	328.99
1973	4	17.4	-0.59	507.18	2.19	329.14
1973	5	22.88	3.44	522.28	14.48	329.62
1973	6	28.62	8.56	512.53	14.16	329.94
1973	7	26.55	11.79	510.44	151.22	330.05
1973	8	23.91	9.32	435.31	93.55	330.42
1973	9	21.07	7.12	444.98	61.42	330.45
1973	10	16.7	2.0	360.93	81.77	330.24
1973	11	10.19	-5.41	287.35	16.34	330.16
1973	12	5.56	-7.29	293.04	29.86	329.66
1974	1	6.74	-7.11	306.42	19.76	329.45
1974	2	8.53	-5.7	383.03	15.8	330.12
1974	3	8.54	-6.28	467.04	37.48	330.2
1974	4	17.18	-1.19	436.12	6.65	330.26
1974	5	22.46	3.21	525.39	9.85	330.28
1974	6	28.8	7.99	501.29	6.13	329.94
1974	7	27.8	11.43	486.69	67.31	330.23
1974	8	26.23	10.21	458.01	129.45	330.26
1974	9	24.48	7.1	412.77	34.3	330.28
1974	10	20.6	0.83	343.63	5.41	330.36
1974	11	9.01	-7.16	277.46	17.4	330.28
1974	12	8.04	-8.84	309.14	8.66	330.55
1975	1	5.19	-10.18	276.34	11.74	330.89
1975	2	10.65	-6.68	322.04	6.24	330.93
1975	3	16.7	-3.46	451.13	3.81	330.54
1975	4	17.85	-0.82	509.55	3.82	330.67
1975	5	19.65	1.85	508.01	6.43	330.98
1975	6	24.5	6.93	517.04	40.55	331.2
1975	7	25.7	10.85	503.77	101.6	331.12
1975	8	27.74	8.9	458.45	21.5	331.11
1975	9	22.63	5.26	427.77	30.26	331.48
1975	10	16.98	1.99	340.99	84.58	331.46
1975	11	11.49	-4.37	316.83	14.82	331.41
1975	12	9.62	-8.0	290.13	12.69	331.6
1976	1	2.59	-11.37	336.24	29.5	331.79
1976	2	4.47	-9.67	422.59	23.52	332.2
1976	3	9.82	-5.1	438.71	32.42	332.05
1976	4	13.09	-1.83	525.39	34.76	332.13
1976	5	17.56	1.99	517.61	41.53	331.84
1976	6	24.18	6.2	504.7	15.09	331.65
1976	7	30.72	11.49	417.25	23.37	332.14
1976	8	27.23	10.71	410.53	88.92	331.88
1976	9	23.63	5.82	436.64	20.63	331.94
1976	10	20.85	2.61	355.17	20.28	331.92
1976	11	7.92	-6.43	311.15	44.33	332.29
1976	12	6.08	-7.83	273.16	19.15	332.66
1977	1	5.4	-9.6	313.34	8.23	332.76
1977	2	8.12	-7.07	406.17	21.01	332.51
1977	3	10.79	-4.03	472.6	61.06	333.35
1977	4	16.25	0.93	489.67	39.37	333.51
1977	5	23.5	5.54	502.44	8.46	333.98
1977	6	27.16	8.42	508.09	36.25	333.8
1977	7	29.71	11.55	437.03	23.08	334.02
1977	8	29.27	11.36	457.56	45.31	333.91
1977	9	23.03	7.06	406.57	51.19	334.36
1977	10	15.54	0.63	382.57	59.11	334.52
1977	11	10.11	-4.18	304.7	47.72	334.64
1977	12	3.56	-11.22	271.69	21.42	334.61
1978	1	6.8	-7.26	333.03	17.2	335.01
1978	2	4.38	-8.03	396.85	16.6	334.58
1978	3	8.0	-7.22	532.55	40.65	335.0
1978	4	11.85	-2.36	538.94	34.29	335.06
1978	5	18.68	2.26	484.38	34.73	335.06
1978	6	27.19	8.07	546.03	27.15	335.59
1978	7	29.51	11.88	415.18	77.75	335.57
1978	8	28.09	10.95	431.24	43.71	335.87
1978	9	22.83	6.9	447.12	35.94	335.51
1978	10	15.12	0.18	358.39	51.51	335.68
1978	11	9.68	-4.8	293.56	32.05	335.99
1978	12	3.38	-8.59	262.48	33.98	335.88
1979	1	5.42	-6.42	332.93	25.62	336.22
1979	2	3.24	-9.03	421.07	26.66	336.01
1979	3	11.59	-4.32	438.6	25.98	336.54
1979	4	15.86	-0.79	510.21	32.88	336.24
1979	5	20.03	2.9	494.04	34.04	336.21
1979	6	26.74	7.9	474.33	15.38	336.84
1979	7	28.05	9.93	472.03	40.73	336.72
1979	8	27.52	10.47	464.85	55.88	337.24
1979	9	22.26	7.19	407.4	45.59	337.2
1979	10	15.25	0.53	354.13	91.34	337.53
1979	11	9.8	-4.87	323.51	15.63	337.57
1979	12	7.29	-8.78	278.93	5.28	337.79
1980	1	6.34	-7.66	282.31	22.2	338.09
1980	2	8.62	-6.87	352.94	14.51	337.82
1980	3	10.39	-5.14	420.47	29.45	338.43
1980	4	17.37	-1.33	499.03	10.15	338.3
1980	5	21.42	3.2	503.58	15.88	338.43
1980	6	27.88	10.26	539.99	65.45	338.84
1980	7	26.65	10.98	519.15	92.5	338.54
1980	8	26.08	10.3	457.89	97.19	339.12
1980	9	24.91	7.56	418.09	25.94	339.33
1980	10	16.13	0.07	376.93	40.72	339.42
1980	11	7.09	-6.7	301.76	18.79	339.42
1980	12	7.48	-8.7	312.76	10.88	339.26
1981	1	3.75	-10.72	316.8	12.03	339.38
1981	2	3.52	-11.58	393.25	36.01	339.93
1981	3	12.19	-4.59	403.45	32.25	340.06
1981	4	18.36	0.78	510.69	10.6	339.94
1981	5	22.06	4.62	480.21	103.56	339.98
1981	6	28.69	9.53	529.1	7.54	340.07
1981	7	28.58	11.13	454.72	56.73	339.92
1981	8	24.23	9.97	424.69	129.57	339.86
1981	9	20.94	6.08	417.81	61.05	340.17
1981	10	17.36	0.96	360.57	20.54	340.43
1981	11	8.86	-4.61	308.61	31.56	340.74
1981	12	5.92	-7.57	267.06	26.9	340.79
1982	1	4.91	-7.94	315.9	21.91	341.1
1982	2	6.98	-6.06	401.75	13.67	341.1
1982	3	10.84	-4.34	457.27	13.65	341.21
1982	4	15.03	-1.25	505.39	66.31	341.37
1982	5	18.28	1.36	516.04	31.82	341.56
1982	6	27.99	9.92	539.78	16.39	341.35
1982	7	28.79	11.23	481.28	91.12	341.55
1982	8	25.15	9.46	456.95	60.24	341.51
1982	9	20.5	5.17	404.22	110.72	341.47
1982	10	16.44	-1.07	386.31	27.64	341.65
1982	11	8.85	-5.15	278.24	34.37	341.73
1982	12	4.75	-7.55	282.09	65.54	341.79
1983	1	6.18	-7.19	312.25	6.43	341.84
1983	2	11.56	-4.28	401.97	15.87	342.32
1983	3	13.17	-2.85	439.22	51.56	341.82
1983	4	14.28	-1.52	568.48	44.45	342.66
1983	5	19.19	3.7	527.84	50.61	342.87
1983	6	25.46	8.05	520.79	13.1	343.15
1983	7	28.18	12.01	484.41	73.14	343.44
1983	8	27.82	10.55	457.38	45.51	343.66
1983	9	23.47	5.92	423.29	30.59	343.49
1983	10	15.6	-0.39	359.02	60.97	343.72
1983	11	11.53	-2.9	297.91	12.4	343.71
1983	12	3.65	-11.2	281.39	7.23	343.96
1984	1	2.98	-10.8	332.51	20.44	344.2
1984	2	7.1	-7.2	409.07	24.0	344.22
1984	3	11.47	-4.17	460.32	7.2	344.09
1984	4	16.86	-1.26	527.28	3.97	344.27
1984	5	20.05	3.31	528.25	45.93	344.45
1984	6	26.77	7.79	462.5	11.73	344.51
1984	7	29.8	11.89	484.74	46.24	344.76
1984	8	26.3	10.18	426.65	91.49	344.94
1984	9	21.61	7.63	426.74	50.1	344.58
1984	10	19.02	0.88	346.95	7.17	345.01
1984	11	12.55	-5.04	301.64	19.78	345.2
1984	12	5.29	-11.52	265.05	16.26	345.57
1985	1	8.41	-7.89	315.84	24.68	345.31
1985	2	7.32	-8.27	414.64	16.31	345.61
1985	3	13.83	-5.19	424.66	5.12	346.37
1985	4	19.54	0.61	488.99	7.72	345.79
1985	5	23.69	3.15	488.78	6.66	345.91
1985	6	27.63	9.66	494.37	42.91	345.94
1985	7	28.71	11.53	463.7	86.87	345.89
1985	8	27.38	9.98	480.27	65.76	346.34
1985	9	22.65	7.37	401.22	36.62	346.4
1985	10	18.52	1.88	352.0	25.97	346.42
1985	11	10.74	-3.51	302.49	36.73	346.61
1985	12	5.71	-7.82	305.84	17.9	346.81
1986	1	4.62	-10.78	328.35	43.45	346.59
1986	2	4.64	-9.53	361.0	6.34	346.74
1986	3	11.0	-4.92	463.41	0.08	346.68
1986	4	14.87	-1.64	462.66	43.6	347.22
1986	5	22.81	5.24	487.19	15.04	347.26
1986	6	29.2	9.1	467.08	16.74	347.52
1986	7	30.81	13.11	483.22	13.56	347.33
1986	8	27.86	10.91	460.37	69.04	347.4
1986	9	24.06	8.05	401.94	64.31	348.35
1986	10	15.72	0.81	366.18	47.64	347.77
1986	11	6.99	-5.83	280.96	38.01	348.04
1986	12	1.75	-13.05	279.59	12.67	348.13
1987	1	0.4	-15.27	320.31	15.44	348.47
1987	2	4.86	-8.32	376.6	32.03	348.02
1987	3	10.1	-4.96	458.8	31.41	348.3
1987	4	11.91	-2.88	523.83	47.99	348.77
1987	5	20.03	3.73	445.62	21.76	349.01
1987	6	26.28	7.75	527.51	12.11	349.2
1987	7	28.38	12.57	502.81	126.57	349.39
1987	8	26.73	10.54	424.46	64.81	349.5
1987	9	23.1	6.92	463.73	32.25	349.7
1987	10	17.35	3.39	375.88	91.23	349.86
1987	11	7.71	-5.09	295.4	46.2	350.07
1987	12	4.37	-8.62	270.58	21.7	350.05
1988	1	8.01	-6.77	322.54	3.11	350.38
1988	2	8.39	-6.0	411.48	29.18	350.94
1988	3	7.43	-5.38	475.59	82.87	350.87
1988	4	14.13	-1.58	490.75	38.25	351.01
1988	5	16.27	0.91	508.06	31.91	351.06
1988	6	24.52	7.83	459.09	77.42	351.37
1988	7	26.42	9.25	463.68	53.12	352.02
1988	8	25.89	10.54	407.91	96.67	351.9
1988	9	24.31	6.36	427.68	2.93	352.13
1988	10	15.13	0.65	382.36	77.1	352.41
1988	11	8.07	-6.74	294.91	4.48	352.34
1988	12	6.68	-7.54	310.42	14.28	352.35
1989	1	4.95	-11.03	327.11	36.06	352.85
1989	2	7.7	-6.35	413.27	23.82	352.54
1989	3	9.53	-5.13	516.28	37.9	352.47
1989	4	16.82	-2.08	546.51	0.34	352.97
1989	5	22.38	3.92	526.85	49.2	352.67
1989	6	25.67	9.06	531.79	73.42	352.97
1989	7	28.16	11.03	462.85	71.65	353.3
1989	8	26.27	10.56	470.15	99.12	353.37
1989	9	23.43	5.76	445.83	19.38	353.32
1989	10	20.28	3.14	357.89	20.25	353.52
1989	11	12.72	-7.15	306.29	7.4	353.65
1989	12	8.94	-7.36	308.5	13.14	353.81
1990	1	2.73	-12.85	331.24	19.69	353.75
1990	2	6.61	-8.51	405.84	11.31	354.33
1990	3	13.87	-3.67	497.94	5.11	354.24
1990	4	18.41	-2.15	497.45	0.96	353.68
1990	5	21.98	4.48	516.53	22.53	354.16
1990	6	30.44	9.39	541.56	12.88	353.97
1990	7	29.58	12.43	414.6	77.3	354.19
1990	8	26.14	9.52	451.54	65.77	354.61
1990	9	24.88	8.22	407.84	25.31	354.61
1990	10	20.15	0.85	396.45	33.14	354.89
1990	11	9.6	-5.08	297.08	27.34	355.13
1990	12	6.15	-8.18	284.3	17.99	355.19
1991	1	5.3	-8.73	330.99	15.12	354.82
1991	2	8.68	-6.84	419.64	13.94	355.02
1991	3	14.27	-3.78	437.87	7.67	355.67
1991	4	17.81	-2.6	529.13	2.49	356.02
1991	5	23.19	5.06	517.76	37.34	356.0
1991	6	25.86	7.49	480.06	25.85	355.8
1991	7	29.51	12.02	434.78	48.28	355.59
1991	8	27.22	10.07	432.19	91.04	355.46
1991	9	25.14	6.17	415.46	17.55	355.56
1991	10	19.96	0.5	384.78	14.6	355.62
1991	11	8.76	-6.48	287.27	32.47	355.8
1991	12	5.83	-10.61	285.73	6.5	355.93
1992	1	2.04	-12.05	340.18	10.07	356.2
1992	2	6.41	-8.8	405.82	14.31	356.38
1992	3	15.64	-2.49	490.58	2.02	356.27
1992	4	17.6	0.35	564.65	32.01	356.39
1992	5	23.41	2.82	433.78	19.69	356.41
1992	6	28.21	8.57	540.44	12.04	356.97
1992	7	29.16	11.27	462.29	60.97	356.44
1992	8	28.4	11.39	431.3	82.16	356.62
1992	9	25.73	8.62	442.53	23.81	356.29
1992	10	17.26	-0.05	360.49	33.66	356.63
1992	11	8.42	-6.53	325.3	42.55	356.38
1992	12	4.66	-9.88	298.05	21.36	356.39
1993	1	7.84	-7.88	313.23	7.24	356.96
1993	2	8.05	-6.66	361.23	9.42	356.44
1993	3	13.84	-4.39	497.78	1.28	356.76
1993	4	17.18	-0.87	507.68	5.85	356.59
1993	5	20.84	2.99	508.0	22.57	357.03
1993	6	27.26	8.82	518.41	13.74	357.12
1993	7	28.14	10.28	478.89	69.7	356.76
1993	8	26.03	10.01	388.34	95.74	357.32
1993	9	23.33	6.33	473.65	37.24	357.39
1993	10	19.16	1.56	363.64	14.97	357.49
1993	11	10.85	-7.99	325.33	4.22	357.54
1993	12	4.53	-8.97	306.48	23.68	357.8
1994	1	5.17	-8.88	298.22	11.31	358.13
1994	2	7.16	-8.39	392.69	11.26	358.09
1994	3	11.12	-4.92	463.83	12.51	358.29
1994	4	15.74	-1.58	490.98	25.27	358.46
1994	5	22.95	5.34	459.28	35.38	358.46
1994	6	24.69	7.64	516.81	101.46	358.44
1994	7	30.13	12.75	474.66	56.94	358.79
1994	8	26.63	9.54	430.72	63.92	359.16
1994	9	26.99	8.69	422.86	23.35	359.17
1994	10	18.98	2.39	346.68	45.41	359.49
1994	11	11.51	-5.86	292.37	4.51	359.68
1994	12	5.54	-10.84	270.19	24.14	359.83
1995	1	2.31	-13.26	322.21	11.22	359.79
1995	2	6.98	-8.32	414.61	16.96	360.05
1995	3	12.64	-4.27	437.08	20.87	360.22
1995	4	16.2	-1.37	497.29	34.01	360.62
1995	5	25.21	4.61	496.48	3.96	360.58
