Year	Month	TMax	TMin	PAR	PREC	CO2
1953	9	25.74	7.89	423.64	11.15	319.03
1953	10	21.41	2.82	355.43	15.89	318.33
1953	11	10.95	-5.02	293.19	20.75	318.62
1953	12	7.3	-7.88	274.23	9.69	318.61
1954	1	6.32	-7.49	329.14	32.68	318.91
1954	2	8.89	-6.65	406.76	7.43	318.68
1954	3	12.36	-3.89	462.59	41.53	318.69
1954	4	13.14	-1.65	515.1	49.58	319.09
1954	5	20.46	4.05	527.68	29.29	319.39
1954	6	25.52	8.3	467.87	69.69	319.16
1954	7	31.06	12.88	478.29	20.54	318.77
1954	8	26.89	10.68	421.04	87.51	318.83
1954	9	25.24	7.56	426.62	11.13	319.06
1954	10	19.12	1.21	339.24	14.29	319.0
1954	11	11.71	-5.34	295.52	18.17	319.1
1954	12	3.93	-10.23	261.16	15.34	319.25
1955	1	1.51	-12.04	317.85	48.82	319.67
1955	2	7.15	-8.11	407.47	5.83	319.61
1955	3	7.7	-5.36	420.81	102.2	319.55
1955	4	12.82	-3.6	483.89	35.78	319.48
1955	5	21.02	3.74	486.99	14.34	319.42
1955	6	29.5	9.72	496.71	3.15	319.69
1955	7	30.64	13.49	461.53	34.8	319.58
1955	8	28.57	11.62	479.2	86.99	319.81
1955	9	23.12	7.47	400.75	48.93	319.56
1955	10	19.56	0.92	348.66	2.73	319.78
1955	11	10.76	-5.78	296.55	14.99	319.72
1955	12	4.65	-9.27	312.09	22.84	319.59
1956	1	5.59	-9.31	328.93	5.8	319.48
1956	2	7.74	-6.47	352.51	42.8	319.97
1956	3	8.01	-5.59	454.07	77.47	319.65
1956	4	15.94	-1.22	462.4	36.55	319.8
1956	5	23.27	3.22	487.24	0.8	319.36
1956	6	29.39	9.78	466.92	11.43	319.65
1956	7	31.02	12.42	475.05	39.72	320.51
1956	8	27.47	10.4	454.16	93.96	319.93
1956	9	22.09	5.97	398.93	55.26	320.68
1956	10	18.76	0.95	362.32	14.35	320.36
1956	11	8.29	-4.2	277.5	91.16	320.87
1956	12	2.02	-10.42	275.02	23.12	320.26
1957	1	2.0	-10.89	314.27	11.1	320.63
1957	2	3.94	-9.31	367.9	11.94	321.1
1957	3	10.42	-5.2	451.29	40.35	321.16
1957	4	15.31	-1.57	520.15	10.43	321.51
1957	5	21.28	4.66	444.98	22.55	321.18
1957	6	24.18	6.77	530.28	22.02	321.52
1957	7	28.18	11.49	504.16	73.23	321.49
1957	8	28.73	10.92	419.06	47.01	321.5
1957	9	25.67	8.44	459.57	25.0	321.54
1957	10	16.34	3.14	370.2	43.61	321.18
1957	11	12.08	-3.0	299.84	9.45	321.84
1957	12	3.96	-10.67	267.33	18.77	321.95
1958	1	5.72	-9.36	317.72	22.31	322.07
1958	2	5.02	-7.06	403.14	30.53	321.94
1958	3	13.63	-3.92	459.18	16.5	321.72
1958	4	15.63	-0.69	485.71	23.34	322.05
1958	5	22.38	3.14	505.4	1.28	322.27
1958	6	28.83	7.89	461.07	2.69	321.94
1958	7	30.7	12.05	464.44	41.03	321.66
1958	8	25.46	10.13	412.0	123.45	322.04
1958	9	24.29	6.37	425.76	32.26	322.19
1958	10	18.52	1.12	372.8	25.19	322.36
1958	11	12.8	-3.68	288.89	5.28	322.78
1958	12	6.66	-10.11	305.34	10.14	322.86
1959	1	4.66	-10.02	320.86	6.62	315.7
1959	2	8.9	-7.62	407.14	19.95	315.88
1959	3	14.92	-2.91	508.76	0.19	315.62
1959	4	17.81	-1.01	532.68	5.32	315.56
1959	5	19.97	2.61	523.94	21.47	315.5
1959	6	27.15	9.46	527.81	20.85	315.92
1959	7	25.88	10.85	462.22	123.46	315.66
1959	8	26.95	9.97	472.08	58.41	315.81
1959	9	22.77	7.34	441.66	76.63	316.55
1959	10	18.39	0.4	353.13	9.76	316.19
1959	11	10.19	-2.99	306.17	66.4	316.78
1959	12	1.83	-10.54	301.5	27.36	316.52
1960	1	0.32	-13.89	327.18	27.93	316.51
1960	2	9.39	-5.46	400.98	15.31	316.47
1960	3	11.39	-6.19	487.36	10.71	316.49
1960	4	16.14	-0.7	491.76	45.12	316.86
1960	5	20.94	3.69	516.04	16.92	317.24
1960	6	30.37	10.6	537.91	10.31	317.36
1960	7	28.18	12.25	416.94	61.89	317.3
1960	8	28.07	10.97	453.71	55.21	316.92
1960	9	23.55	6.9	404.34	33.42	316.87
1960	10	14.67	0.47	391.98	89.23	316.76
1960	11	8.66	-5.35	295.18	37.5	316.98
1960	12	4.37	-9.49	278.42	17.16	317.13
1961	1	3.01	-9.78	326.08	43.81	317.03
1961	2	10.28	-5.13	413.31	16.91	317.28
1961	3	9.17	-4.93	416.82	65.22	317.47
1961	4	15.21	-2.09	525.49	12.15	317.27
1961	5	18.5	2.47	517.0	55.14	317.7
1961	6	22.21	6.41	477.03	23.47	317.48
1961	7	27.52	12.1	444.13	76.88	317.7
1961	8	24.82	10.03	427.78	104.79	317.8
1961	9	23.6	6.64	414.28	24.24	317.49
1961	10	19.39	0.96	382.7	3.61	318.35
1961	11	12.67	-5.08	279.74	12.87	318.13
1961	12	7.62	-6.35	282.58	19.51	317.94
1962	1	8.61	-6.37	332.08	12.44	318.06
1962	2	6.4	-9.63	393.43	17.12	318.11
1962	3	10.16	-5.78	477.0	31.07	318.57
1962	4	17.11	-0.65	543.21	3.01	318.45
1962	5	22.22	4.93	440.73	25.8	318.2
1962	6	27.75	10.42	534.39	28.93	318.27
1962	7	27.38	10.71	459.19	120.88	318.67
1962	8	25.52	10.14	433.75	101.48	318.48
1962	9	22.23	6.18	442.09	34.93	319.03
1962	10	18.37	0.93	358.06	16.94	318.33
1962	11	6.57	-7.29	315.34	57.1	318.62
1962	12	4.87	-7.01	290.0	40.02	318.61
1963	1	2.15	-11.14	306.73	54.6	318.91
1963	2	9.2	-6.25	353.16	24.99	318.68
1963	3	13.71	-2.55	465.41	13.72	318.69
1963	4	14.82	-1.32	500.86	49.65	319.09
1963	5	19.01	3.29	512.86	55.03	319.39
1963	6	23.13	7.86	521.22	104.86	319.16
1963	7	26.09	10.91	480.02	166.87	318.77
1963	8	23.48	8.99	385.87	131.09	318.83
1963	9	21.88	6.39	465.28	43.6	319.06
1963	10	19.81	2.7	362.28	26.87	319.0
1963	11	11.74	-4.85	317.85	3.49	319.1
1963	12	8.45	-6.13	299.74	31.11	319.25
1964	1	4.06	-9.2	293.7	11.91	319.67
1964	2	9.62	-5.83	388.39	6.36	319.61
1964	3	12.62	-4.27	454.42	3.05	319.55
1964	4	17.09	0.15	481.04	19.88	319.48
1964	5	23.12	5.52	459.4	14.67	319.42
1964	6	29.24	9.71	515.71	2.12	319.69
1964	7	27.64	11.06	478.79	43.35	319.58
1964	8	28.52	11.86	427.81	72.5	319.81
1964	9	22.5	5.58	422.81	39.49	319.56
1964	10	18.8	2.31	343.7	20.01	319.78
1964	11	9.69	-5.02	289.52	16.34	319.72
1964	12	-1.59	-15.94	266.92	16.92	319.59
1965	1	3.06	-9.11	311.62	10.24	319.48
1965	2	5.12	-7.99	408.34	15.22	319.97
1965	3	8.19	-5.51	425.0	39.39	319.65
1965	4	13.22	-2.76	485.62	29.63	319.8
1965	5	20.87	4.53	499.62	28.7	319.36
1965	6	28.83	10.05	511.21	12.7	319.65
1965	7	27.59	11.59	510.93	62.62	320.51
1965	8	28.01	10.62	439.3	48.74	319.93
1965	9	23.89	8.41	418.77	43.41	320.68
1965	10	19.56	1.51	406.46	21.59	320.36
1965	11	9.01	-4.25	294.41	47.52	320.87
1965	12	5.74	-7.79	255.98	12.94	320.26
1966	1	4.58	-8.53	317.5	10.51	320.63
1966	2	9.4	-6.02	373.54	17.39	321.1
1966	3	11.83	-3.92	479.31	14.65	321.16
1966	4	18.02	-1.29	503.56	9.63	321.51
1966	5	21.33	3.93	538.12	77.73	321.18
1966	6	25.66	7.7	474.37	43.93	321.52
1966	7	25.77	10.06	448.11	96.23	321.49
1966	8	27.83	10.48	440.82	89.1	321.5
1966	9	25.04	5.96	421.44	4.02	321.54
1966	10	17.39	-0.59	360.85	73.82	321.18
1966	11	7.44	-7.6	316.25	14.85	321.84
1966	12	6.96	-7.97	287.05	9.09	321.95
1967	1	7.87	-8.32	313.4	6.42	322.07
1967	2	10.45	-5.74	388.65	17.07	321.94
1967	3	10.12	-6.25	555.85	14.53	321.72
1967	4	16.71	0.16	507.14	32.1	322.05
1967	5	25.03	5.07	510.4	17.44	322.27
1967	6	29.68	9.82	510.8	2.64	321.94
1967	7	27.54	10.88	452.44	66.52	321.66
1967	8	25.44	9.37	428.36	93.2	322.04
1967	9	24.74	7.66	413.78	26.4	322.19
1967	10	19.63	2.14	374.51	13.64	322.36
1967	11	12.78	-5.58	296.31	23.05	322.78
1967	12	8.01	-8.66	281.41	6.44	322.86
1968	1	4.42	-10.34	314.45	12.15	322.55
1968	2	9.81	-7.21	372.08	24.18	322.56
1968	3	10.44	-6.33	447.84	6.9	322.59
1968	4	14.46	-1.98	499.9	8.94	322.73
1968	5	21.51	3.03	550.76	63.26	322.87
1968	6	25.08	8.14	525.59	59.58	323.2
1968	7	26.72	10.9	401.93	66.07	323.25
1968	8	25.13	10.47	458.7	120.8	323.15
1968	9	23.86	7.47	443.89	27.73	323.31
1968	10	15.7	-2.65	319.22	11.47	323.32
1968	11	11.6	-7.11	311.05	1.88	323.32
1968	12	1.41	-12.06	286.89	22.46	323.69
1969	1	3.32	-11.0	297.01	17.63	323.98
1969	2	4.5	-7.71	388.17	21.99	323.89
1969	3	9.35	-4.92	421.14	53.46	324.41
1969	4	15.4	-1.25	480.59	14.62	324.35
1969	5	21.15	4.12	491.22	9.83	324.57
1969	6	25.9	7.6	497.82	26.3	324.63
1969	7	27.34	10.77	433.44	71.85	325.08
1969	8	25.53	9.33	436.69	68.42	324.8
1969	9	25.36	8.32	429.48	12.48	325.28
1969	10	18.06	-0.13	382.56	12.27	324.84
1969	11	9.07	-6.09	315.23	18.4	324.78
1969	12	5.93	-9.74	268.04	6.68	324.88
1970	1	6.25	-10.86	323.06	3.86	325.04
1970	2	8.89	-5.5	384.73	48.55	325.42
1970	3	8.88	-6.09	412.24	23.52	325.69
1970	4	17.18	-0.24	503.76	31.97	325.86
1970	5	20.68	3.89	541.86	21.22	325.27
1970	6	26.65	8.54	475.53	55.06	325.52
1970	7	27.85	11.21	464.56	62.28	325.51
1970	8	27.24	10.45	458.35	73.13	325.76
1970	9	22.78	7.59	448.92	89.71	325.93
1970	10	16.91	0.78	306.64	29.74	326.15
1970	11	11.2	-5.37	322.41	6.12	325.96
1970	12	6.72	-7.98	295.37	15.08	326.06
1971	1	8.47	-7.14	314.17	24.78	326.25
1971	2	6.81	-9.1	402.8	6.51	326.1
1971	3	14.42	-3.16	493.68	3.35	325.94
1971	4	18.56	-1.05	514.01	18.19	325.47
1971	5	24.05	5.81	512.73	10.82	326.11
1971	6	25.55	7.71	518.75	30.74	326.4
1971	7	29.86	11.8	458.09	26.05	326.45
1971	8	27.14	10.35	433.35	108.7	326.49
1971	9	22.54	5.71	459.5	36.4	326.19
1971	10	15.83	0.9	372.86	64.45	326.58
1971	11	9.41	-3.61	284.25	30.17	326.82
1971	12	6.32	-8.2	307.1	20.47	327.02
1972	1	5.95	-7.3	314.64	31.44	326.85
1972	2	9.91	-5.04	426.73	22.92	327.04
1972	3	10.37	-3.6	510.06	59.05	326.53
1972	4	14.26	-1.46	491.92	21.38	327.42
1972	5	20.77	3.26	537.87	9.51	327.23
1972	6	28.58	8.9	517.19	21.82	326.92
1972	7	28.9	12.32	451.4	147.72	327.2
1972	8	28.93	11.06	485.55	24.09	327.37
1972	9	26.19	7.05	378.93	11.77	327.76
1972	10	16.33	-0.02	354.7	42.13	328.06
1972	11	8.17	-3.85	299.37	59.94	328.5
1972	12	7.33	-6.35	269.36	15.33	328.56
1973	1	4.19	-8.46	323.13	30.02	328.58
1973	2	8.24	-6.71	302.14	12.38	328.86
1973	3	11.62	-3.57	455.39	47.28	328.99
1973	4	17.53	0.12	501.59	1.81	329.14
1973	5	23.15	4.17	516.81	9.82	329.62
1973	6	28.77	8.73	510.24	9.27	329.94
1973	7	26.74	12.13	511.16	134.88	330.05
1973	8	24.24	9.59	435.55	83.86	330.42
1973	9	21.2	7.51	449.44	55.94	330.45
1973	10	17.04	2.32	355.57	80.7	330.24
1973	11	10.3	-4.97	282.67	15.33	330.16
1973	12	5.64	-6.78	287.56	34.22	329.66
1974	1	6.78	-6.79	314.35	22.47	329.45
1974	2	8.79	-5.43	377.82	15.99	330.12
1974	3	8.56	-5.74	472.16	34.54	330.2
1974	4	17.33	-0.77	428.5	8.03	330.26
1974	5	22.71	3.44	525.77	9.26	330.28
1974	6	29.03	8.09	501.27	3.37	329.94
1974	7	28.09	11.83	486.92	60.22	330.23
1974	8	26.52	10.65	459.86	130.81	330.26
1974	9	24.68	7.47	410.26	27.82	330.28
1974	10	20.86	1.3	337.33	4.28	330.36
1974	11	9.1	-6.55	274.51	16.91	330.28
1974	12	7.96	-8.09	303.61	9.32	330.55
1975	1	5.2	-9.79	269.16	9.05	330.89
1975	2	10.64	-6.12	323.69	7.18	330.93
1975	3	16.79	-3.02	441.83	2.71	330.54
1975	4	18.12	-0.24	489.22	3.91	330.67
1975	5	20.05	2.44	506.52	8.53	330.98
1975	6	25.03	7.37	519.43	38.41	331.2
1975	7	25.92	11.29	498.08	88.94	331.12
1975	8	28.09	9.43	456.82	28.58	331.11
1975	9	22.76	5.71	423.03	27.43	331.48
1975	10	17.0	2.38	334.57	80.47	331.46
1975	11	11.54	-4.3	312.79	13.94	331.41
1975	12	9.43	-7.59	288.9	10.16	331.6
1976	1	2.7	-10.74	333.38	26.89	331.79
1976	2	4.48	-9.16	419.72	30.74	332.2
1976	3	9.77	-4.66	442.25	35.08	332.05
1976	4	13.31	-1.45	521.24	37.29	332.13
1976	5	17.82	2.27	517.63	34.25	331.84
1976	6	24.52	6.74	507.21	11.6	331.65
1976	7	30.92	12.2	408.62	18.96	332.14
1976	8	27.55	11.06	404.37	80.01	331.88
1976	9	23.81	6.35	437.84	17.45	331.94
1976	10	21.02	2.86	353.1	13.2	331.92
1976	11	8.25	-5.99	307.41	42.13	332.29
1976	12	6.19	-7.42	267.85	17.4	332.66
1977	1	5.46	-9.25	309.84	10.46	332.76
1977	2	8.09	-6.7	404.63	27.97	332.51
1977	3	11.03	-3.62	471.06	59.68	333.35
1977	4	16.46	1.3	483.87	41.38	333.51
1977	5	23.65	6.06	505.63	6.49	333.98
1977	6	27.43	8.62	507.7	27.41	333.8
1977	7	29.97	11.77	442.02	21.55	334.02
1977	8	29.46	11.4	452.71	36.9	333.91
1977	9	23.4	7.51	401.05	48.3	334.36
1977	10	15.79	0.64	379.33	55.4	334.52
1977	11	10.14	-3.79	301.71	56.72	334.64
1977	12	3.26	-11.07	265.43	19.18	334.61
1978	1	6.6	-7.13	325.42	17.86	335.01
1978	2	4.46	-7.54	394.33	19.42	334.58
1978	3	8.04	-6.62	527.18	38.47	335.0
1978	4	12.16	-1.95	539.0	31.85	335.06
1978	5	19.06	2.7	482.27	29.19	335.06
1978	6	27.49	8.34	545.23	17.58	335.59
1978	7	29.69	12.33	429.5	76.84	335.57
1978	8	28.43	11.32	430.34	42.74	335.87
1978	9	23.03	7.18	444.2	28.75	335.51
1978	10	15.27	0.47	355.2	60.88	335.68
1978	11	9.8	-4.43	290.45	34.46	335.99
1978	12	3.34	-8.34	257.9	30.98	335.88
1979	1	5.37	-6.09	327.81	21.11	336.22
1979	2	3.48	-8.49	418.97	27.29	336.01
1979	3	11.7	-4.17	432.55	27.23	336.54
1979	4	16.11	-0.4	510.99	38.09	336.24
1979	5	20.21	3.16	493.88	45.31	336.21
1979	6	26.91	8.22	473.44	16.7	336.84
1979	7	28.34	10.23	478.44	34.79	336.72
1979	8	27.86	10.88	466.64	62.84	337.24
1979	9	22.38	7.68	407.01	42.93	337.2
1979	10	15.48	0.92	347.11	102.48	337.53
1979	11	10.04	-4.46	316.47	11.0	337.57
1979	12	7.33	-8.53	277.4	4.96	337.79
1980	1	6.35	-7.5	276.18	24.48	338.09
1980	2	8.68	-6.67	350.98	14.09	337.82
1980	3	10.67	-4.62	418.81	36.73	338.43
1980	4	17.66	-0.8	484.87	14.24	338.3
1980	5	21.63	3.67	496.7	12.04	338.43
1980	6	28.13	10.55	532.19	78.32	338.84
1980	7	27.03	11.33	511.86	94.13	338.54
1980	8	26.36	10.63	465.52	102.75	339.12
1980	9	24.99	7.66	419.46	23.2	339.33
1980	10	16.36	0.7	371.52	49.25	339.42
1980	11	7.32	-6.17	298.86	21.03	339.42
1980	12	7.41	-8.24	307.67	10.84	339.26
1981	1	3.73	-10.45	312.7	15.89	339.38
1981	2	3.56	-11.15	386.61	31.63	339.93
1981	3	12.34	-4.31	399.64	25.93	340.06
1981	4	18.63	1.09	505.66	8.73	339.94
1981	5	22.32	5.05	484.12	82.85	339.98
1981	6	28.83	9.93	531.93	4.84	340.07
1981	7	28.77	11.56	459.07	56.15	339.92
1981	8	24.41	10.39	424.12	130.36	339.86
1981	9	21.31	6.46	415.34	61.36	340.17
1981	10	17.54	1.73	357.52	16.81	340.43
1981	11	9.01	-4.22	305.91	27.48	340.74
1981	12	5.94	-7.29	264.16	26.9	340.79
1982	1	4.94	-7.64	311.15	20.38	341.1
1982	2	7.38	-5.74	395.83	12.89	341.1
1982	3	11.19	-4.05	456.9	15.74	341.21
1982	4	15.38	-0.75	504.67	68.51	341.37
1982	5	18.58	2.03	512.88	27.34	341.56
1982	6	28.11	10.12	538.65	15.17	341.35
1982	7	29.02	11.47	477.54	83.9	341.55
1982	8	25.54	9.92	453.82	64.75	341.51
1982	9	20.59	5.38	395.33	108.4	341.47
1982	10	16.71	-0.63	382.41	33.87	341.65
1982	11	8.92	-4.55	269.42	30.36	341.73
1982	12	4.86	-7.23	281.41	66.64	341.79
1983	1	6.15	-6.81	309.08	7.94	341.84
1983	2	11.82	-4.33	396.08	18.26	342.32
1983	3	13.44	-2.62	426.3	52.29	341.82
1983	4	14.71	-0.94	562.19	52.89	342.66
1983	5	19.53	4.0	526.58	52.15	342.87
1983	6	25.68	8.23	511.2	8.33	343.15
1983	7	28.44	12.29	486.57	70.81	343.44
1983	8	28.11	10.91	456.84	42.37	343.66
1983	9	23.75	6.39	423.64	33.2	343.49
1983	10	15.74	0.08	355.43	61.58	343.72
1983	11	11.79	-2.66	293.19	16.27	343.71
1983	12	3.71	-10.64	274.23	7.24	343.96
1984	1	2.95	-10.65	329.14	17.77	344.2
1984	2	7.17	-6.53	406.76	20.4	344.22
1984	3	11.7	-3.75	462.59	7.0	344.09
1984	4	17.07	-0.91	515.1	2.42	344.27
1984	5	20.21	3.89	527.68	41.18	344.45
1984	6	27.01	8.07	467.87	11.52	344.51
1984	7	30.09	12.24	478.29	43.31	344.76
1984	8	26.66	10.73	421.04	89.75	344.94
1984	9	22.0	8.14	426.62	38.69	344.58
1984	10	19.18	1.42	339.24	2.65	345.01
1984	11	12.61	-4.42	295.52	25.6	345.2
1984	12	4.93	-11.31	261.16	14.49	345.57
1985	1	8.26	-7.26	317.85	23.19	345.31
1985	2	7.48	-7.65	407.47	14.45	345.61
1985	3	14.05	-4.72	420.81	5.92	346.37
1985	4	19.88	1.09	483.89	8.18	345.79
1985	5	23.91	3.47	486.99	5.77	345.91
1985	6	27.89	10.21	496.71	35.68	345.94
1985	7	28.93	11.93	461.53	87.33	345.89
1985	8	27.7	10.51	479.2	63.66	346.34
1985	9	22.82	7.72	400.75	34.12	346.4
1985	10	18.81	2.4	348.66	18.08	346.42
1985	11	10.86	-3.01	296.55	34.96	346.61
1985	12	5.86	-7.44	312.09	17.7	346.81
1986	1	4.72	-10.59	328.93	35.55	346.59
1986	2	4.52	-9.08	352.51	6.6	346.74
1986	3	11.37	-4.43	454.07	0.38	346.68
1986	4	15.26	-1.35	462.4	35.39	347.22
1986	5	23.06	5.64	487.24	15.53	347.26
1986	6	29.44	9.52	466.92	15.19	347.52
1986	7	31.03	13.56	475.05	9.06	347.33
1986	8	28.12	11.36	454.16	76.02	347.4
1986	9	24.39	8.47	398.93	76.85	348.35
1986	10	15.85	1.26	362.32	41.88	347.77
1986	11	7.17	-5.27	277.5	33.13	348.04
1986	12	1.84	-12.72	275.02	10.54	348.13
1987	1	0.29	-14.58	314.27	13.6	348.47
1987	2	4.69	-7.83	367.9	27.99	348.02
1987	3	10.19	-4.58	451.29	34.19	348.3
1987	4	12.09	-2.53	520.15	49.43	348.77
1987	5	20.37	4.33	444.98	21.78	349.01
1987	6	26.55	8.09	530.28	11.46	349.2
1987	7	28.61	12.98	504.16	114.6	349.39
1987	8	27.01	10.96	419.06	65.73	349.5
1987	9	23.23	7.34	459.57	30.33	349.7
1987	10	17.6	3.86	370.2	109.28	349.86
1987	11	8.19	-4.84	299.84	45.4	350.07
1987	12	4.35	-8.37	267.33	24.6	350.05
1988	1	8.22	-6.35	317.72	4.26	350.38
1988	2	8.4	-5.62	403.14	28.68	350.94
1988	3	7.66	-4.86	459.18	59.1	350.87
1988	4	14.41	-1.22	485.71	33.32	351.01
1988	5	16.47	1.42	505.4	29.66	351.06
1988	6	24.79	8.21	461.07	67.17	351.37
1988	7	26.7	9.65	464.44	48.21	352.02
1988	8	26.16	10.9	412.0	95.32	351.9
1988	9	24.38	6.59	425.76	2.81	352.13
1988	10	15.32	1.14	372.8	76.25	352.41
1988	11	8.27	-6.32	288.89	5.17	352.34
1988	12	6.83	-7.25	305.34	14.09	352.35
1989	1	5.04	-10.64	320.86	35.33	352.85
1989	2	7.76	-5.99	407.14	21.97	352.54
1989	3	9.64	-4.9	508.76	39.57	352.47
1989	4	17.18	-1.69	532.68	0.31	352.97
1989	5	22.44	4.6	523.94	55.17	352.67
1989	6	25.87	9.34	527.81	59.11	352.97
1989	7	28.33	11.29	462.22	68.82	353.3
1989	8	26.58	11.04	472.08	104.86	353.37
1989	9	23.71	6.09	441.66	21.51	353.32
1989	10	20.2	3.71	353.13	16.2	353.52
1989	11	12.7	-6.63	306.17	6.1	353.65
1989	12	8.77	-6.97	301.5	10.51	353.81
1990	1	2.61	-12.21	327.18	20.0	353.75
1990	2	6.76	-8.12	400.98	9.78	354.33
1990	3	13.99	-3.39	487.36	5.69	354.24
1990	4	18.78	-1.66	491.76	1.21	353.68
1990	5	22.17	5.04	516.04	20.11	354.16
1990	6	30.64	9.67	537.91	11.86	353.97
1990	7	29.97	12.78	416.94	73.58	354.19
1990	8	26.46	10.06	453.71	81.96	354.61
1990	9	24.89	8.67	404.34	24.32	354.61
1990	10	20.31	1.3	391.98	45.34	354.89
1990	11	9.72	-4.44	295.18	22.1	355.13
1990	12	6.1	-8.1	278.42	15.5	355.19
1991	1	5.32	-8.71	326.08	17.44	354.82
1991	2	8.85	-6.21	413.31	12.7	355.02
1991	3	14.41	-3.21	416.82	4.94	355.67
1991	4	18.27	-1.84	525.49	2.68	356.02
1991	5	23.46	5.46	517.0	41.54	356.0
1991	6	26.08	7.92	477.03	22.64	355.8
1991	7	29.73	12.67	444.13	45.94	355.59
1991	8	27.53	10.57	427.78	78.91	355.46
1991	9	25.29	6.71	414.28	14.95	355.56
1991	10	20.05	1.17	382.7	14.22	355.62
1991	11	8.85	-6.13	279.74	47.91	355.8
1991	12	5.63	-10.07	282.58	8.99	355.93
1992	1	1.92	-11.49	332.08	7.83	356.2
1992	2	6.63	-8.21	393.43	11.85	356.38
1992	3	15.74	-2.26	477.0	2.92	356.27
1992	4	17.85	0.74	543.21	37.73	356.39
1992	5	23.62	3.52	440.73	16.82	356.41
1992	6	28.39	8.93	534.39	6.29	356.97
1992	7	29.39	11.61	459.19	50.19	356.44
1992	8	28.82	11.92	433.75	84.24	356.62
1992	9	25.89	8.89	442.09	17.05	356.29
1992	10	17.44	0.32	358.06	34.84	356.63
1992	11	8.44	-6.19	315.34	40.95	356.38
1992	12	4.7	-9.51	290.0	18.52	356.39
1993	1	7.67	-7.22	306.73	7.66	356.96
1993	2	8.2	-6.21	353.16	10.91	356.44
1993	3	14.02	-4.03	465.41	0.68	356.76
1993	4	17.56	-0.17	500.86	11.07	356.59
1993	5	21.0	3.39	512.86	18.74	357.03
1993	6	27.5	9.47	521.22	10.98	357.12
1993	7	28.34	10.83	480.02	66.02	356.76
1993	8	26.32	10.35	385.87	105.53	357.32
1993	9	23.59	6.62	465.28	28.47	357.39
1993	10	19.43	2.06	362.28	16.64	357.49
1993	11	10.74	-7.63	317.85	3.11	357.54
1993	12	4.45	-8.9	299.74	24.01	357.8
1994	1	5.19	-8.5	293.7	9.94	358.13
1994	2	7.24	-7.93	388.39	14.78	358.09
1994	3	11.41	-4.5	454.42	9.93	358.29
1994	4	16.18	-1.49	481.04	27.03	358.46
1994	5	23.21	5.55	459.4	34.31	358.46
1994	6	24.93	8.04	515.71	94.12	358.44
1994	7	30.33	13.01	478.79	55.04	358.79
1994	8	27.15	10.0	427.81	61.87	359.16
1994	9	27.15	8.85	422.81	28.74	359.17
1994	10	19.05	2.74	343.7	52.63	359.49
1994	11	11.51	-5.68	289.52	3.25	359.68
1994	12	5.14	-10.64	266.92	24.02	359.83
1995	1	2.39	-12.99	311.62	10.86	359.79
1995	2	7.02	-8.02	408.34	17.61	360.05
1995	3	12.95	-4.1	425.0	25.25	360.22
1995	4	16.3	-0.61	485.62	38.07	360.62
1995	5	25.5	4.93	499.62	3.51	360.58
