Year	Month	TMax	TMin	PAR	PREC	CO2
1954	1	6.81	-8.94	342.02	31.37	318.91
1954	2	8.87	-8.25	414.58	3.76	318.68
1954	3	11.88	-4.91	459.52	29.42	318.69
1954	4	12.42	-3.33	538.97	37.77	319.09
1954	5	19.69	2.05	522.86	33.58	319.39
1954	6	24.46	7.25	457.79	44.06	319.16
1954	7	30.41	11.78	473.53	20.41	318.77
1954	8	25.99	9.38	422.67	76.37	318.83
1954	9	24.59	6.13	423.24	20.45	319.06
1954	10	18.86	-0.52	345.24	17.94	319.0
1954	11	11.75	-6.6	309.49	12.11	319.1
1954	12	5.08	-11.99	272.75	25.87	319.25
1955	1	2.38	-13.34	330.48	40.56	319.67
1955	2	7.58	-9.33	425.21	8.51	319.61
1955	3	7.02	-7.05	431.21	85.65	319.55
1955	4	12.56	-4.61	502.39	29.34	319.48
1955	5	20.67	2.39	493.75	13.12	319.42
1955	6	28.96	7.24	487.49	3.45	319.69
1955	7	29.61	11.53	462.24	52.63	319.58
1955	8	27.57	10.14	473.99	77.5	319.81
1955	9	22.47	5.96	399.43	78.54	319.56
1955	10	19.43	-0.84	358.99	9.11	319.78
1955	11	10.98	-6.98	307.06	13.28	319.72
1955	12	5.46	-10.91	305.26	12.91	319.59
1956	1	6.71	-10.32	342.17	4.2	319.48
1956	2	7.78	-7.92	372.11	26.16	319.97
1956	3	7.94	-7.11	490.09	65.91	319.65
1956	4	15.03	-2.54	463.9	23.23	319.8
1956	5	23.21	1.81	492.91	0.07	319.36
1956	6	28.55	7.65	467.02	9.7	319.65
1956	7	30.22	10.84	484.19	48.42	320.51
1956	8	26.27	8.98	462.28	89.44	319.93
1956	9	21.54	4.36	409.33	57.23	320.68
1956	10	18.32	-0.4	371.55	20.6	320.36
1956	11	7.87	-5.15	292.97	60.22	320.87
1956	12	2.76	-11.69	293.36	32.86	320.26
1957	1	2.75	-13.02	329.87	8.55	320.63
1957	2	4.31	-11.0	375.99	8.24	321.1
1957	3	9.89	-6.29	456.61	42.26	321.16
1957	4	14.41	-2.87	530.64	15.96	321.51
1957	5	20.73	3.18	449.35	18.16	321.18
1957	6	23.65	5.11	525.53	30.78	321.52
1957	7	27.19	10.21	503.98	65.72	321.49
1957	8	27.38	9.44	435.99	41.15	321.5
1957	9	24.85	6.96	470.28	26.94	321.54
1957	10	15.98	1.72	383.95	66.58	321.18
1957	11	12.01	-4.38	298.36	10.26	321.84
1957	12	5.02	-11.8	275.07	22.85	321.95
1958	1	6.57	-9.61	313.01	30.06	322.07
1958	2	5.16	-9.08	420.68	38.37	321.94
1958	3	12.87	-4.84	493.89	8.92	321.72
1958	4	14.39	-2.2	497.29	19.2	322.05
1958	5	22.13	1.76	508.12	3.17	322.27
1958	6	27.72	6.13	464.73	1.96	321.94
1958	7	29.93	10.7	469.97	63.08	321.66
1958	8	24.57	8.7	420.99	111.74	322.04
1958	9	23.2	5.08	434.44	38.52	322.19
1958	10	17.84	-0.45	392.14	25.5	322.36
1958	11	12.88	-5.05	292.44	11.32	322.78
1958	12	7.26	-11.62	291.4	9.83	322.86
1959	1	5.63	-10.88	342.88	7.64	315.7
1959	2	9.25	-8.94	422.94	14.91	315.88
1959	3	14.51	-4.45	530.28	0.17	315.62
1959	4	17.33	-2.21	564.75	2.91	315.56
1959	5	19.23	1.15	532.66	39.46	315.5
1959	6	26.24	8.34	528.85	40.19	315.92
1959	7	25.12	9.34	457.23	122.72	315.66
1959	8	25.87	8.31	464.29	71.74	315.81
1959	9	21.83	6.23	456.24	105.01	316.55
1959	10	18.22	-0.94	365.87	10.83	316.19
1959	11	10.31	-4.66	311.58	53.6	316.78
1959	12	2.47	-11.78	314.62	25.23	316.52
1960	1	1.34	-15.78	339.23	24.1	316.51
1960	2	9.35	-6.48	412.75	19.0	316.47
1960	3	11.27	-6.7	506.66	8.26	316.49
1960	4	15.4	-1.94	514.83	53.68	316.86
1960	5	20.25	2.2	514.59	15.47	317.24
1960	6	29.39	8.88	541.02	14.71	317.36
1960	7	26.87	10.65	417.56	108.29	317.3
1960	8	27.34	9.82	449.37	44.2	316.92
1960	9	22.89	5.16	412.77	37.31	316.87
1960	10	14.18	-0.42	400.85	72.14	316.76
1960	11	8.64	-6.44	311.14	26.05	316.98
1960	12	5.08	-10.72	292.49	27.08	317.13
1961	1	3.32	-11.05	339.08	38.93	317.03
1961	2	10.31	-6.44	428.52	8.14	317.28
1961	3	8.85	-6.3	449.45	59.81	317.47
1961	4	14.88	-3.34	540.31	8.66	317.27
1961	5	18.62	1.15	519.04	47.99	317.7
1961	6	21.39	4.72	479.16	41.9	317.48
1961	7	26.7	10.98	430.93	138.11	317.7
1961	8	24.01	8.71	435.33	85.34	317.8
1961	9	23.06	5.28	417.43	51.57	317.49
1961	10	19.14	-0.34	390.05	3.88	318.35
1961	11	12.72	-6.5	295.82	10.53	318.13
1961	12	9.0	-7.32	291.89	15.57	317.94
1962	1	9.23	-7.2	348.88	20.14	318.06
1962	2	6.52	-11.13	414.54	12.08	318.11
1962	3	9.52	-7.13	497.48	25.81	318.57
1962	4	16.72	-1.35	578.0	0.95	318.45
1962	5	21.7	3.13	435.49	27.78	318.2
1962	6	26.71	9.04	537.1	68.17	318.27
1962	7	26.66	9.46	462.14	121.98	318.67
1962	8	24.59	8.81	428.24	86.97	318.48
1962	9	21.43	4.74	447.77	50.02	319.03
1962	10	17.99	-1.13	365.92	13.89	318.33
1962	11	6.61	-9.0	336.07	37.4	318.62
1962	12	5.49	-7.65	306.67	36.61	318.61
1963	1	2.66	-12.25	322.36	47.66	318.91
1963	2	9.21	-6.58	372.25	41.23	318.68
1963	3	13.4	-3.56	517.78	19.52	318.69
1963	4	14.08	-2.02	531.4	29.81	319.09
1963	5	17.94	1.78	511.06	71.73	319.39
1963	6	22.41	6.24	516.49	99.7	319.16
1963	7	25.68	9.72	477.7	148.51	318.77
1963	8	22.42	8.05	388.52	135.07	318.83
1963	9	20.8	5.21	485.12	87.07	319.06
1963	10	19.33	1.16	371.09	19.25	319.0
1963	11	12.0	-6.03	339.34	5.17	319.1
1963	12	9.16	-7.69	318.15	41.09	319.25
1964	1	4.84	-10.11	304.0	22.99	319.67
1964	2	9.7	-7.22	398.75	25.7	319.61
1964	3	12.35	-5.17	476.78	3.71	319.55
1964	4	16.21	-1.3	504.32	15.91	319.48
1964	5	22.34	3.72	459.94	31.94	319.42
1964	6	28.71	7.95	516.65	2.88	319.69
1964	7	26.86	9.48	463.78	46.79	319.58
1964	8	27.51	10.3	426.8	73.92	319.81
1964	9	21.78	4.11	428.57	62.75	319.56
1964	10	18.15	1.27	351.64	13.94	319.78
1964	11	9.63	-6.2	300.72	19.7	319.72
1964	12	-0.41	-18.1	277.47	22.86	319.59
1965	1	3.61	-10.32	332.29	5.53	319.48
1965	2	5.47	-9.42	423.62	16.54	319.97
1965	3	7.4	-6.66	448.68	51.21	319.65
1965	4	12.46	-3.67	499.06	15.33	319.8
1965	5	20.13	2.55	498.23	21.64	319.36
1965	6	27.95	8.74	507.19	5.86	319.65
1965	7	26.61	10.06	500.35	73.49	320.51
1965	8	27.21	9.07	430.38	42.26	319.93
1965	9	23.43	6.87	426.78	59.21	320.68
1965	10	18.96	0.4	413.24	14.73	320.36
1965	11	8.88	-5.86	306.62	47.73	320.87
1965	12	5.99	-7.93	281.15	21.06	320.26
1966	1	5.85	-9.2	333.18	6.08	320.63
1966	2	9.86	-7.39	392.97	16.19	321.1
1966	3	11.67	-4.86	492.5	15.64	321.16
1966	4	17.72	-2.34	505.34	2.78	321.51
1966	5	20.58	2.64	535.8	82.76	321.18
1966	6	25.05	6.61	477.23	65.07	321.52
1966	7	24.55	8.62	464.43	106.76	321.49
1966	8	27.2	9.18	432.22	78.04	321.5
1966	9	24.35	4.14	427.19	11.63	321.54
1966	10	17.23	-1.79	371.41	115.04	321.18
1966	11	7.3	-8.42	331.45	13.75	321.84
1966	12	7.34	-9.16	314.17	13.89	321.95
1967	1	8.78	-9.72	329.94	3.23	322.07
1967	2	10.1	-6.92	404.64	19.57	321.94
1967	3	9.86	-7.52	580.82	45.02	321.72
1967	4	16.02	-1.78	530.39	12.68	322.05
1967	5	24.5	3.31	543.1	10.8	322.27
1967	6	28.83	8.86	506.44	5.88	321.94
1967	7	26.89	9.27	450.3	84.74	321.66
1967	8	24.71	7.56	436.46	98.63	322.04
1967	9	24.0	5.99	416.93	28.37	322.19
1967	10	19.31	0.59	385.96	21.1	322.36
1967	11	13.42	-6.96	308.83	12.66	322.78
1967	12	9.26	-10.16	298.28	4.49	322.86
1968	1	5.79	-11.82	327.16	11.58	322.55
1968	2	9.92	-7.94	386.53	26.41	322.56
1968	3	10.08	-6.94	470.02	9.71	322.59
1968	4	13.61	-3.5	524.18	6.87	322.73
1968	5	20.73	1.71	548.2	25.92	322.87
1968	6	24.05	6.5	522.15	74.12	323.2
1968	7	25.79	9.53	406.44	77.69	323.25
1968	8	24.52	8.93	455.66	96.21	323.15
1968	9	22.92	6.2	453.3	38.32	323.31
1968	10	15.43	-3.94	328.06	9.34	323.32
1968	11	12.18	-8.53	321.56	0.36	323.32
1968	12	2.64	-13.74	307.65	18.08	323.69
1969	1	4.77	-11.81	334.52	12.09	323.98
1969	2	4.87	-9.66	434.0	31.61	323.89
1969	3	8.8	-6.33	454.33	22.26	324.41
1969	4	14.71	-2.55	501.64	14.0	324.35
1969	5	20.59	2.58	488.93	19.59	324.57
1969	6	24.92	6.71	492.57	54.07	324.63
1969	7	26.22	9.43	441.32	58.9	325.08
1969	8	24.72	7.59	436.36	66.11	324.8
1969	9	25.11	6.73	434.77	28.15	325.28
1969	10	17.69	-1.41	399.96	10.79	324.84
1969	11	9.7	-7.33	325.54	19.39	324.78
1969	12	6.85	-10.38	284.08	14.13	324.88
1970	1	7.27	-11.8	340.04	5.06	325.04
1970	2	8.73	-7.73	415.08	60.71	325.42
1970	3	8.73	-7.76	452.38	23.32	325.69
1970	4	16.3	-2.05	517.11	35.36	325.86
1970	5	20.23	2.45	542.97	27.26	325.27
1970	6	25.66	7.67	473.57	76.48	325.52
1970	7	26.91	9.33	467.8	64.77	325.51
1970	8	26.39	8.46	457.83	54.03	325.76
1970	9	21.73	5.99	458.45	124.08	325.93
1970	10	16.68	-0.29	312.56	43.03	326.15
1970	11	11.62	-6.91	337.62	6.7	325.96
1970	12	7.65	-8.85	309.24	18.76	326.06
1971	1	9.29	-8.78	327.66	20.53	326.25
1971	2	7.04	-10.47	409.09	9.83	326.1
1971	3	14.35	-4.44	510.52	1.32	325.94
1971	4	17.87	-2.48	541.72	9.19	325.47
1971	5	23.42	3.92	518.7	6.19	326.11
1971	6	24.18	5.72	522.7	45.22	326.4
1971	7	29.0	9.93	456.33	38.14	326.45
1971	8	26.13	8.67	434.53	73.85	326.49
1971	9	21.84	4.26	466.34	35.17	326.19
1971	10	15.21	-0.62	379.31	73.55	326.58
1971	11	9.61	-4.87	293.37	17.55	326.82
1971	12	7.54	-9.13	319.75	17.44	327.02
1972	1	6.89	-7.65	326.74	44.21	326.85
1972	2	9.97	-6.68	446.47	13.06	327.04
1972	3	9.69	-4.87	521.57	65.49	326.53
1972	4	13.7	-3.24	508.46	15.16	327.42
1972	5	20.0	1.95	539.34	14.2	327.23
1972	6	28.04	7.82	515.53	27.16	326.92
1972	7	28.13	10.74	447.47	81.29	327.2
1972	8	28.07	9.69	487.93	28.61	327.37
1972	9	25.57	4.9	384.32	10.14	327.76
1972	10	16.43	-1.58	362.87	66.1	328.06
1972	11	8.04	-5.55	313.26	58.55	328.5
1972	12	8.03	-6.95	276.56	21.07	328.56
1973	1	4.61	-9.23	339.64	30.88	328.58
1973	2	8.21	-8.16	309.91	12.21	328.86
1973	3	11.25	-5.12	475.5	45.22	328.99
1973	4	16.78	-2.21	511.01	2.02	329.14
1973	5	22.51	1.92	520.65	24.93	329.62
1973	6	27.93	7.84	515.67	22.57	329.94
1973	7	25.96	10.84	512.84	188.92	330.05
1973	8	23.11	8.27	429.93	112.33	330.42
1973	9	20.72	6.22	452.11	66.49	330.45
1973	10	16.64	0.77	367.24	84.31	330.24
1973	11	10.56	-6.36	293.06	23.15	330.16
1973	12	6.47	-8.15	302.86	24.23	329.66
1974	1	7.39	-7.52	332.34	17.45	329.45
1974	2	8.72	-6.52	385.95	25.32	330.12
1974	3	8.42	-7.31	498.58	33.9	330.2
1974	4	16.73	-2.33	436.71	3.46	330.26
1974	5	21.99	2.24	523.18	9.99	330.28
1974	6	28.33	7.47	495.16	9.67	329.94
1974	7	27.21	10.27	480.2	82.21	330.23
1974	8	25.53	9.07	459.36	132.72	330.26
1974	9	23.89	6.1	416.29	49.63	330.28
1974	10	20.67	-0.3	353.14	7.33	330.36
1974	11	9.29	-8.33	281.31	13.26	330.28
1974	12	9.06	-10.08	315.69	11.35	330.55
1975	1	6.08	-11.19	282.31	14.44	330.89
1975	2	11.04	-7.68	335.73	5.06	330.93
1975	3	16.36	-4.79	460.51	7.33	330.54
1975	4	17.46	-2.31	527.74	2.12	330.67
1975	5	19.64	0.54	506.85	5.05	330.98
1975	6	24.07	5.79	516.9	30.31	331.2
1975	7	25.35	9.86	498.02	138.07	331.12
1975	8	27.31	8.16	447.17	12.89	331.11
1975	9	21.95	4.04	428.32	37.68	331.48
1975	10	16.95	1.18	345.49	92.63	331.46
1975	11	11.74	-5.41	322.73	16.35	331.41
1975	12	10.37	-8.73	277.93	13.68	331.6
1976	1	3.49	-12.21	343.74	36.5	331.79
1976	2	4.79	-10.7	430.65	19.29	332.2
1976	3	9.92	-5.86	450.25	24.05	332.05
1976	4	13.04	-2.62	525.12	37.13	332.13
1976	5	17.16	0.72	516.41	58.39	331.84
1976	6	23.93	4.67	502.42	25.72	331.65
1976	7	29.91	10.5	408.82	22.96	332.14
1976	8	26.3	9.77	404.66	117.58	331.88
1976	9	22.92	4.43	444.57	25.2	331.94
1976	10	20.55	1.77	360.98	34.14	331.92
1976	11	7.53	-7.28	318.02	45.11	332.29
1976	12	6.43	-8.0	280.91	22.96	332.66
1977	1	6.16	-9.96	321.56	4.93	332.76
1977	2	8.4	-7.87	413.61	14.16	332.51
1977	3	10.34	-5.33	485.29	58.15	333.35
1977	4	16.19	-0.2	486.51	37.96	333.51
1977	5	23.39	4.2	496.35	12.29	333.98
1977	6	26.54	7.75	497.76	45.7	333.8
1977	7	28.94	10.72	429.89	32.81	334.02
1977	8	28.78	10.68	457.7	48.59	333.91
1977	9	22.4	6.18	412.32	61.33	334.36
1977	10	15.37	-0.02	389.32	55.62	334.52
1977	11	10.58	-5.12	310.9	33.71	334.64
1977	12	4.72	-11.69	277.24	26.23	334.61
1978	1	7.64	-7.14	342.24	19.09	335.01
1978	2	4.59	-9.27	410.25	18.44	334.58
1978	3	7.5	-8.09	543.25	45.81	335.0
1978	4	11.81	-3.32	559.37	38.87	335.06
1978	5	17.79	1.33	501.45	44.45	335.06
1978	6	26.61	7.28	543.46	22.76	335.59
1978	7	28.82	10.91	408.74	76.55	335.57
1978	8	27.59	9.63	424.61	51.47	335.87
1978	9	22.08	5.69	452.59	59.41	335.51
1978	10	14.9	-1.03	365.7	33.6	335.68
1978	11	9.55	-6.0	299.83	27.99	335.99
1978	12	4.43	-9.17	269.98	32.83	335.88
1979	1	6.01	-7.08	341.12	38.72	336.22
1979	2	3.09	-10.56	426.48	25.03	336.01
1979	3	11.14	-5.19	452.1	24.74	336.54
1979	4	15.44	-1.94	510.91	22.11	336.24
1979	5	19.42	1.83	494.04	26.45	336.21
1979	6	26.09	6.97	486.89	12.83	336.84
1979	7	27.29	9.21	474.84	46.76	336.72
1979	8	26.79	9.29	467.63	51.52	337.24
1979	9	21.6	5.8	408.54	42.46	337.2
1979	10	15.19	-0.18	357.11	64.9	337.53
1979	11	9.89	-5.71	333.08	25.74	337.57
1979	12	7.78	-9.3	283.22	6.61	337.79
1980	1	7.0	-8.09	294.39	18.89	338.09
1980	2	8.99	-7.64	358.06	19.16	337.82
1980	3	10.09	-6.4	421.67	18.71	338.43
1980	4	17.05	-2.31	509.48	6.77	338.3
1980	5	21.11	1.87	498.14	24.26	338.43
1980	6	27.32	9.37	541.81	68.26	338.84
1980	7	25.9	9.68	517.19	101.7	338.54
1980	8	25.4	9.21	459.42	81.81	339.12
1980	9	24.47	6.66	419.92	27.82	339.33
1980	10	15.64	-0.94	384.96	29.57	339.42
1980	11	7.27	-7.83	307.24	19.71	339.42
1980	12	8.47	-9.31	320.09	14.26	339.26
1981	1	4.29	-11.23	322.83	13.99	339.38
1981	2	3.97	-12.83	399.26	40.34	339.93
1981	3	11.74	-5.55	412.81	45.07	340.06
1981	4	17.8	-0.87	514.04	10.83	339.94
1981	5	21.49	3.26	479.96	131.58	339.98
1981	6	28.07	8.31	528.16	3.29	340.07
1981	7	28.12	10.14	450.46	61.01	339.92
1981	8	23.49	8.9	421.84	140.55	339.86
1981	9	20.21	5.07	421.13	60.59	340.17
1981	10	17.27	-0.15	364.74	14.72	340.43
1981	11	9.25	-5.81	315.61	35.38	340.74
1981	12	6.79	-7.69	272.0	19.82	340.79
1982	1	5.84	-8.44	319.36	22.46	341.1
1982	2	7.1	-6.77	408.74	12.38	341.1
1982	3	10.35	-5.42	462.96	10.81	341.21
1982	4	14.72	-2.24	505.57	55.11	341.37
1982	5	17.97	0.06	516.96	41.33	341.56
1982	6	27.43	9.26	539.48	22.41	341.35
1982	7	28.19	10.63	482.1	109.63	341.55
1982	8	24.47	8.12	446.9	51.31	341.51
1982	9	20.12	4.0	406.5	112.51	341.47
1982	10	16.28	-1.81	392.39	22.6	341.65
1982	11	9.29	-5.8	284.5	36.93	341.73
1982	12	5.31	-8.24	283.55	57.92	341.79
1983	1	7.06	-7.63	312.52	5.72	341.84
1983	2	11.85	-4.88	407.42	12.55	342.32
1983	3	12.92	-3.57	443.05	30.92	341.82
1983	4	13.53	-2.79	577.16	34.66	342.66
1983	5	18.48	2.7	525.3	56.27	342.87
1983	6	25.0	7.31	517.35	21.37	343.15
1983	7	27.55	10.71	478.8	86.63	343.44
1983	8	27.22	9.66	462.92	58.53	343.66
1983	9	22.93	4.95	428.71	26.95	343.49
1983	10	16.0	-1.37	365.04	53.83	343.72
1983	11	11.42	-3.47	307.15	9.12	343.71
1983	12	4.28	-12.04	289.57	11.27	343.96
1984	1	3.44	-11.49	342.02	23.34	344.2
1984	2	7.03	-8.98	414.58	31.33	344.22
1984	3	11.12	-5.63	459.52	9.22	344.09
1984	4	16.35	-1.96	538.97	1.51	344.27
1984	5	19.54	2.21	522.86	53.39	344.45
1984	6	26.37	6.84	457.79	17.96	344.51
1984	7	29.22	11.04	473.53	62.67	344.76
1984	8	25.62	9.22	422.67	92.81	344.94
1984	9	21.34	6.42	423.24	70.99	344.58
1984	10	18.98	-0.59	345.24	14.05	345.01
1984	11	13.08	-6.15	309.49	11.72	345.2
1984	12	6.47	-12.5	272.75	20.35	345.57
1985	1	9.33	-8.73	330.48	23.25	345.31
1985	2	7.46	-9.41	425.21	21.08	345.61
1985	3	13.7	-6.0	431.21	2.93	346.37
1985	4	19.01	-0.65	502.39	7.26	345.79
1985	5	23.24	2.25	493.75	11.05	345.91
1985	6	27.11	8.4	487.49	63.26	345.94
1985	7	28.08	10.07	462.24	77.17	345.89
1985	8	26.76	9.27	473.99	87.65	346.34
1985	9	22.43	6.18	399.43	42.49	346.4
1985	10	18.81	0.63	358.99	41.23	346.42
1985	11	10.98	-4.3	307.06	34.86	346.61
1985	12	6.77	-8.45	305.26	19.87	346.81
1986	1	5.14	-11.45	342.17	58.55	346.59
1986	2	4.79	-10.62	372.11	4.28	346.74
1986	3	10.81	-5.53	490.09	0.11	346.68
1986	4	14.38	-2.82	463.9	60.92	347.22
1986	5	22.43	3.95	492.91	17.14	347.26
1986	6	28.82	8.15	467.02	12.63	347.52
1986	7	30.52	11.81	484.19	15.88	347.33
1986	8	27.42	10.38	462.28	65.55	347.4
1986	9	23.57	7.02	409.33	51.38	348.35
1986	10	15.82	-0.23	371.55	54.93	347.77
1986	11	7.13	-7.05	292.97	39.97	348.04
1986	12	3.07	-13.74	293.36	14.36	348.13
1987	1	1.36	-16.45	329.87	16.25	348.47
1987	2	5.47	-9.38	375.99	30.31	348.02
1987	3	9.93	-5.97	456.61	32.87	348.3
1987	4	11.96	-3.78	530.64	50.79	348.77
1987	5	19.35	2.27	449.35	24.23	349.01
1987	6	25.89	6.51	525.53	15.42	349.2
1987	7	27.91	11.34	503.98	137.95	349.39
1987	8	26.03	9.49	435.99	66.31	349.5
1987	9	22.83	5.69	470.28	35.5	349.7
1987	10	17.17	2.41	383.95	69.27	349.86
1987	11	7.62	-6.24	298.36	53.8	350.07
1987	12	5.08	-9.3	275.07	18.11	350.05
1988	1	8.64	-7.43	313.01	2.05	350.38
1988	2	8.44	-7.06	420.68	25.06	350.94
1988	3	7.07	-6.18	493.89	121.4	350.87
1988	4	13.94	-2.59	497.29	40.11	351.01
1988	5	15.91	-0.16	508.12	31.97	351.06
1988	6	24.25	6.61	464.73	107.52	351.37
1988	7	25.72	8.51	469.97	58.41	352.02
1988	8	25.21	9.47	420.99	89.87	351.9
1988	9	24.09	5.32	434.44	4.35	352.13
1988	10	15.28	-0.28	392.14	67.88	352.41
1988	11	8.57	-7.89	292.44	3.68	352.34
1988	12	7.2	-7.75	291.4	19.81	352.35
1989	1	5.42	-11.66	342.88	36.78	352.85
1989	2	7.97	-7.13	422.94	28.44	352.54
1989	3	9.4	-6.11	530.28	30.58	352.47
1989	4	16.59	-2.92	564.75	0.33	352.97
1989	5	21.97	2.83	532.66	62.4	352.67
1989	6	25.29	8.15	528.85	100.21	352.97
1989	7	27.61	9.99	457.23	89.96	353.3
1989	8	25.78	9.54	464.29	87.04	353.37
1989	9	22.83	4.9	456.24	14.58	353.32
1989	10	20.31	1.91	365.87	28.48	353.52
1989	11	13.06	-8.17	311.58	9.65	353.65
1989	12	10.22	-8.47	314.62	15.58	353.81
1990	1	3.69	-14.21	339.23	19.94	353.75
1990	2	6.77	-10.0	412.75	13.88	354.33
1990	3	13.54	-4.19	506.66	4.71	354.24
1990	4	18.35	-3.33	514.83	0.4	353.68
1990	5	21.8	3.76	514.59	31.53	354.16
1990	6	29.97	8.54	541.02	13.58	353.97
1990	7	29.01	11.19	417.56	87.24	354.19
1990	8	25.54	8.72	449.37	58.51	354.61
1990	9	24.54	7.14	412.77	29.76	354.61
1990	10	19.74	-0.28	400.85	25.55	354.89
1990	11	10.12	-6.52	311.14	34.24	355.13
1990	12	7.13	-8.57	292.49	27.34	355.19
1991	1	6.09	-9.07	339.08	16.57	354.82
1991	2	9.0	-7.91	428.52	18.75	355.02
1991	3	14.16	-5.05	449.45	13.31	355.67
1991	4	17.58	-3.89	540.31	2.05	356.02
1991	5	22.44	3.79	519.04	44.68	356.0
1991	6	25.55	6.33	479.16	26.29	355.8
1991	7	29.08	10.96	430.93	52.82	355.59
1991	8	26.69	9.02	435.33	98.0	355.46
1991	9	24.92	4.46	417.43	25.5	355.56
1991	10	20.01	-0.92	390.05	12.35	355.62
1991	11	9.08	-7.15	295.82	21.14	355.8
1991	12	6.73	-11.4	291.89	7.77	355.93
1992	1	3.08	-13.43	348.88	12.1	356.2
1992	2	6.53	-9.92	414.54	14.19	356.38
1992	3	15.33	-3.57	497.48	0.67	356.27
1992	4	17.46	-0.94	578.0	15.09	356.39
1992	5	22.84	1.48	435.49	21.6	356.41
1992	6	27.88	7.71	537.1	23.22	356.97
1992	7	28.64	10.38	462.14	73.26	356.44
1992	8	27.66	10.18	428.24	72.94	356.62
1992	9	25.23	7.73	447.77	39.36	356.29
1992	10	17.25	-1.15	365.92	32.31	356.63
1992	11	8.49	-7.14	336.07	36.87	356.38
1992	12	5.54	-10.47	306.67	17.97	356.39
1993	1	8.83	-8.61	322.36	7.38	356.96
1993	2	8.42	-7.76	372.25	7.77	356.44
1993	3	13.53	-5.63	517.78	2.23	356.76
1993	4	16.64	-1.96	531.4	2.41	356.59
1993	5	20.43	2.17	511.06	31.06	357.03
1993	6	26.93	7.4	516.49	14.75	357.12
1993	7	27.58	9.65	477.7	61.2	356.76
1993	8	25.29	9.16	388.52	60.18	357.32
1993	9	22.71	5.38	485.12	55.06	357.39
1993	10	19.17	0.74	371.09	16.19	357.49
1993	11	11.0	-8.9	339.34	5.36	357.54
1993	12	5.17	-9.25	318.15	23.02	357.8
1994	1	5.77	-9.47	304.0	13.03	358.13
1994	2	7.37	-9.83	398.75	8.06	358.09
1994	3	10.94	-5.96	476.78	18.45	358.29
1994	4	15.17	-2.35	504.32	21.16	358.46
1994	5	22.14	4.05	459.94	43.72	358.46
1994	6	24.29	6.72	516.65	111.34	358.44
1994	7	29.45	11.86	463.78	40.86	358.79
1994	8	25.81	8.7	426.8	82.21	359.16
1994	9	26.63	7.57	428.57	16.73	359.17
1994	10	19.24	1.32	351.64	33.92	359.49
1994	11	11.63	-6.22	300.72	7.9	359.68
1994	12	6.68	-11.25	277.47	25.63	359.83
1995	1	3.49	-14.27	332.29	8.36	359.79
1995	2	7.13	-9.69	423.62	16.48	360.05
1995	3	12.29	-5.25	448.68	18.99	360.22
1995	4	15.66	-2.54	499.06	14.21	360.62
