Year	Month	TMax	TMin	PAR	PREC	CO2
1954	6	27.24	9.44	489.48	44.6	319.16
1954	7	32.49	13.96	498.18	18.6	318.77
1954	8	28.45	11.95	421.18	62.5	318.83
1954	9	26.86	8.15	425.07	11.8	319.06
1954	10	20.4	1.61	316.84	17.9	319.0
1954	11	13.09	-4.69	291.27	10.2	319.1
1954	12	5.39	-9.56	248.3	8.4	319.25
1955	1	2.91	-11.19	305.76	31.9	319.67
1955	2	8.68	-7.49	375.81	3.7	319.61
1955	3	9.35	-4.27	406.75	65.7	319.55
1955	4	14.67	-2.48	482.25	30.0	319.48
1955	5	22.76	4.59	478.43	12.8	319.42
1955	6	31.13	10.71	493.24	4.2	319.69
1955	7	32.3	14.32	456.63	27.7	319.58
1955	8	30.06	12.71	483.25	61.0	319.81
1955	9	24.62	8.34	402.17	50.0	319.56
1955	10	21.19	1.42	339.33	1.4	319.78
1955	11	12.01	-4.84	287.12	16.3	319.72
1955	12	5.91	-8.37	298.35	17.2	319.59
1956	1	6.98	-8.44	289.15	5.4	319.48
1956	2	9.07	-5.7	339.6	26.8	319.97
1956	3	9.71	-4.17	442.67	53.2	319.65
1956	4	17.72	0.13	454.81	26.4	319.8
1956	5	24.86	4.31	494.83	0.3	319.36
1956	6	30.97	10.39	454.4	8.4	319.65
1956	7	32.35	13.3	468.33	24.9	320.51
1956	8	29.02	11.92	449.48	62.5	319.93
1956	9	23.6	6.81	407.02	38.5	320.68
1956	10	20.23	1.68	350.31	12.8	320.36
1956	11	9.69	-3.27	273.7	70.8	320.87
1956	12	3.59	-9.44	258.44	20.2	320.26
1957	1	3.31	-10.05	309.8	4.5	320.63
1957	2	5.15	-8.19	367.7	13.0	321.1
1957	3	12.01	-3.94	447.22	26.0	321.16
1957	4	16.9	-0.25	517.1	14.2	321.51
1957	5	22.55	5.58	444.86	12.5	321.18
1957	6	25.88	7.86	530.46	20.7	321.52
1957	7	29.79	12.8	511.18	46.7	321.49
1957	8	30.34	12.14	419.29	25.8	321.5
1957	9	27.29	9.35	461.03	17.8	321.54
1957	10	17.9	4.24	367.61	35.6	321.18
1957	11	13.47	-2.1	275.03	7.3	321.84
1957	12	5.02	-9.77	252.21	11.5	321.95
1958	1	6.93	-8.44	313.25	11.6	322.07
1958	2	6.58	-6.25	400.48	20.4	321.94
1958	3	15.16	-2.95	445.48	11.3	321.72
1958	4	17.29	0.59	475.25	14.1	322.05
1958	5	23.91	4.31	500.9	2.2	322.27
1958	6	30.36	8.97	476.06	1.3	321.94
1958	7	32.12	13.04	459.74	27.0	321.66
1958	8	26.89	11.43	406.3	103.4	322.04
1958	9	25.75	7.52	420.21	20.1	322.19
1958	10	19.98	1.84	367.56	16.0	322.36
1958	11	14.31	-3.24	289.97	3.4	322.78
1958	12	7.86	-9.79	298.86	6.8	322.86
1959	1	5.82	-9.51	300.4	3.4	315.7
1959	2	10.26	-6.8	395.69	14.3	315.88
1959	3	16.55	-2.08	484.03	0.3	315.62
1959	4	19.45	-0.01	502.93	6.0	315.56
1959	5	21.6	3.73	516.66	22.7	315.5
1959	6	28.8	10.49	515.67	9.8	315.92
1959	7	27.45	12.25	461.67	98.8	315.66
1959	8	28.72	11.2	455.12	36.4	315.81
1959	9	24.28	8.46	436.14	70.5	316.55
1959	10	19.76	1.12	348.08	7.0	316.19
1959	11	11.66	-1.78	306.8	52.7	316.78
1959	12	3.09	-9.34	261.45	25.0	316.52
1960	1	1.8	-12.66	321.11	18.4	316.51
1960	2	11.01	-4.8	388.35	6.9	316.47
1960	3	13.08	-4.74	463.92	6.7	316.49
1960	4	17.91	0.52	464.38	27.4	316.86
1960	5	22.75	4.61	516.92	11.6	317.24
1960	6	31.95	11.61	538.05	9.7	317.36
1960	7	29.66	13.39	410.75	52.7	317.3
1960	8	29.58	12.27	444.38	33.4	316.92
1960	9	25.29	7.6	400.45	21.1	316.87
1960	10	16.14	1.45	385.04	58.3	316.76
1960	11	10.1	-4.5	276.35	22.0	316.98
1960	12	5.77	-8.69	256.48	12.0	317.13
1961	1	4.13	-8.86	295.73	26.3	317.03
1961	2	12.01	-4.23	387.07	10.4	317.28
1961	3	10.86	-3.79	402.15	44.8	317.47
1961	4	17.03	-0.91	516.34	9.5	317.27
1961	5	20.16	3.67	516.66	44.2	317.7
1961	6	24.2	7.66	478.8	15.4	317.48
1961	7	28.79	13.27	452.85	53.1	317.7
1961	8	26.37	11.38	426.51	80.7	317.8
1961	9	24.93	7.66	404.51	20.3	317.49
1961	10	20.93	1.6	381.33	4.7	318.35
1961	11	14.02	-4.28	268.21	6.3	318.13
1961	12	8.81	-5.73	257.62	13.5	317.94
1962	1	9.62	-5.8	321.21	8.4	318.06
1962	2	7.84	-8.58	381.46	9.4	318.11
1962	3	11.69	-4.66	430.97	21.4	318.57
1962	4	18.71	0.63	518.89	2.1	318.45
1962	5	23.82	5.92	439.51	18.1	318.2
1962	6	29.18	11.12	525.06	16.8	318.27
1962	7	28.91	12.02	458.43	88.1	318.67
1962	8	26.85	11.47	434.84	73.1	318.48
1962	9	23.71	7.36	439.81	31.7	319.03
1962	10	19.88	1.42	357.78	15.7	318.33
1962	11	7.9	-6.36	273.41	47.3	318.62
1962	12	6.34	-6.19	277.34	26.2	318.61
1963	1	3.5	-10.17	282.01	38.2	318.91
1963	2	10.8	-5.41	316.08	18.1	318.68
1963	3	15.44	-1.41	445.1	9.2	318.69
1963	4	16.63	-0.14	496.02	33.3	319.09
1963	5	20.36	4.44	511.49	40.7	319.39
1963	6	24.61	9.35	530.35	71.6	319.16
1963	7	27.67	12.08	485.46	114.2	318.77
1963	8	24.79	10.33	394.17	106.9	318.83
1963	9	23.46	7.61	462.99	49.6	319.06
1963	10	21.2	3.31	357.51	28.6	319.0
1963	11	13.31	-3.88	290.95	2.2	319.1
1963	12	9.71	-5.76	269.53	25.7	319.25
1964	1	5.34	-8.45	314.22	9.0	319.67
1964	2	11.08	-5.09	385.13	1.6	319.61
1964	3	14.14	-3.15	432.33	2.6	319.55
1964	4	18.96	1.27	472.55	16.1	319.48
1964	5	24.99	6.45	457.72	19.7	319.42
1964	6	30.81	10.69	513.39	2.2	319.69
1964	7	29.32	12.12	473.02	29.6	319.58
1964	8	30.19	13.19	427.14	46.7	319.81
1964	9	24.03	6.53	423.47	35.2	319.56
1964	10	20.35	2.93	343.67	17.2	319.78
1964	11	10.96	-4.55	281.08	12.8	319.72
1964	12	-0.41	-15.19	262.28	11.0	319.59
1965	1	4.55	-8.09	300.06	9.7	319.48
1965	2	6.65	-7.06	377.7	8.6	319.97
1965	3	9.72	-4.29	427.47	29.2	319.65
1965	4	15.3	-1.62	464.68	25.7	319.8
1965	5	22.58	5.24	497.8	19.2	319.36
1965	6	30.26	11.16	510.36	10.7	319.65
1965	7	29.21	12.9	508.15	41.0	320.51
1965	8	29.58	11.63	445.67	33.7	319.93
1965	9	25.33	9.46	420.82	38.3	320.68
1965	10	21.14	2.22	407.19	15.5	320.36
1965	11	10.6	-3.35	294.15	41.0	320.87
1965	12	6.79	-7.27	252.69	9.3	320.26
1966	1	6.02	-7.66	311.57	4.6	320.63
1966	2	11.12	-5.25	349.38	10.8	321.1
1966	3	13.34	-2.87	458.77	10.3	321.16
1966	4	19.45	-0.22	503.93	6.2	321.51
1966	5	22.69	5.39	545.27	54.9	321.18
1966	6	27.03	9.02	474.22	22.7	321.52
1966	7	27.37	11.55	452.49	67.3	321.49
1966	8	29.26	11.67	444.14	59.0	321.5
1966	9	26.7	6.59	417.79	1.8	321.54
1966	10	19.03	0.07	347.47	49.6	321.18
1966	11	8.69	-6.76	284.58	8.0	321.84
1966	12	8.17	-7.57	271.33	4.5	321.95
1967	1	9.12	-7.83	302.99	6.9	322.07
1967	2	12.15	-5.32	367.83	13.2	321.94
1967	3	12.17	-5.11	503.68	9.6	321.72
1967	4	18.43	1.41	444.2	23.3	322.05
1967	5	26.56	6.11	497.59	12.9	322.27
1967	6	30.94	10.61	510.52	2.4	321.94
1967	7	29.0	12.22	450.93	52.7	321.66
1967	8	26.9	10.65	421.03	72.6	322.04
1967	9	26.05	8.49	405.07	30.3	322.19
1967	10	21.06	2.84	364.6	17.1	322.36
1967	11	14.0	-5.03	292.36	13.4	322.78
1967	12	9.27	-8.14	270.67	4.6	322.86
1968	1	5.51	-9.67	306.85	5.2	322.55
1968	2	11.29	-6.3	333.74	18.2	322.56
1968	3	12.31	-5.25	408.98	6.2	322.59
1968	4	16.24	-1.13	496.45	5.0	322.73
1968	5	23.04	4.21	557.32	35.1	322.87
1968	6	26.77	9.29	531.14	43.1	323.2
1968	7	28.17	12.03	416.25	56.6	323.25
1968	8	26.49	11.67	451.75	81.8	323.15
1968	9	25.26	8.3	436.81	26.5	323.31
1968	10	17.33	-1.68	313.84	10.5	323.32
1968	11	12.63	-6.52	294.77	3.6	323.32
1968	12	2.62	-11.42	276.65	18.2	323.69
1969	1	4.67	-9.96	287.75	8.8	323.98
1969	2	6.17	-6.59	374.29	17.0	323.89
1969	3	10.79	-3.89	415.08	30.5	324.41
1969	4	17.27	-0.12	466.04	14.7	324.35
1969	5	22.82	5.25	487.48	11.4	324.57
1969	6	27.34	8.83	496.11	22.0	324.63
1969	7	29.01	11.89	439.74	41.7	325.08
1969	8	27.13	10.6	434.35	57.7	324.8
1969	9	26.58	9.04	426.02	12.4	325.28
1969	10	19.31	0.51	379.95	12.7	324.84
1969	11	10.58	-5.18	313.25	14.1	324.78
1969	12	7.2	-9.25	263.56	4.3	324.88
1970	1	7.63	-10.24	309.49	5.2	325.04
1970	2	10.2	-4.79	353.28	41.6	325.42
1970	3	10.49	-4.84	408.69	11.2	325.69
1970	4	18.94	1.14	505.51	31.4	325.86
1970	5	22.27	5.14	544.61	16.5	325.27
1970	6	28.16	9.72	486.21	38.9	325.52
1970	7	29.5	12.31	468.09	49.9	325.51
1970	8	29.02	11.61	453.25	52.5	325.76
1970	9	24.22	8.65	447.92	65.0	325.93
1970	10	18.48	1.42	306.34	20.7	326.15
1970	11	12.63	-4.96	311.98	2.2	325.96
1970	12	8.18	-7.32	281.49	10.4	326.06
1971	1	9.72	-7.0	299.19	15.1	326.25
1971	2	8.31	-7.91	389.17	5.0	326.1
1971	3	16.11	-2.1	457.98	2.0	325.94
1971	4	20.37	-0.14	503.6	14.9	325.47
1971	5	25.72	6.81	513.08	9.5	326.11
1971	6	27.02	8.77	526.43	18.7	326.4
1971	7	31.4	12.59	451.13	16.8	326.45
1971	8	28.72	11.61	433.98	78.7	326.49
1971	9	24.18	6.55	449.26	27.0	326.19
1971	10	17.4	1.83	371.89	65.9	326.58
1971	11	11.04	-2.64	273.02	19.9	326.82
1971	12	7.56	-7.32	287.58	11.3	327.02
1972	1	7.29	-6.23	310.63	31.7	326.85
1972	2	11.36	-4.22	407.86	23.7	327.04
1972	3	12.15	-2.44	475.65	37.4	326.53
1972	4	15.76	-0.21	491.33	16.6	327.42
1972	5	22.46	4.7	539.85	11.4	327.23
1972	6	30.15	10.05	518.5	13.3	326.92
1972	7	30.43	13.21	459.26	90.3	327.2
1972	8	30.55	12.19	490.43	21.7	327.37
1972	9	27.6	7.51	376.87	4.4	327.76
1972	10	17.78	0.89	352.41	41.7	328.06
1972	11	9.75	-2.8	294.06	46.3	328.5
1972	12	8.83	-5.58	263.31	9.9	328.56
1973	1	5.49	-7.71	293.14	15.3	328.58
1973	2	9.59	-5.68	296.44	8.9	328.86
1973	3	13.0	-2.53	430.96	27.9	328.99
1973	4	19.2	1.3	499.85	2.8	329.14
1973	5	24.8	5.02	520.72	7.4	329.62
1973	6	30.28	9.81	522.08	6.7	329.94
1973	7	27.95	13.37	508.05	105.1	330.05
1973	8	25.7	10.57	442.74	65.0	330.42
1973	9	22.91	8.62	445.78	54.8	330.45
1973	10	18.65	3.24	350.8	50.9	330.24
1973	11	11.57	-4.08	276.29	10.2	330.16
1973	12	6.95	-6.04	259.5	20.5	329.66
1974	1	8.07	-5.86	284.01	13.8	329.45
1974	2	10.39	-4.78	374.82	12.9	330.12
1974	3	10.24	-4.28	448.71	24.3	330.2
1974	4	18.79	0.88	425.45	8.0	330.26
1974	5	24.41	4.5	532.11	12.1	330.28
1974	6	30.51	9.28	504.0	3.4	329.94
1974	7	29.52	12.87	492.03	40.2	330.23
1974	8	28.02	11.83	461.71	99.2	330.26
1974	9	26.26	8.28	419.4	14.5	330.28
1974	10	22.26	1.8	330.95	3.2	330.36
1974	11	10.32	-5.8	266.47	11.5	330.28
1974	12	9.18	-7.7	295.18	6.6	330.55
1975	1	6.44	-9.11	258.76	6.3	330.89
1975	2	12.29	-5.6	312.9	4.3	330.93
1975	3	18.28	-1.61	428.83	3.8	330.54
1975	4	19.6	0.63	478.71	2.8	330.67
1975	5	21.92	3.69	509.6	13.5	330.98
1975	6	26.62	8.65	522.76	23.2	331.2
1975	7	27.54	12.75	502.37	78.3	331.12
1975	8	29.78	10.51	452.69	16.2	331.11
1975	9	24.17	6.74	425.32	25.2	331.48
1975	10	18.42	3.3	335.57	74.8	331.46
1975	11	13.03	-3.37	305.87	8.7	331.41
1975	12	10.34	-7.11	289.5	8.8	331.6
1976	1	3.89	-10.2	328.1	21.7	331.79
1976	2	6.0	-8.18	416.85	24.6	332.2
1976	3	11.45	-3.5	431.5	24.6	332.05
1976	4	14.69	-0.3	516.32	25.7	332.13
1976	5	19.24	3.5	519.66	34.8	331.84
1976	6	26.54	7.87	508.31	5.5	331.65
1976	7	32.31	13.14	427.85	15.0	332.14
1976	8	29.24	12.38	402.63	58.2	331.88
1976	9	25.28	7.27	439.19	11.3	331.94
1976	10	22.56	3.39	348.33	8.3	331.92
1976	11	9.83	-5.08	302.49	30.2	332.29
1976	12	7.34	-6.45	261.28	14.5	332.66
1977	1	6.87	-8.73	302.7	6.9	332.76
1977	2	9.64	-5.68	397.63	19.4	332.51
1977	3	12.88	-2.46	456.78	46.3	333.35
1977	4	18.09	2.37	478.32	31.0	333.51
1977	5	25.44	7.02	507.92	6.4	333.98
1977	6	28.92	9.77	522.33	15.7	333.8
1977	7	31.35	12.7	462.16	14.3	334.02
1977	8	31.02	12.5	461.18	20.6	333.91
1977	9	24.81	8.47	409.68	48.6	334.36
1977	10	17.38	1.65	377.8	50.8	334.52
1977	11	11.71	-2.82	298.98	44.1	334.64
1977	12	4.32	-10.24	253.77	16.7	334.61
1978	1	7.86	-6.3	310.02	15.7	335.01
1978	2	6.13	-6.55	378.48	17.3	334.58
1978	3	9.61	-5.18	505.92	33.9	335.0
1978	4	13.9	-0.72	497.21	29.0	335.06
1978	5	20.85	3.93	488.47	33.5	335.06
1978	6	29.1	9.4	545.26	7.0	335.59
1978	7	31.16	13.53	430.09	53.8	335.57
1978	8	30.02	12.38	434.74	37.8	335.87
1978	9	24.66	8.1	441.63	32.5	335.51
1978	10	16.96	1.5	350.24	42.4	335.68
1978	11	11.29	-3.63	286.4	20.2	335.99
1978	12	4.66	-7.69	250.27	18.1	335.88
1979	1	6.79	-5.28	319.17	14.2	336.22
1979	2	4.91	-7.19	396.82	15.7	336.01
1979	3	12.98	-3.05	421.81	16.5	336.54
1979	4	17.78	0.68	511.8	24.9	336.24
1979	5	21.65	4.37	498.64	30.8	336.21
1979	6	28.38	9.28	479.18	7.8	336.84
1979	7	29.84	11.39	477.95	26.8	336.72
1979	8	29.53	12.01	474.3	37.1	337.24
1979	9	23.83	8.7	414.09	37.8	337.2
1979	10	17.14	2.21	342.0	79.2	337.53
1979	11	11.49	-3.56	301.47	9.5	337.57
1979	12	8.6	-7.9	265.15	2.5	337.79
1980	1	7.44	-6.65	277.15	15.0	338.09
1980	2	10.36	-5.51	351.08	10.1	337.82
1980	3	12.58	-3.38	414.3	25.7	338.43
1980	4	19.41	0.19	493.75	7.8	338.3
1980	5	23.31	4.72	492.83	11.6	338.43
1980	6	29.5	11.43	534.64	57.7	338.84
1980	7	28.81	12.53	502.14	79.4	338.54
1980	8	27.95	11.95	470.2	74.8	339.12
1980	9	26.36	8.38	430.21	20.1	339.33
1980	10	17.94	1.72	368.28	36.9	339.42
1980	11	9.0	-5.24	300.04	15.1	339.42
1980	12	8.72	-7.69	272.94	6.2	339.26
1981	1	5.04	-9.91	290.26	12.2	339.38
1981	2	5.06	-10.06	366.78	25.1	339.93
1981	3	14.01	-3.12	393.35	22.3	340.06
1981	4	20.4	2.06	501.53	8.6	339.94
1981	5	23.66	6.12	495.93	56.3	339.98
1981	6	30.33	10.52	529.51	2.3	340.07
1981	7	30.24	12.78	471.59	36.1	339.92
1981	8	25.99	11.87	436.85	104.5	339.86
1981	9	22.64	7.62	414.6	59.0	340.17
1981	10	18.92	2.54	350.38	18.7	340.43
1981	11	10.35	-3.14	304.28	22.3	340.74
1981	12	7.22	-6.64	261.39	14.5	340.79
1982	1	6.24	-6.99	307.35	17.1	341.1
1982	2	8.88	-4.86	383.52	9.4	341.1
1982	3	12.67	-2.85	422.63	11.2	341.21
1982	4	17.02	0.46	493.0	43.6	341.37
1982	5	20.35	3.34	510.0	17.6	341.56
1982	6	29.6	10.95	535.38	13.2	341.35
1982	7	30.62	12.17	474.68	66.6	341.55
1982	8	27.16	11.48	451.11	41.8	341.51
1982	9	21.97	6.4	390.28	78.9	341.47
1982	10	18.24	0.65	375.77	19.1	341.65
1982	11	10.52	-3.62	266.31	34.8	341.73
1982	12	6.05	-6.29	252.64	52.5	341.79
1983	1	7.4	-5.99	302.37	2.4	341.84
1983	2	13.39	-3.56	389.98	13.5	342.32
1983	3	15.03	-1.4	385.21	35.4	341.82
1983	4	16.46	0.51	523.05	39.3	342.66
1983	5	21.09	5.34	519.92	35.7	342.87
1983	6	27.21	9.4	512.82	12.3	343.15
1983	7	29.87	13.2	485.83	47.3	343.44
1983	8	29.62	12.06	448.1	36.0	343.66
1983	9	25.22	7.3	432.14	28.2	343.49
1983	10	17.46	1.0	357.27	37.8	343.72
1983	11	13.4	-1.78	285.0	12.0	343.71
1983	12	4.94	-9.69	264.28	8.8	343.96
1984	1	4.25	-9.59	318.06	11.2	344.2
1984	2	8.59	-5.56	405.4	16.0	344.22
1984	3	13.23	-2.66	450.82	3.8	344.09
1984	4	18.76	0.28	505.84	9.6	344.27
1984	5	21.51	5.16	531.36	30.3	344.45
1984	6	28.75	9.5	489.48	7.1	344.51
1984	7	31.47	13.3	498.18	34.0	344.76
1984	8	28.42	12.02	421.18	61.8	344.94
1984	9	23.75	8.98	425.07	32.7	344.58
1984	10	20.65	2.09	316.84	1.1	345.01
1984	11	14.16	-3.72	291.27	13.2	345.2
1984	12	5.7	-10.77	248.3	9.2	345.57
1985	1	9.31	-6.67	305.76	18.8	345.31
1985	2	9.31	-6.9	375.81	9.9	345.61
1985	3	15.76	-3.7	406.75	4.9	346.37
1985	4	21.67	2.15	482.25	6.8	345.79
1985	5	25.39	4.24	478.43	6.6	345.91
1985	6	29.41	11.37	493.24	20.3	345.94
1985	7	30.43	13.19	456.63	59.3	345.89
1985	8	29.13	11.76	483.25	50.6	346.34
1985	9	24.21	8.8	402.17	34.2	346.4
1985	10	20.23	3.36	339.33	7.7	346.42
1985	11	12.33	-2.31	287.12	23.3	346.61
1985	12	7.15	-7.2	298.35	12.9	346.81
1986	1	5.73	-9.33	289.15	29.5	346.59
1986	2	6.1	-8.08	339.6	3.7	346.74
1986	3	13.01	-3.57	442.67	0.2	346.68
1986	4	16.93	-0.34	454.81	29.0	347.22
1986	5	24.56	6.55	494.83	11.6	347.26
1986	6	30.97	10.64	454.4	9.1	347.52
1986	7	32.41	14.17	468.33	8.4	347.33
1986	8	29.65	12.63	449.48	54.2	347.4
1986	9	25.9	9.6	407.02	68.0	348.35
1986	10	17.12	2.39	350.31	49.8	347.77
1986	11	8.85	-4.14	273.7	24.9	348.04
1986	12	3.28	-11.36	258.44	10.8	348.13
1987	1	1.96	-13.42	309.8	7.5	348.47
1987	2	6.18	-6.88	367.7	20.4	348.02
1987	3	11.88	-3.54	447.22	22.8	348.3
1987	4	13.59	-1.15	517.1	41.3	348.77
1987	5	21.86	5.18	444.86	17.2	349.01
1987	6	28.19	9.06	530.46	7.3	349.2
1987	7	29.99	13.99	511.18	81.0	349.39
1987	8	28.4	12.22	419.29	52.5	349.5
1987	9	24.66	8.51	461.03	26.5	349.7
1987	10	19.06	4.86	367.61	99.9	349.86
1987	11	9.68	-3.95	275.03	38.8	350.07
1987	12	5.5	-7.58	252.21	14.9	350.05
1988	1	9.78	-5.68	313.25	1.9	350.38
1988	2	9.56	-4.44	400.48	26.2	350.94
1988	3	9.16	-3.96	445.48	43.1	350.87
1988	4	15.96	0.04	475.25	25.8	351.01
1988	5	17.78	2.48	500.9	21.2	351.06
1988	6	26.45	9.64	476.06	43.5	351.37
1988	7	28.05	10.92	459.74	41.4	352.02
1988	8	27.48	12.01	406.3	67.4	351.9
1988	9	25.67	7.15	420.21	1.6	352.13
1988	10	16.97	2.25	367.56	60.0	352.41
1988	11	9.74	-5.23	289.97	7.0	352.34
1988	12	8.25	-6.51	298.86	9.4	352.35
1989	1	6.01	-9.9	300.4	19.8	352.85
1989	2	9.39	-5.18	395.69	13.5	352.54
1989	3	10.97	-4.06	484.03	31.9	352.47
1989	4	18.9	-0.55	502.93	0.1	352.97
1989	5	23.87	5.84	516.66	37.2	352.67
1989	6	27.34	10.36	515.67	39.1	352.97
1989	7	29.48	12.39	461.67	54.5	353.3
1989	8	28.12	12.1	455.12	81.5	353.37
1989	9	25.28	7.0	436.14	20.1	353.32
1989	10	21.75	4.1	348.08	30.8	353.52
1989	11	13.98	-6.19	306.8	4.3	353.65
1989	12	9.96	-6.48	261.45	6.4	353.81
1990	1	3.74	-11.38	321.11	12.1	353.75
1990	2	8.36	-7.24	388.35	5.2	354.33
1990	3	15.74	-2.45	463.92	5.5	354.24
1990	4	20.56	-0.86	464.38	1.6	353.68
1990	5	23.74	6.08	516.92	22.3	354.16
1990	6	32.1	10.59	538.05	6.5	353.97
1990	7	31.6	13.67	410.75	57.1	354.19
1990	8	28.08	11.29	444.38	64.8	354.61
1990	9	26.35	9.53	400.45	17.6	354.61
1990	10	21.81	1.94	385.04	30.4	354.89
1990	11	11.3	-3.75	276.35	12.6	355.13
1990	12	7.21	-7.31	256.48	8.8	355.19
1991	1	6.44	-8.03	295.73	11.3	354.82
1991	2	10.6	-5.35	387.07	13.0	355.02
1991	3	15.93	-1.97	402.15	2.3	355.67
1991	4	20.03	-1.02	516.34	3.2	356.02
1991	5	24.94	6.36	516.66	29.8	356.0
1991	6	27.72	9.06	478.8	9.8	355.8
1991	7	31.1	13.47	452.85	31.0	355.59
1991	8	29.14	12.02	426.51	56.5	355.46
1991	9	26.96	7.23	404.51	9.2	355.56
1991	10	21.51	1.69	381.33	10.5	355.62
1991	11	10.04	-5.33	268.21	30.1	355.8
1991	12	6.63	-9.9	257.62	10.6	355.93
1992	1	2.87	-11.38	321.21	6.4	356.2
1992	2	8.13	-7.18	381.46	7.2	356.38
1992	3	17.34	-1.36	430.97	1.8	356.27
1992	4	19.6	1.8	518.89	23.3	356.39
1992	5	25.15	4.55	439.51	14.5	356.41
1992	6	30.09	9.8	525.06	4.1	356.97
1992	7	30.79	12.54	458.43	36.6	356.44
1992	8	30.36	13.04	434.84	56.9	356.62
1992	9	27.13	9.83	439.81	11.2	356.29
1992	10	19.21	0.99	357.78	35.2	356.63
1992	11	9.94	-5.21	273.41	38.3	356.38
1992	12	6.09	-8.94	277.34	10.7	356.39
1993	1	9.04	-6.51	282.01	3.2	356.96
1993	2	9.73	-5.6	316.08	7.4	356.44
1993	3	15.65	-3.4	445.1	0.4	356.76
1993	4	19.24	0.54	496.02	8.2	356.59
1993	5	22.4	4.62	511.49	16.1	357.03
1993	6	28.92	10.1	530.35	14.5	357.12
1993	7	29.85	11.96	485.46	53.4	356.76
1993	8	28.02	11.57	394.17	78.2	357.32
1993	9	25.09	7.76	462.99	26.6	357.39
1993	10	21.12	2.56	357.51	11.5	357.49
1993	11	12.01	-7.14	290.95	1.8	357.54
1993	12	5.62	-8.09	269.53	15.5	357.8
1994	1	6.51	-7.71	314.22	4.9	358.13
1994	2	8.56	-7.17	385.13	10.9	358.09
1994	3	12.87	-3.35	432.33	8.5	358.29
1994	4	17.76	-0.23	472.55	18.9	358.46
1994	5	24.74	6.4	457.72	27.8	358.46
1994	6	26.47	9.43	513.39	72.8	358.44
1994	7	31.69	14.05	473.02	46.4	358.79
1994	8	28.74	11.33	427.14	45.1	359.16
1994	9	28.56	9.4	423.47	26.9	359.17
1994	10	20.62	3.39	343.67	36.9	359.49
1994	11	12.81	-5.38	281.08	2.8	359.68
1994	12	6.38	-10.1	262.28	16.9	359.83
1995	1	3.43	-12.28	300.06	7.5	359.79
1995	2	8.51	-7.12	377.7	10.4	360.05
1995	3	14.37	-3.38	427.47	15.4	360.22
1995	4	17.9	0.63	464.68	23.4	360.62
1995	5	27.19	5.92	497.8	3.1	360.58
1995	6	28.33	9.94	510.36	21.0	360.84
