Year	Month	TMax	TMin	PAR	PREC	CO2
1958	11	10.64	-6.7	286.24	8.63	322.78
1958	12	4.6	-12.95	293.3	16.91	322.86
1959	1	2.78	-12.73	325.03	11.21	315.7
1959	2	6.69	-10.37	410.25	26.49	315.88
1959	3	12.62	-5.89	521.87	0.3	315.62
1959	4	15.54	-3.88	576.49	6.88	315.56
1959	5	17.58	-0.22	550.81	37.0	315.5
1959	6	24.65	6.69	531.25	35.19	315.92
1959	7	23.48	8.06	459.07	147.17	315.66
1959	8	24.51	7.05	468.97	68.14	315.81
1959	9	20.28	4.57	443.35	100.41	316.55
1959	10	16.14	-2.46	354.5	12.36	316.19
1959	11	8.05	-5.84	298.86	78.46	316.78
1959	12	-0.2	-13.19	304.29	42.41	316.52
1960	1	-1.65	-16.83	330.58	38.71	316.51
1960	2	7.19	-8.1	409.31	23.4	316.47
1960	3	9.18	-8.68	503.6	17.11	316.49
1960	4	13.74	-3.37	532.6	66.18	316.86
1960	5	18.57	0.71	531.5	22.73	317.24
1960	6	27.85	7.57	540.99	15.27	317.36
1960	7	25.57	9.4	413.25	100.05	317.3
1960	8	25.67	8.3	449.16	62.65	316.92
1960	9	21.13	3.9	405.94	42.56	316.87
1960	10	12.32	-2.17	390.45	103.67	316.76
1960	11	6.52	-7.99	306.75	39.55	316.98
1960	12	2.44	-12.28	281.4	29.48	317.13
1961	1	0.89	-12.59	336.97	65.98	317.03
1961	2	8.18	-7.95	423.74	22.22	317.28
1961	3	6.94	-7.62	474.42	97.25	317.47
1961	4	12.95	-4.79	583.52	16.37	317.27
1961	5	16.35	-0.33	546.42	71.92	317.7
1961	6	19.85	3.67	476.1	32.27	317.48
1961	7	25.02	9.41	436.18	122.66	317.7
1961	8	22.32	7.33	433.29	126.03	317.8
1961	9	21.21	3.88	413.33	36.23	317.49
1961	10	17.1	-1.87	375.45	4.51	318.35
1961	11	10.46	-7.88	301.22	16.06	318.13
1961	12	5.83	-9.08	291.93	25.63	317.94
1962	1	6.51	-9.08	341.0	21.32	318.06
1962	2	4.3	-12.39	402.25	22.67	318.11
1962	3	7.77	-8.58	489.68	45.9	318.57
1962	4	14.82	-3.26	603.11	3.83	318.45
1962	5	19.78	2.0	438.21	36.78	318.2
1962	6	25.09	7.52	536.28	50.07	318.27
1962	7	24.91	7.95	460.26	141.08	318.67
1962	8	22.98	7.44	434.65	124.72	318.48
1962	9	19.83	3.38	439.98	48.31	319.03
1962	10	16.07	-2.12	351.78	18.1	318.33
1962	11	4.39	-10.14	328.55	80.76	318.62
1962	12	2.94	-9.64	295.98	55.96	318.61
1963	1	0.09	-13.75	318.66	79.76	318.91
1963	2	7.1	-8.74	366.81	44.55	318.68
1963	3	11.51	-5.22	536.96	20.51	318.69
1963	4	12.49	-3.9	583.03	55.41	319.09
1963	5	16.53	0.51	557.38	80.46	319.39
1963	6	20.77	5.09	519.66	121.2	319.16
1963	7	23.78	8.29	479.0	181.13	318.77
1963	8	20.95	6.35	384.28	177.09	318.83
1963	9	19.33	3.67	470.94	63.31	319.06
1963	10	17.44	-0.18	360.65	29.2	319.0
1963	11	9.74	-7.66	323.85	5.44	319.1
1963	12	6.41	-8.95	316.44	53.06	319.25
1964	1	2.05	-11.86	297.98	26.84	319.67
1964	2	7.38	-8.58	382.71	15.02	319.61
1964	3	10.35	-6.98	474.78	6.65	319.55
1964	4	14.66	-2.6	515.45	26.7	319.48
1964	5	20.77	2.65	481.56	30.63	319.42
1964	6	26.82	6.63	511.11	2.75	319.69
1964	7	25.21	8.11	469.28	53.96	319.58
1964	8	26.03	9.01	423.42	93.82	319.81
1964	9	20.09	2.72	422.09	54.72	319.56
1964	10	16.46	-0.45	341.69	21.34	319.78
1964	11	7.42	-7.9	292.24	24.99	319.72
1964	12	-3.45	-18.97	264.55	28.57	319.59
1965	1	1.09	-11.8	317.2	16.27	319.48
1965	2	3.12	-10.69	413.83	22.63	319.97
1965	3	5.77	-8.09	467.3	63.91	319.65
1965	4	10.79	-5.39	513.08	33.78	319.8
1965	5	18.44	1.45	497.33	31.76	319.36
1965	6	26.33	7.17	503.43	13.2	319.65
1965	7	25.1	8.76	500.75	82.77	320.51
1965	8	25.58	7.76	428.01	58.78	319.93
1965	9	21.53	5.57	414.67	57.38	320.68
1965	10	17.22	-1.32	403.11	20.59	320.36
1965	11	6.87	-7.11	293.48	60.66	320.87
1965	12	3.59	-10.26	270.06	23.8	320.26
1966	1	2.74	-11.1	324.62	14.06	320.63
1966	2	7.36	-8.81	402.49	25.56	321.1
1966	3	9.59	-6.47	519.61	23.75	321.16
1966	4	15.7	-3.99	532.46	8.59	321.51
1966	5	18.9	1.2	532.8	96.3	321.18
1966	6	23.23	5.02	473.9	59.89	321.52
1966	7	23.2	7.35	460.42	118.49	321.49
1966	8	25.39	7.65	430.06	103.17	321.5
1966	9	22.72	2.89	421.17	7.21	321.54
1966	10	15.24	-3.34	363.66	92.13	321.18
1966	11	5.25	-10.26	323.32	18.58	321.84
1966	12	4.93	-10.8	306.27	13.32	321.95
1967	1	5.9	-11.18	322.71	9.45	322.07
1967	2	8.11	-8.66	395.8	26.97	321.94
1967	3	7.96	-9.01	579.97	31.66	321.72
1967	4	14.3	-2.75	542.49	36.37	322.05
1967	5	22.66	2.01	576.72	19.46	322.27
1967	6	27.17	7.07	518.2	4.83	321.94
1967	7	25.09	8.06	446.74	83.74	321.66
1967	8	23.02	6.46	430.82	120.54	322.04
1967	9	22.23	4.65	414.38	34.13	322.19
1967	10	17.43	-0.79	379.5	17.84	322.36
1967	11	10.74	-8.36	307.0	18.93	322.78
1967	12	6.14	-11.57	291.73	7.24	322.86
1968	1	2.63	-13.05	320.94	23.07	322.55
1968	2	7.63	-9.87	384.19	38.96	322.56
1968	3	8.21	-9.0	466.64	12.07	322.59
1968	4	12.06	-4.81	557.07	12.39	322.73
1968	5	19.05	0.25	544.95	65.85	322.87
1968	6	22.59	5.32	519.32	75.66	323.2
1968	7	24.19	8.1	401.43	90.12	323.25
1968	8	22.73	7.61	454.02	145.55	323.15
1968	9	21.38	4.6	444.34	34.96	323.31
1968	10	13.51	-5.4	318.79	14.12	323.32
1968	11	9.55	-9.96	324.84	3.32	323.32
1968	12	-0.44	-15.0	297.14	35.6	323.69
1969	1	1.51	-13.6	314.62	22.67	323.98
1969	2	2.48	-10.58	432.54	38.58	323.89
1969	3	7.03	-7.73	475.91	57.17	324.41
1969	4	13.09	-3.94	512.83	25.89	324.35
1969	5	18.82	1.35	504.8	17.54	324.57
1969	6	23.41	4.95	495.02	41.05	324.63
1969	7	24.81	7.91	435.38	85.05	325.08
1969	8	23.09	6.43	433.64	91.1	324.8
1969	9	23.0	5.4	425.39	19.89	325.28
1969	10	15.71	-3.0	390.31	13.81	324.84
1969	11	7.06	-8.75	313.17	23.95	324.78
1969	12	4.06	-12.36	270.84	12.8	324.88
1970	1	4.36	-13.63	330.52	8.12	325.04
1970	2	6.63	-8.51	418.92	82.94	325.42
1970	3	6.73	-8.84	466.51	35.77	325.69
1970	4	14.76	-3.11	538.46	50.03	325.86
1970	5	18.35	1.03	537.52	31.44	325.27
1970	6	24.14	5.95	479.13	68.91	325.52
1970	7	25.38	8.26	463.44	78.72	325.51
1970	8	24.86	7.42	454.12	84.49	325.76
1970	9	20.27	4.73	446.22	107.22	325.93
1970	10	14.71	-2.04	308.03	38.73	326.15
1970	11	9.1	-8.28	329.19	8.0	325.96
1970	12	4.85	-10.68	301.94	21.05	326.06
1971	1	6.47	-10.06	317.55	36.81	326.25
1971	2	4.65	-11.84	401.42	13.53	326.1
1971	3	12.2	-5.89	508.91	4.72	325.94
1971	4	16.21	-3.83	566.67	24.77	325.47
1971	5	21.68	2.8	515.93	13.97	326.11
1971	6	22.91	4.74	520.36	43.91	326.4
1971	7	27.35	8.8	452.04	38.89	326.45
1971	8	24.64	7.53	433.34	126.48	326.49
1971	9	20.13	2.87	457.03	39.72	326.19
1971	10	13.47	-2.04	367.04	77.35	326.58
1971	11	7.39	-6.37	283.8	33.34	326.82
1971	12	4.5	-10.84	309.21	27.33	327.02
1972	1	4.02	-9.67	317.18	56.12	326.85
1972	2	7.68	-7.88	433.76	29.09	327.04
1972	3	8.06	-6.29	514.75	94.5	326.53
1972	4	11.92	-4.22	509.16	27.48	327.42
1972	5	18.36	0.54	535.72	16.98	327.23
1972	6	26.19	6.06	514.84	26.43	326.92
1972	7	26.46	9.43	445.22	148.32	327.2
1972	8	26.45	8.15	485.29	31.39	327.37
1972	9	23.77	3.88	377.83	12.15	327.76
1972	10	14.13	-2.94	348.73	60.11	328.06
1972	11	5.9	-6.7	310.23	74.76	328.5
1972	12	5.36	-8.9	271.76	25.15	328.56
1973	1	2.11	-11.06	332.22	46.28	328.58
1973	2	6.01	-9.44	318.22	20.55	328.86
1973	3	9.32	-6.28	493.46	72.83	328.99
1973	4	15.1	-2.92	533.86	3.09	329.14
1973	5	20.78	1.1	514.21	17.89	329.62
1973	6	26.25	6.0	512.62	16.78	329.94
1973	7	24.22	9.46	509.78	177.17	330.05
1973	8	21.7	6.85	423.05	113.06	330.42
1973	9	18.88	4.82	445.37	66.55	330.45
1973	10	14.82	-0.56	357.66	102.92	330.24
1973	11	8.18	-7.74	290.69	22.39	330.16
1973	12	3.71	-9.52	290.1	45.41	329.66
1974	1	4.77	-9.31	324.89	31.53	329.45
1974	2	6.59	-8.16	381.25	31.99	330.12
1974	3	6.38	-8.46	513.33	55.35	330.2
1974	4	14.98	-3.54	458.16	11.4	330.26
1974	5	20.28	0.71	522.24	14.94	330.28
1974	6	26.58	5.45	494.92	6.93	329.94
1974	7	25.58	8.97	480.19	87.95	330.23
1974	8	24.0	7.79	458.18	174.46	330.26
1974	9	22.25	4.62	407.31	37.29	330.28
1974	10	18.61	-1.66	338.79	6.35	330.36
1974	11	6.99	-9.48	275.4	20.21	330.28
1974	12	5.95	-11.19	305.55	16.6	330.55
1975	1	3.26	-12.63	278.63	13.89	330.89
1975	2	8.65	-9.04	337.64	10.25	330.93
1975	3	14.44	-5.9	478.26	8.32	330.54
1975	4	15.68	-3.17	547.91	5.0	330.67
1975	5	17.73	-0.54	517.64	11.01	330.98
1975	6	22.57	4.57	512.84	41.81	331.2
1975	7	23.57	8.5	494.31	125.38	331.12
1975	8	25.63	6.55	446.72	28.06	331.11
1975	9	20.38	2.78	419.4	34.79	331.48
1975	10	14.73	-0.28	336.53	97.79	331.46
1975	11	9.43	-7.06	313.22	18.21	331.41
1975	12	7.48	-10.44	279.76	15.93	331.6
1976	1	0.65	-13.42	337.37	47.7	331.79
1976	2	2.44	-11.89	426.66	42.01	332.2
1976	3	7.69	-7.39	460.26	48.54	332.05
1976	4	11.01	-4.08	536.02	52.49	332.13
1976	5	15.34	-0.5	514.23	59.59	331.84
1976	6	22.19	3.73	498.3	19.78	331.65
1976	7	28.38	9.17	397.27	27.93	332.14
1976	8	24.95	8.35	396.02	112.34	331.88
1976	9	21.31	3.43	439.83	24.27	331.94
1976	10	18.61	0.08	354.22	24.84	331.92
1976	11	5.88	-8.83	308.16	52.8	332.29
1976	12	4.05	-9.91	273.67	28.15	332.66
1977	1	3.47	-11.85	313.81	14.38	332.76
1977	2	5.97	-9.34	408.05	37.4	332.51
1977	3	8.69	-6.48	486.67	90.47	333.35
1977	4	14.25	-1.47	496.93	54.7	333.51
1977	5	21.36	3.01	494.77	11.84	333.98
1977	6	24.91	5.93	496.41	42.65	333.8
1977	7	27.36	8.92	429.44	28.41	334.02
1977	8	27.06	8.71	445.53	49.74	333.91
1977	9	20.88	4.64	402.62	59.05	334.36
1977	10	13.47	-1.97	379.2	71.73	334.52
1977	11	8.07	-6.51	301.42	64.8	334.64
1977	12	1.43	-13.75	274.19	33.29	334.61
1978	1	4.68	-9.45	338.08	33.09	335.01
1978	2	2.33	-10.37	407.07	32.7	334.58
1978	3	5.73	-9.38	555.27	57.74	335.0
1978	4	9.89	-4.58	582.52	51.57	335.06
1978	5	16.5	-0.01	532.18	49.19	335.06
1978	6	25.04	5.64	542.27	22.01	335.59
1978	7	27.21	9.54	408.24	91.13	335.57
1978	8	25.95	8.37	429.1	56.61	335.87
1978	9	20.64	4.31	444.92	39.91	335.51
1978	10	13.03	-2.37	357.93	65.36	335.68
1978	11	7.55	-7.29	289.83	39.71	335.99
1978	12	1.45	-11.02	257.06	44.9	335.88
1979	1	3.36	-8.7	329.01	43.67	336.22
1979	2	1.27	-11.28	416.85	41.65	336.01
1979	3	9.35	-6.73	448.22	39.83	336.54
1979	4	13.73	-3.19	514.58	46.89	336.24
1979	5	17.74	0.35	482.87	55.99	336.21
1979	6	24.41	5.45	471.13	18.5	336.84
1979	7	25.77	7.51	474.19	47.59	336.72
1979	8	25.36	7.97	461.04	75.69	337.24
1979	9	19.89	4.71	404.69	48.26	337.2
1979	10	13.21	-1.71	347.92	112.27	337.53
1979	11	7.85	-7.2	326.43	19.32	337.57
1979	12	5.3	-11.13	283.37	8.37	337.79
1980	1	4.33	-9.96	295.72	34.84	338.09
1980	2	6.6	-9.31	357.55	25.91	337.82
1980	3	8.34	-7.44	425.95	47.75	338.43
1980	4	15.27	-3.66	522.81	16.75	338.3
1980	5	19.29	0.66	498.62	20.65	338.43
1980	6	25.67	7.7	533.26	87.48	338.84
1980	7	24.51	8.47	523.19	107.64	338.54
1980	8	23.88	7.91	464.24	119.5	339.12
1980	9	22.61	4.84	412.35	29.33	339.33
1980	10	14.01	-2.21	372.57	50.65	339.42
1980	11	5.2	-8.97	298.32	24.46	339.42
1980	12	5.51	-10.97	315.73	19.98	339.26
1981	1	1.62	-13.13	308.15	29.27	339.38
1981	2	1.45	-14.01	379.9	55.87	339.93
1981	3	10.02	-7.06	396.93	43.03	340.06
1981	4	16.18	-1.94	513.83	13.46	339.94
1981	5	19.83	2.14	478.76	122.21	339.98
1981	6	26.36	6.85	529.72	7.03	340.07
1981	7	26.31	8.76	463.53	73.83	339.92
1981	8	22.02	7.76	426.32	167.67	339.86
1981	9	18.82	3.67	409.16	69.64	340.17
1981	10	15.34	-1.24	357.08	16.65	340.43
1981	11	6.93	-7.09	299.69	37.31	340.74
1981	12	4.0	-9.77	260.84	32.04	340.79
1982	1	2.9	-10.32	302.41	34.51	341.1
1982	2	5.08	-8.34	400.49	20.12	341.1
1982	3	8.7	-6.61	445.15	22.59	341.21
1982	4	13.08	-3.46	529.49	80.31	341.37
1982	5	16.29	-0.92	511.41	38.71	341.56
1982	6	25.7	7.36	540.22	21.89	341.35
1982	7	26.51	8.73	481.2	107.94	341.55
1982	8	23.03	7.08	451.61	75.0	341.51
1982	9	18.19	2.56	394.44	137.7	341.47
1982	10	14.43	-3.4	382.18	31.01	341.65
1982	11	6.89	-7.29	268.84	43.2	341.73
1982	12	2.78	-9.88	288.25	94.58	341.79
1983	1	4.2	-9.42	307.96	11.6	341.84
1983	2	9.69	-6.9	398.37	27.32	342.32
1983	3	11.19	-5.17	440.91	63.6	341.82
1983	4	12.18	-3.8	584.62	60.37	342.66
1983	5	16.99	1.27	557.47	71.39	342.87
1983	6	23.29	5.53	507.91	17.15	343.15
1983	7	25.95	9.39	486.05	90.99	343.44
1983	8	25.6	8.11	463.51	63.09	343.66
1983	9	21.35	3.57	421.15	34.94	343.49
1983	10	13.68	-2.77	359.28	75.01	343.72
1983	11	9.5	-5.48	291.04	17.6	343.71
1983	12	1.61	-13.4	270.69	15.17	343.96
1984	1	0.81	-13.28	335.51	31.25	344.2
1984	2	4.97	-9.45	393.03	35.82	344.22
1984	3	9.35	-6.6	459.04	11.44	344.09
1984	4	14.62	-3.54	554.79	8.04	344.27
1984	5	17.81	1.14	546.45	61.58	344.45
1984	6	24.6	5.28	463.78	17.71	344.51
1984	7	27.53	9.35	473.61	63.91	344.76
1984	8	24.15	7.88	430.05	104.54	344.94
1984	9	19.61	5.16	424.22	56.45	344.58
1984	10	16.87	-1.68	343.03	6.59	345.01
1984	11	10.54	-7.39	324.5	27.69	345.2
1984	12	3.08	-14.16	271.22	23.74	345.57
1985	1	6.29	-10.19	316.49	33.09	345.31
1985	2	5.21	-10.48	404.58	27.15	345.61
1985	3	11.78	-7.39	430.01	7.3	346.37
1985	4	17.42	-1.84	498.18	9.74	345.79
1985	5	21.48	0.69	488.63	11.67	345.91
1985	6	25.42	7.16	490.51	52.78	345.94
1985	7	26.39	8.95	468.63	96.48	345.89
1985	8	25.15	7.78	476.66	81.2	346.34
1985	9	20.48	4.87	397.7	41.21	346.4
1985	10	16.57	-0.53	349.18	27.4	346.42
1985	11	8.7	-5.76	290.73	44.16	346.61
1985	12	3.85	-10.17	308.33	27.26	346.81
1986	1	2.6	-13.18	331.47	68.75	346.59
1986	2	2.41	-11.84	363.59	9.08	346.74
1986	3	9.05	-7.14	482.86	0.33	346.68
1986	4	12.83	-4.2	459.69	60.69	347.22
1986	5	20.68	2.69	482.39	22.69	347.26
1986	6	27.02	6.7	471.04	17.2	347.52
1986	7	28.6	10.47	481.64	15.96	347.33
1986	8	25.7	8.7	461.89	91.32	347.4
1986	9	21.97	5.7	392.91	81.47	348.35
1986	10	13.53	-1.59	367.12	56.6	347.77
1986	11	4.97	-8.24	284.63	51.66	348.04
1986	12	0.0	-15.31	285.84	18.54	348.13
1987	1	-1.67	-17.51	313.74	21.3	348.47
1987	2	2.72	-10.61	366.47	48.26	348.02
1987	3	8.03	-7.34	463.2	51.91	348.3
1987	4	9.94	-5.15	540.21	72.29	348.77
1987	5	17.87	1.38	447.77	28.05	349.01
1987	6	24.15	5.19	527.19	14.9	349.2
1987	7	26.13	10.02	497.72	147.03	349.39
1987	8	24.49	8.19	424.32	80.87	349.5
1987	9	20.94	4.48	458.02	35.05	349.7
1987	10	15.24	1.05	368.34	114.8	349.86
1987	11	5.83	-7.63	293.51	65.59	350.07
1987	12	2.35	-11.17	272.65	32.46	350.05
1988	1	6.21	-9.04	308.65	5.3	350.38
1988	2	6.28	-8.26	402.19	46.27	350.94
1988	3	5.29	-7.63	487.75	121.38	350.87
1988	4	12.19	-3.94	500.45	48.08	351.01
1988	5	14.06	-1.31	506.43	37.19	351.06
1988	6	22.49	5.43	458.61	94.5	351.37
1988	7	24.2	7.05	468.97	63.21	352.02
1988	8	23.64	8.15	420.0	118.95	351.9
1988	9	22.03	3.78	426.07	3.27	352.13
1988	10	13.29	-1.77	373.47	88.79	352.41
1988	11	6.19	-9.14	286.24	5.55	352.34
1988	12	4.71	-9.78	293.3	24.17	352.35
1989	1	2.97	-13.44	325.03	53.5	352.85
1989	2	5.61	-8.7	410.25	35.79	352.54
1989	3	7.5	-7.64	521.87	60.17	352.47
1989	4	14.83	-4.45	576.49	0.76	352.97
1989	5	20.06	1.7	550.81	76.49	352.67
1989	6	23.44	6.57	531.25	83.4	352.97
1989	7	25.76	8.48	459.07	91.37	353.3
1989	8	24.15	8.16	468.97	122.0	353.37
1989	9	21.26	3.3	443.35	21.85	353.32
1989	10	18.05	0.68	354.5	24.61	353.52
1989	11	10.59	-9.55	298.86	8.37	353.65
1989	12	7.01	-9.97	304.29	16.54	353.81
1990	1	0.61	-15.19	330.58	30.68	353.75
1990	2	4.62	-11.01	409.31	16.53	354.33
1990	3	11.68	-6.03	503.6	8.67	354.24
1990	4	16.52	-4.67	532.6	1.39	353.68
1990	5	19.83	2.25	531.5	32.73	354.16
1990	6	28.12	6.71	540.99	16.2	353.97
1990	7	27.51	9.82	413.25	91.56	354.19
1990	8	23.97	7.25	449.16	94.99	354.61
1990	9	22.57	5.82	405.94	29.73	354.61
1990	10	17.98	-1.59	390.45	48.96	354.89
1990	11	7.67	-7.44	306.75	31.37	355.13
1990	12	4.18	-10.71	281.4	28.9	355.19
1991	1	3.38	-11.28	336.97	26.94	354.82
1991	2	6.71	-9.22	423.74	25.31	355.02
1991	3	12.14	-6.11	474.42	10.88	355.67
1991	4	15.93	-4.88	583.52	4.03	356.02
1991	5	20.92	2.48	546.42	56.13	356.0
1991	6	23.79	5.11	476.1	27.96	355.8
1991	7	27.26	9.71	436.18	58.36	355.59
1991	8	25.06	7.77	433.29	105.33	355.46
1991	9	23.0	3.52	413.33	20.72	355.56
1991	10	17.73	-1.88	375.45	14.29	355.62
1991	11	6.68	-8.77	301.22	57.17	355.8
1991	12	3.63	-12.92	291.93	14.06	355.93
1992	1	-0.02	-14.35	341.0	14.9	356.2
1992	2	4.44	-11.1	402.25	19.05	356.38
1992	3	13.44	-4.96	489.68	4.35	356.27
1992	4	15.59	-2.11	603.11	37.47	356.39
1992	5	21.22	0.48	438.21	25.02	356.41
1992	6	26.05	6.08	536.28	14.17	356.97
1992	7	26.96	8.77	460.26	71.66	356.44
1992	8	26.27	9.06	434.65	95.89	356.62
1992	9	23.46	6.1	439.98	26.67	356.29
1992	10	15.22	-2.48	351.78	43.19	356.63
1992	11	6.28	-8.91	328.55	54.23	356.38
1992	12	2.83	-12.3	295.98	24.95	356.39
1993	1	5.76	-10.06	318.66	10.89	356.96
1993	2	6.07	-9.18	366.81	14.4	356.44
1993	3	11.72	-6.98	536.96	2.28	356.76
1993	4	15.19	-3.1	583.03	8.67	356.59
1993	5	18.63	0.64	557.38	27.86	357.03
1993	6	25.17	6.39	519.66	15.7	357.12
1993	7	25.91	8.09	479.0	74.08	356.76
1993	8	23.8	7.62	384.28	118.48	357.32
1993	9	21.1	3.81	470.94	41.01	357.39
1993	10	17.16	-0.93	360.65	19.81	357.49
1993	11	8.56	-10.48	323.85	5.98	357.54
1993	12	2.51	-11.35	316.44	35.85	357.8
1994	1	3.14	-11.16	297.98	15.28	358.13
1994	2	5.04	-10.94	382.71	20.2	358.09
1994	3	9.08	-7.29	474.78	17.59	358.29
1994	4	13.69	-4.12	515.45	40.8	358.46
1994	5	20.62	2.68	481.56	50.09	358.46
1994	6	22.5	5.31	511.11	110.2	358.44
1994	7	27.77	10.15	469.28	61.49	358.79
1994	8	24.52	7.25	423.42	90.67	359.16
1994	9	24.72	5.86	422.09	28.03	359.17
1994	10	16.97	-0.07	341.69	55.11	359.49
1994	11	9.4	-8.42	292.24	5.83	359.68
1994	12	3.32	-13.2	264.55	37.28	359.83
1995	1	0.32	-15.87	317.2	16.39	359.79
1995	2	4.94	-10.87	413.83	24.65	360.05
1995	3	10.51	-6.85	467.3	33.48	360.22
