Year	Month	TMax	TMin	PAR	PREC	CO2
1963	1	2.28	-11.51	297.83	51.84	318.91
1963	2	9.49	-6.76	337.54	25.42	318.68
1963	3	14.07	-2.93	450.16	13.64	318.69
1963	4	15.19	-1.57	495.86	39.91	319.09
1963	5	19.16	2.98	509.94	56.63	319.39
1963	6	23.3	7.73	524.72	96.04	319.16
1963	7	26.26	10.71	482.18	144.67	318.77
1963	8	23.52	8.87	385.22	136.06	318.83
1963	9	22.03	6.11	459.57	51.56	319.06
1963	10	19.96	1.95	357.57	30.05	319.0
1963	11	11.98	-5.39	305.32	3.64	319.1
1963	12	8.51	-6.98	275.68	31.1	319.25
1964	1	4.18	-9.76	308.34	12.75	319.67
1964	2	9.77	-6.46	381.42	4.14	319.61
1964	3	12.84	-4.56	440.54	3.56	319.55
1964	4	17.4	-0.25	474.25	19.36	319.48
1964	5	23.51	5.02	458.52	20.37	319.42
1964	6	29.39	9.09	513.49	2.47	319.69
1964	7	27.82	10.67	473.01	36.19	319.58
1964	8	28.75	11.56	424.74	63.41	319.81
1964	9	22.68	5.11	421.15	40.99	319.56
1964	10	19.04	1.58	338.65	19.64	319.78
1964	11	9.73	-5.91	282.72	17.23	319.72
1964	12	-1.46	-16.61	260.8	16.38	319.59
1965	1	3.35	-9.55	306.99	10.32	319.48
1965	2	5.42	-8.42	398.66	13.5	319.97
1965	3	8.4	-5.71	426.28	39.16	319.65
1965	4	13.72	-3.06	469.32	25.84	319.8
1965	5	21.16	3.89	495.01	23.86	319.36
1965	6	28.92	9.52	505.63	11.21	319.65
1965	7	27.85	11.3	507.57	56.06	320.51
1965	8	28.2	10.17	442.22	42.48	319.93
1965	9	24.0	8.0	416.87	48.4	320.68
1965	10	19.78	0.79	402.47	18.96	320.36
1965	11	9.26	-4.81	289.82	45.56	320.87
1965	12	5.79	-8.44	250.02	13.54	320.26
1966	1	4.87	-9.01	310.27	7.09	320.63
1966	2	9.74	-6.64	363.3	15.44	321.1
1966	3	12.02	-4.21	473.74	14.91	321.16
1966	4	18.25	-1.71	500.87	8.64	321.51
1966	5	21.41	3.76	539.41	69.18	321.18
1966	6	25.76	7.5	473.3	36.04	321.52
1966	7	25.94	9.97	450.98	85.8	321.49
1966	8	27.92	10.12	438.97	77.66	321.5
1966	9	25.3	5.17	417.69	3.67	321.54
1966	10	17.72	-1.33	354.47	65.59	321.18
1966	11	7.56	-8.12	304.54	12.29	321.84
1966	12	7.01	-8.86	274.17	8.33	321.95
1967	1	7.97	-9.14	302.97	7.04	322.07
1967	2	10.71	-6.6	372.86	16.9	321.94
1967	3	10.67	-6.57	535.84	16.11	321.72
1967	4	16.96	-0.14	475.34	30.98	322.05
1967	5	25.22	4.49	497.45	17.18	322.27
1967	6	29.67	9.24	509.44	2.96	321.94
1967	7	27.68	10.67	448.51	64.16	321.66
1967	8	25.63	9.05	422.8	86.47	322.04
1967	9	24.75	7.04	405.91	32.36	322.19
1967	10	19.83	1.37	366.77	16.99	322.36
1967	11	12.87	-6.33	289.36	16.61	322.78
1967	12	8.16	-9.52	273.71	5.94	322.86
1968	1	4.59	-10.98	306.67	10.39	322.55
1968	2	9.99	-7.75	352.5	24.91	322.56
1968	3	10.84	-6.77	426.51	7.51	322.59
1968	4	14.78	-2.48	492.57	7.66	322.73
1968	5	21.7	2.59	549.84	52.07	322.87
1968	6	25.29	7.68	526.02	58.15	323.2
1968	7	26.85	10.57	408.21	67.28	323.25
1968	8	25.22	10.16	447.75	108.36	323.15
1968	9	23.94	6.89	438.64	29.85	323.31
1968	10	15.99	-3.19	313.32	11.87	323.32
1968	11	11.54	-7.97	300.89	4.14	323.32
1968	12	1.53	-12.84	276.73	24.2	323.69
1969	1	3.48	-11.42	289.78	14.22	323.98
1969	2	4.92	-8.09	376.07	23.25	323.89
1969	3	9.56	-5.32	417.78	41.33	324.41
1969	4	15.8	-1.6	465.29	18.21	324.35
1969	5	21.45	3.8	489.48	12.38	324.57
1969	6	26.01	7.29	497.01	27.29	324.63
1969	7	27.56	10.43	437.24	60.97	325.08
1969	8	25.73	9.03	434.29	66.29	324.8
1969	9	25.38	7.68	423.72	16.48	325.28
1969	10	18.09	-0.93	378.0	13.55	324.84
1969	11	9.35	-6.57	309.7	19.18	324.78
1969	12	6.1	-10.48	262.95	6.31	324.88
1970	1	6.46	-11.55	316.75	6.14	325.04
1970	2	9.0	-6.12	380.51	54.51	325.42
1970	3	9.17	-6.34	411.74	19.15	325.69
1970	4	17.48	-0.55	498.57	39.74	325.86
1970	5	20.9	3.59	540.82	21.62	325.27
1970	6	26.8	8.22	487.39	50.68	325.52
1970	7	28.07	10.82	474.79	62.11	325.51
1970	8	27.56	10.07	453.41	66.82	325.76
1970	9	22.95	7.19	446.01	79.87	325.93
1970	10	17.25	0.15	304.61	27.46	326.15
1970	11	11.39	-6.19	314.46	4.71	325.96
1970	12	7.02	-8.72	285.98	14.36	326.06
1971	1	8.56	-8.1	304.94	22.34	326.25
1971	2	7.0	-9.46	389.69	7.73	326.1
1971	3	14.73	-3.61	480.3	3.06	325.94
1971	4	18.88	-1.65	506.65	18.24	325.47
1971	5	24.3	5.19	509.18	12.02	326.11
1971	6	25.63	7.32	519.31	28.5	326.4
1971	7	29.99	11.22	454.45	22.9	326.45
1971	8	27.31	10.01	432.17	98.96	326.49
1971	9	22.75	5.15	452.57	32.34	326.19
1971	10	16.12	0.32	367.82	70.36	326.58
1971	11	9.76	-4.09	275.3	25.69	326.82
1971	12	6.5	-8.78	297.34	17.1	327.02
1972	1	6.11	-7.62	310.68	37.25	326.85
1972	2	10.08	-5.59	413.5	23.88	327.04
1972	3	10.75	-3.86	496.4	56.41	326.53
1972	4	14.45	-1.73	489.9	21.41	327.42
1972	5	21.07	3.03	538.32	13.35	327.23
1972	6	28.79	8.47	516.96	17.89	326.92
1972	7	29.11	11.83	454.05	120.03	327.2
1972	8	29.15	10.6	488.56	25.68	327.37
1972	9	26.29	6.05	373.19	8.11	327.76
1972	10	16.54	-0.68	349.33	48.92	328.06
1972	11	8.49	-4.22	293.99	57.43	328.5
1972	12	7.57	-6.84	264.03	14.55	328.56
1973	1	4.3	-9.08	316.18	26.01	328.58
1973	2	8.4	-7.17	295.52	10.91	328.86
1973	3	11.78	-3.88	445.38	43.28	328.99
1973	4	17.77	-0.35	498.67	2.88	329.14
1973	5	23.41	3.52	515.81	11.39	329.62
1973	6	28.87	8.28	517.77	9.26	329.94
1973	7	26.77	11.96	508.83	127.31	330.05
1973	8	24.36	9.23	435.83	82.75	330.42
1973	9	21.48	7.22	442.48	59.22	330.45
1973	10	17.4	1.79	350.75	73.29	330.24
1973	11	10.45	-5.48	276.01	14.85	330.16
1973	12	5.81	-7.36	280.88	29.77	329.66
1974	1	6.9	-7.24	298.89	19.77	329.45
1974	2	9.17	-6.09	370.31	17.87	330.12
1974	3	8.88	-5.83	466.06	34.38	330.2
1974	4	17.54	-0.94	422.32	8.51	330.26
1974	5	22.96	2.94	525.55	13.59	330.28
1974	6	29.1	7.59	498.91	4.52	329.94
1974	7	28.18	11.44	483.98	55.63	330.23
1974	8	26.63	10.29	457.32	126.77	330.26
1974	9	24.88	6.89	413.63	24.99	330.28
1974	10	21.04	0.36	330.63	4.1	330.36
1974	11	9.25	-7.17	267.05	15.2	330.28
1974	12	8.05	-9.06	295.12	9.48	330.55
1975	1	5.29	-10.41	260.59	8.65	330.89
1975	2	10.97	-7.0	318.5	6.36	330.93
1975	3	16.94	-3.34	434.52	5.36	330.54
1975	4	18.29	-0.81	478.89	3.32	330.67
1975	5	20.5	2.03	503.33	13.33	330.98
1975	6	25.26	7.02	515.16	31.09	331.2
1975	7	26.18	11.25	495.91	92.64	331.12
1975	8	28.26	9.0	453.02	23.18	331.11
1975	9	22.88	5.24	424.9	29.11	331.48
1975	10	17.16	2.0	333.65	84.64	331.46
1975	11	11.73	-4.87	304.91	11.79	331.41
1975	12	9.38	-8.5	284.26	9.15	331.6
1976	1	2.78	-11.35	326.19	28.67	331.79
1976	2	4.74	-9.59	414.16	30.08	332.2
1976	3	10.1	-4.99	439.33	32.8	332.05
1976	4	13.5	-1.71	515.93	34.67	332.13
1976	5	17.94	2.0	517.66	41.88	331.84
1976	6	25.01	6.33	504.49	9.39	331.65
1976	7	30.99	11.71	406.52	17.66	332.14
1976	8	27.69	10.82	395.94	77.57	331.88
1976	9	23.92	5.88	436.75	17.65	331.94
1976	10	21.12	2.04	348.33	12.8	331.92
1976	11	8.5	-6.49	301.17	37.67	332.29
1976	12	6.22	-7.78	263.16	16.9	332.66
1977	1	5.61	-9.92	302.77	9.96	332.76
1977	2	8.35	-7.08	396.68	26.1	332.51
1977	3	11.4	-3.99	466.29	60.61	333.35
1977	4	16.84	0.89	471.56	39.9	333.51
1977	5	24.01	5.46	502.28	8.25	333.98
1977	6	27.57	8.28	512.4	24.29	333.8
1977	7	30.01	11.25	447.33	20.28	334.02
1977	8	29.66	10.96	455.57	29.57	333.91
1977	9	23.51	7.07	401.62	51.58	334.36
1977	10	16.09	0.22	374.91	56.65	334.52
1977	11	10.38	-4.18	296.3	54.96	334.64
1977	12	3.26	-11.65	256.66	21.28	334.61
1978	1	6.7	-7.62	318.2	23.61	335.01
1978	2	4.77	-7.94	386.27	19.59	334.58
1978	3	8.31	-6.76	523.48	40.96	335.0
1978	4	12.62	-2.18	536.99	37.33	335.06
1978	5	19.35	2.45	482.29	37.02	335.06
1978	6	27.72	7.85	543.23	12.85	335.59
1978	7	29.82	12.12	420.26	67.45	335.57
1978	8	28.62	10.87	430.45	45.8	335.87
1978	9	23.27	6.63	440.2	31.37	335.51
1978	10	15.57	0.02	350.24	53.46	335.68
1978	11	10.0	-5.02	283.32	28.12	335.99
1978	12	3.52	-8.96	249.1	26.36	335.88
1979	1	5.56	-6.62	322.11	21.63	336.22
1979	2	3.67	-8.72	411.34	23.89	336.01
1979	3	11.79	-4.47	427.38	24.53	336.54
1979	4	16.36	-0.82	509.16	33.95	336.24
1979	5	20.35	2.86	490.31	41.97	336.21
1979	6	27.01	7.8	474.76	12.64	336.84
1979	7	28.47	9.88	474.89	34.2	336.72
1979	8	28.07	10.44	469.86	54.81	337.24
1979	9	22.5	7.24	406.13	44.06	337.2
1979	10	15.83	0.73	340.44	96.26	337.53
1979	11	10.23	-5.0	305.78	11.73	337.57
1979	12	7.46	-9.24	270.1	4.32	337.79
1980	1	6.37	-7.94	272.52	22.26	338.09
1980	2	9.03	-7.08	347.68	15.12	337.82
1980	3	11.09	-4.91	413.07	34.85	338.43
1980	4	17.96	-1.29	484.54	11.78	338.3
1980	5	21.95	3.12	492.67	15.21	338.43
1980	6	28.22	9.99	531.09	71.44	338.84
1980	7	27.36	11.04	507.53	86.89	338.54
1980	8	26.51	10.45	469.75	92.54	339.12
1980	9	25.08	6.98	422.23	23.06	339.33
1980	10	16.58	0.2	366.86	44.01	339.42
1980	11	7.69	-6.6	293.9	19.9	339.42
1980	12	7.57	-9.02	285.51	11.74	339.26
1981	1	3.73	-11.15	300.73	18.78	339.38
1981	2	3.81	-11.57	375.97	36.83	339.93
1981	3	12.6	-4.65	393.39	28.72	340.06
1981	4	18.95	0.46	503.16	9.81	339.94
1981	5	22.4	4.61	490.84	79.42	339.98
1981	6	28.93	9.03	530.18	4.03	340.07
1981	7	28.92	11.25	467.5	50.49	339.92
1981	8	24.64	10.38	430.15	125.27	339.86
1981	9	21.4	6.13	412.95	64.81	340.17
1981	10	17.79	1.14	350.97	16.32	340.43
1981	11	9.16	-4.7	300.16	26.55	340.74
1981	12	6.11	-7.85	258.8	21.32	340.79
1982	1	5.04	-8.3	303.3	22.93	341.1
1982	2	7.61	-6.1	389.0	12.58	341.1
1982	3	11.36	-4.29	448.09	15.35	341.21
1982	4	15.67	-1.01	498.4	59.13	341.37
1982	5	18.97	1.71	508.91	25.56	341.56
1982	6	28.26	9.55	536.64	16.27	341.35
1982	7	29.22	10.91	479.3	79.0	341.55
1982	8	25.8	9.79	453.33	55.48	341.51
1982	9	20.71	4.89	391.56	99.93	341.47
1982	10	17.0	-0.94	375.37	25.79	341.65
1982	11	9.27	-5.01	263.83	35.52	341.73
1982	12	4.96	-7.69	271.13	66.55	341.79
1983	1	6.26	-7.33	301.66	5.62	341.84
1983	2	12.07	-4.96	391.01	17.74	342.32
1983	3	13.78	-2.84	415.33	44.6	341.82
1983	4	14.95	-1.09	545.26	46.53	342.66
1983	5	19.73	3.79	520.6	50.23	342.87
1983	6	25.91	7.9	509.09	13.56	343.15
1983	7	28.57	11.82	485.28	64.02	343.44
1983	8	28.27	10.55	452.2	46.11	343.66
1983	9	23.88	5.89	423.38	31.98	343.49
1983	10	16.1	-0.35	355.79	49.02	343.72
1983	11	12.04	-3.31	286.74	14.08	343.71
1983	12	3.74	-11.1	266.26	9.41	343.96
1984	1	3.06	-11.15	322.77	16.82	344.2
1984	2	7.3	-7.0	401.08	20.41	344.22
1984	3	11.96	-4.17	457.07	5.91	344.09
1984	4	17.26	-1.3	511.45	9.87	344.27
1984	5	20.3	3.69	528.52	44.02	344.45
1984	6	27.35	7.72	476.73	11.7	344.51
1984	7	30.15	11.72	482.74	42.6	344.76
1984	8	26.95	10.48	419.73	79.67	344.94
1984	9	22.33	7.64	423.25	39.15	344.58
1984	10	19.35	0.6	325.63	2.72	345.01
1984	11	12.88	-5.21	291.34	20.39	345.2
1984	12	4.83	-12.14	253.5	13.48	345.57
1985	1	8.24	-7.98	309.19	24.52	345.31
1985	2	7.77	-8.19	393.89	13.72	345.61
1985	3	14.38	-5.12	408.88	5.61	346.37
1985	4	20.19	0.67	480.93	8.96	345.79
1985	5	24.05	2.81	481.68	8.93	345.91
1985	6	28.03	9.79	494.57	32.49	345.94
1985	7	29.08	11.6	461.43	73.96	345.89
1985	8	27.84	10.26	479.67	64.2	346.34
1985	9	23.03	7.37	397.22	36.09	346.4
1985	10	19.02	1.8	341.01	14.83	346.42
1985	11	11.07	-3.59	285.76	32.44	346.61
1985	12	6.01	-8.29	301.6	16.65	346.81
1986	1	4.68	-10.97	320.14	40.62	346.59
1986	2	4.75	-9.5	344.83	5.75	346.74
1986	3	11.66	-4.96	450.61	0.26	346.68
1986	4	15.52	-1.84	456.13	36.52	347.22
1986	5	23.25	5.07	489.99	15.45	347.26
1986	6	29.61	9.01	463.45	12.77	347.52
1986	7	31.15	12.8	469.31	9.68	347.33
1986	8	28.27	11.17	449.77	69.84	347.4
1986	9	24.59	8.15	398.36	77.22	348.35
1986	10	15.95	0.92	351.78	51.48	347.77
1986	11	7.46	-5.71	272.39	31.05	348.04
1986	12	2.15	-12.96	268.79	12.72	348.13
1987	1	0.53	-15.0	307.02	11.5	348.47
1987	2	4.93	-8.26	364.15	25.9	348.02
1987	3	10.55	-4.97	455.41	32.09	348.3
1987	4	12.42	-2.66	521.53	51.34	348.77
1987	5	20.57	3.86	446.33	22.25	349.01
1987	6	26.78	7.53	530.55	9.61	349.2
1987	7	28.74	12.55	505.52	106.79	349.39
1987	8	27.12	10.74	415.45	61.12	349.5
1987	9	23.43	7.03	458.95	30.72	349.7
1987	10	17.79	3.49	364.71	105.76	349.86
1987	11	8.38	-5.32	291.65	45.76	350.07
1987	12	4.43	-9.03	258.87	22.05	350.05
1988	1	8.46	-7.03	311.03	3.6	350.38
1988	2	8.44	-5.88	397.5	33.68	350.94
1988	3	7.92	-5.19	455.62	65.05	350.87
1988	4	14.69	-1.51	481.34	32.43	351.01
1988	5	16.55	1.1	502.43	26.4	351.06
1988	6	25.18	8.02	468.0	63.56	351.37
1988	7	26.85	9.43	464.35	50.11	352.02
1988	8	26.17	10.59	409.49	85.37	351.9
1988	9	24.44	5.83	421.05	2.44	352.13
1988	10	15.7	0.79	368.81	68.21	352.41
1988	11	8.56	-6.85	286.25	6.28	352.34
1988	12	7.0	-7.79	295.74	13.79	352.35
1989	1	5.04	-11.36	311.71	32.76	352.85
1989	2	8.04	-6.47	396.55	19.6	352.54
1989	3	9.91	-5.33	498.65	40.05	352.47
1989	4	17.48	-2.13	517.1	0.34	352.97
1989	5	22.59	4.24	520.02	54.23	352.67
1989	6	25.98	8.93	521.96	53.8	352.97
1989	7	28.27	10.93	459.48	68.78	353.3
1989	8	26.79	10.69	464.23	100.08	353.37
1989	9	23.88	5.55	436.56	22.42	353.32
1989	10	20.45	2.82	347.0	26.46	353.52
1989	11	12.79	-7.55	302.08	5.75	353.65
1989	12	8.95	-7.93	290.84	9.49	353.81
1990	1	2.62	-12.82	321.0	17.55	353.75
1990	2	7.06	-8.63	391.43	9.38	354.33
1990	3	14.28	-3.92	477.0	6.01	354.24
1990	4	19.14	-2.49	479.96	1.27	353.68
1990	5	22.4	4.69	515.2	24.81	354.16
1990	6	30.69	8.97	538.19	10.52	353.97
1990	7	30.26	12.22	413.25	69.69	354.19
1990	8	26.7	9.81	447.39	79.75	354.61
1990	9	25.01	8.06	400.05	22.77	354.61
1990	10	20.51	0.57	384.8	38.92	354.89
1990	11	10.04	-5.19	280.41	17.85	355.13
1990	12	6.18	-8.71	257.84	13.92	355.19
1991	1	5.4	-9.4	309.78	15.28	354.82
1991	2	9.21	-6.8	397.02	16.15	355.02
1991	3	14.69	-3.57	404.1	4.54	355.67
1991	4	18.61	-2.6	516.41	3.39	356.02
1991	5	23.57	4.91	514.17	41.49	356.0
1991	6	26.4	7.51	476.3	17.34	355.8
1991	7	29.84	12.23	450.38	39.78	355.59
1991	8	27.74	10.37	427.78	73.46	355.46
1991	9	25.56	5.83	409.28	13.87	355.56
1991	10	20.21	0.24	377.64	13.2	355.62
1991	11	8.96	-6.61	272.72	43.09	355.8
1991	12	5.53	-11.04	274.71	11.91	355.93
1992	1	1.86	-12.37	324.79	8.25	356.2
1992	2	6.84	-8.59	383.06	11.13	356.38
1992	3	16.0	-2.86	464.09	2.82	356.27
1992	4	18.2	0.26	526.79	30.15	356.39
1992	5	23.82	2.92	435.68	17.12	356.41
1992	6	28.65	8.36	526.28	7.05	356.97
1992	7	29.54	11.18	454.81	47.56	356.44
1992	8	28.98	11.62	440.96	72.02	356.62
1992	9	25.89	8.42	439.0	15.34	356.29
1992	10	17.76	-0.39	353.97	38.41	356.63
1992	11	8.68	-6.61	301.8	41.52	356.38
1992	12	4.89	-10.24	282.16	16.26	356.39
1993	1	7.77	-7.88	297.83	6.52	356.96
1993	2	8.51	-6.98	337.54	8.56	356.44
1993	3	14.29	-4.82	450.16	0.7	356.76
1993	4	17.83	-0.79	495.86	9.99	356.59
1993	5	21.16	3.11	509.94	21.38	357.03
1993	6	27.71	8.76	524.72	16.44	357.12
1993	7	28.53	10.63	482.18	58.71	356.76
1993	8	26.56	10.1	385.22	94.54	357.32
1993	9	23.75	6.25	459.57	30.68	357.39
1993	10	19.78	1.2	357.57	14.17	357.49
1993	11	10.83	-8.52	305.32	2.97	357.54
1993	12	4.55	-9.4	275.68	22.65	357.8
1994	1	5.31	-9.07	308.34	7.99	358.13
1994	2	7.39	-8.59	381.42	13.38	358.09
1994	3	11.6	-4.92	440.54	10.74	358.29
1994	4	16.39	-1.83	474.25	28.04	358.46
1994	5	23.33	4.96	458.52	35.22	358.46
1994	6	25.08	7.81	513.49	88.94	358.44
1994	7	30.4	12.59	473.01	49.77	358.79
1994	8	27.36	9.81	424.74	62.39	359.16
1994	9	27.31	8.02	421.15	29.37	359.17
1994	10	19.38	2.12	338.65	47.98	359.49
1994	11	11.65	-6.61	282.72	3.41	359.68
1994	12	5.26	-11.35	260.8	23.66	359.83
1995	1	2.34	-13.7	306.99	9.99	359.79
1995	2	7.2	-8.57	398.66	14.72	360.05
1995	3	13.15	-4.73	426.28	21.94	360.22
1995	4	16.5	-0.93	469.32	30.97	360.62
1995	5	25.75	4.42	495.01	4.26	360.58
