Year	Month	TMax	TMin	PAR	PREC	CO2
1953	12	7.8	-8.83	264.97	8.83	318.61
1954	1	6.78	-7.92	322.03	22.21	318.91
1954	2	9.3	-7.28	403.0	6.42	318.68
1954	3	13.0	-4.3	453.66	35.77	318.69
1954	4	13.73	-1.85	510.25	44.61	319.09
1954	5	21.03	3.56	530.85	24.14	319.39
1954	6	26.26	8.08	485.04	50.91	319.16
1954	7	31.53	12.73	494.81	21.34	318.77
1954	8	27.44	10.62	422.86	73.64	318.83
1954	9	25.88	6.72	425.4	11.51	319.06
1954	10	19.55	0.26	321.1	20.0	319.0
1954	11	12.14	-6.22	292.44	11.53	319.1
1954	12	4.48	-10.92	252.11	12.67	319.25
1955	1	1.98	-12.42	308.08	44.74	319.67
1955	2	7.73	-8.66	387.77	5.26	319.61
1955	3	8.39	-5.51	407.19	81.19	319.55
1955	4	13.72	-3.82	483.67	38.01	319.48
1955	5	21.87	3.23	481.64	15.38	319.42
1955	6	30.11	9.14	495.73	3.05	319.69
1955	7	31.31	12.85	460.54	31.64	319.58
1955	8	29.0	11.45	481.46	75.49	319.81
1955	9	23.69	7.04	399.66	60.96	319.56
1955	10	20.2	-0.12	341.16	2.42	319.78
1955	11	11.15	-6.14	285.73	17.97	319.72
1955	12	5.15	-9.65	301.01	21.47	319.59
1956	1	6.06	-9.86	312.27	7.97	319.48
1956	2	8.3	-7.02	343.73	33.75	319.97
1956	3	8.8	-5.47	451.88	61.41	319.65
1956	4	16.83	-1.22	456.93	33.89	319.8
1956	5	23.88	2.99	491.83	0.38	319.36
1956	6	30.02	8.84	458.3	10.23	319.65
1956	7	31.36	11.94	467.71	29.83	320.51
1956	8	28.06	10.55	450.76	72.24	319.93
1956	9	22.63	5.54	402.72	46.8	320.68
1956	10	19.25	0.3	350.69	15.38	320.36
1956	11	8.84	-4.5	273.51	80.68	320.87
1956	12	2.78	-10.79	269.16	22.87	320.26
1957	1	2.38	-11.47	307.7	7.7	320.63
1957	2	4.28	-9.57	366.65	14.9	321.1
1957	3	11.08	-5.2	461.51	34.26	321.16
1957	4	15.92	-1.42	520.2	16.23	321.51
1957	5	21.56	4.35	448.18	14.52	321.18
1957	6	24.89	6.52	531.37	22.68	321.52
1957	7	28.79	11.51	508.39	55.31	321.49
1957	8	29.29	10.71	417.92	30.39	321.5
1957	9	26.32	7.99	460.25	18.94	321.54
1957	10	16.95	2.98	366.29	39.12	321.18
1957	11	12.56	-3.47	286.39	8.31	321.84
1957	12	4.17	-10.96	257.06	15.66	321.95
1958	1	6.07	-9.85	312.46	15.14	322.07
1958	2	5.73	-7.4	400.51	24.58	321.94
1958	3	14.26	-4.24	448.13	12.67	321.72
1958	4	16.28	-0.69	478.59	18.65	322.05
1958	5	23.0	2.96	502.3	3.81	322.27
1958	6	29.34	7.48	473.13	1.75	321.94
1958	7	31.09	11.81	465.81	33.59	321.66
1958	8	25.96	10.19	408.59	121.2	322.04
1958	9	24.72	6.07	421.72	25.66	322.19
1958	10	18.97	0.43	369.93	18.57	322.36
1958	11	13.33	-4.66	288.29	4.63	322.78
1958	12	6.93	-11.16	297.71	9.98	322.86
1959	1	5.02	-10.73	306.96	4.84	315.7
1959	2	9.28	-8.18	394.76	17.47	315.88
1959	3	15.59	-3.54	495.19	0.38	315.62
1959	4	18.56	-1.43	508.34	6.59	315.56
1959	5	20.6	2.4	519.04	28.7	315.5
1959	6	27.86	9.2	519.47	16.31	315.92
1959	7	26.51	11.03	460.31	105.93	315.66
1959	8	27.71	9.73	462.74	39.92	315.81
1959	9	23.3	7.13	437.2	79.6	316.55
1959	10	18.86	-0.35	347.55	7.98	316.19
1959	11	10.72	-3.25	304.94	62.99	316.78
1959	12	2.27	-10.64	275.64	27.77	316.52
1960	1	0.87	-14.13	321.59	21.36	316.51
1960	2	10.09	-5.99	391.57	9.3	316.47
1960	3	12.1	-6.08	472.52	10.05	316.49
1960	4	16.86	-0.82	471.6	36.61	316.86
1960	5	21.74	3.14	515.68	14.37	317.24
1960	6	30.92	10.08	538.26	10.87	317.36
1960	7	28.65	12.1	412.7	62.45	317.3
1960	8	28.66	10.96	447.66	37.42	316.92
1960	9	24.29	6.19	400.03	26.36	316.87
1960	10	15.18	0.31	385.26	71.88	316.76
1960	11	9.18	-5.66	279.23	25.08	316.98
1960	12	4.85	-10.04	259.82	16.22	317.13
1961	1	3.23	-10.23	302.75	33.73	317.03
1961	2	11.09	-5.66	392.55	11.99	317.28
1961	3	9.93	-4.96	403.94	57.42	317.47
1961	4	16.07	-2.25	516.9	11.3	317.27
1961	5	19.35	2.28	513.49	54.74	317.7
1961	6	23.13	6.38	475.71	19.92	317.48
1961	7	27.88	12.09	450.35	63.78	317.7
1961	8	25.36	10.11	428.7	90.58	317.8
1961	9	23.99	6.38	407.62	22.8	317.49
1961	10	20.01	0.24	379.91	5.59	318.35
1961	11	13.06	-5.66	270.49	9.28	318.13
1961	12	8.03	-7.02	264.22	16.7	317.94
1962	1	8.67	-7.17	323.54	9.61	318.06
1962	2	7.06	-9.84	382.79	12.29	318.11
1962	3	10.74	-5.99	451.5	29.05	318.57
1962	4	17.82	-0.76	522.79	2.87	318.45
1962	5	22.81	4.59	438.46	22.61	318.2
1962	6	28.17	9.91	526.63	23.51	318.27
1962	7	27.95	10.75	456.74	97.37	318.67
1962	8	25.92	10.2	438.61	83.25	318.48
1962	9	22.82	6.12	440.05	36.48	319.03
1962	10	18.96	0.07	357.89	17.27	318.33
1962	11	7.0	-7.68	287.5	59.75	318.62
1962	12	5.49	-7.47	280.36	32.07	318.61
1963	1	2.57	-11.35	291.84	48.52	318.91
1963	2	9.86	-6.7	326.98	23.35	318.68
1963	3	14.51	-2.7	447.4	11.93	318.69
1963	4	15.67	-1.34	496.28	32.21	319.09
1963	5	19.5	3.21	511.76	55.06	319.39
1963	6	23.67	8.08	528.08	85.74	319.16
1963	7	26.63	10.94	484.29	125.53	318.77
1963	8	23.83	9.16	389.68	130.2	318.83
1963	9	22.41	6.34	461.47	51.08	319.06
1963	10	20.29	1.96	358.61	30.97	319.0
1963	11	12.37	-5.29	300.62	3.48	319.1
1963	12	8.77	-7.08	271.25	29.42	319.25
1964	1	4.43	-9.73	309.21	11.89	319.67
1964	2	10.1	-6.46	382.51	3.14	319.61
1964	3	13.21	-4.38	438.24	3.75	319.55
1964	4	17.89	-0.06	474.51	18.55	319.48
1964	5	24.03	5.12	458.53	22.14	319.42
1964	6	29.79	9.16	513.34	2.39	319.69
1964	7	28.22	10.82	473.74	31.23	319.58
1964	8	29.21	11.82	427.18	56.59	319.81
1964	9	23.04	5.22	423.0	40.64	319.56
1964	10	19.43	1.54	341.07	19.32	319.78
1964	11	9.99	-6.02	282.54	16.64	319.72
1964	12	-1.25	-16.6	261.9	14.75	319.59
1965	1	3.68	-9.44	307.54	10.42	319.48
1965	2	5.81	-8.31	395.1	12.2	319.97
1965	3	8.81	-5.47	425.41	36.21	319.65
1965	4	14.26	-2.87	466.15	24.54	319.8
1965	5	21.6	3.93	496.17	21.18	319.36
1965	6	29.27	9.66	505.31	11.2	319.65
1965	7	28.29	11.58	508.73	48.48	320.51
1965	8	28.59	10.31	442.99	37.71	319.93
1965	9	24.35	8.14	420.26	46.75	320.68
1965	10	20.19	0.75	405.57	16.7	320.36
1965	11	9.65	-4.71	292.28	42.81	320.87
1965	12	6.0	-8.45	251.03	12.33	320.26
1966	1	5.19	-8.95	311.32	5.95	320.63
1966	2	10.15	-6.64	357.05	13.6	321.1
1966	3	12.39	-4.04	465.54	13.82	321.16
1966	4	18.61	-1.53	502.88	8.17	321.51
1966	5	21.74	4.06	542.75	62.26	321.18
1966	6	26.07	7.74	473.81	28.94	321.52
1966	7	26.34	10.3	452.8	77.21	321.49
1966	8	28.25	10.32	441.07	68.17	321.5
1966	9	25.74	5.16	417.92	3.36	321.54
1966	10	18.15	-1.27	353.64	57.96	321.18
1966	11	7.83	-8.02	299.42	10.18	321.84
1966	12	7.24	-8.99	272.91	6.6	321.95
1967	1	8.18	-9.2	303.11	7.48	322.07
1967	2	11.13	-6.71	368.93	15.69	321.94
1967	3	11.23	-6.39	522.74	14.66	321.72
1967	4	17.41	0.09	454.54	28.48	322.05
1967	5	25.61	4.59	494.4	17.23	322.27
1967	6	29.92	9.31	510.33	2.77	321.94
1967	7	28.06	10.96	450.08	60.6	321.66
1967	8	25.98	9.31	421.19	79.81	322.04
1967	9	25.05	7.1	406.74	34.87	322.19
1967	10	20.17	1.32	366.27	19.76	322.36
1967	11	13.14	-6.4	290.57	13.32	322.78
1967	12	8.42	-9.62	274.17	5.36	322.86
1968	1	4.79	-10.92	307.31	8.96	322.55
1968	2	10.32	-7.7	342.11	23.23	322.56
1968	3	11.32	-6.62	414.43	7.36	322.59
1968	4	15.24	-2.4	493.26	6.85	322.73
1968	5	22.06	2.76	553.06	45.63	322.87
1968	6	25.71	7.88	528.65	53.21	323.2
1968	7	27.18	10.79	409.72	64.43	323.25
1968	8	25.56	10.39	446.88	96.0	323.15
1968	9	24.27	6.98	438.1	30.66	323.31
1968	10	16.39	-3.06	314.05	11.76	323.32
1968	11	11.7	-8.02	295.95	4.89	323.32
1968	12	1.78	-12.81	276.74	24.21	323.69
1969	1	3.76	-11.31	288.82	11.61	323.98
1969	2	5.37	-7.92	375.18	22.04	323.89
1969	3	9.91	-5.16	420.32	33.05	324.41
1969	4	16.32	-1.42	465.37	18.49	324.35
1969	5	21.87	4.0	491.48	12.93	324.57
1969	6	26.36	7.53	496.15	25.01	324.63
1969	7	27.98	10.6	439.87	52.47	325.08
1969	8	26.14	9.3	433.53	62.97	324.8
1969	9	25.65	7.7	425.47	19.29	325.28
1969	10	18.36	-0.95	379.65	13.72	324.84
1969	11	9.7	-6.49	311.7	18.82	324.78
1969	12	6.37	-10.57	263.27	5.54	324.88
1970	1	6.72	-11.56	316.24	6.99	325.04
1970	2	9.29	-6.09	372.0	53.1	325.42
1970	3	9.58	-6.09	407.43	15.74	325.69
1970	4	17.92	-0.29	500.24	41.23	325.86
1970	5	21.29	3.85	543.13	20.24	325.27
1970	6	27.17	8.44	486.82	44.69	325.52
1970	7	28.48	10.99	469.22	57.62	325.51
1970	8	27.99	10.24	450.59	62.36	325.76
1970	9	23.33	7.36	447.0	69.63	325.93
1970	10	17.64	0.13	306.39	23.76	326.15
1970	11	11.71	-6.27	314.26	3.53	325.96
1970	12	7.35	-8.74	284.21	13.12	326.06
1971	1	8.8	-8.32	305.2	19.13	326.25
1971	2	7.3	-9.3	388.59	7.89	326.1
1971	3	15.17	-3.45	471.8	2.89	325.94
1971	4	19.35	-1.53	502.66	18.73	325.47
1971	5	24.73	5.32	508.67	12.23	326.11
1971	6	25.97	7.51	523.74	26.18	326.4
1971	7	30.37	11.31	454.51	20.58	326.45
1971	8	27.7	10.24	434.41	90.84	326.49
1971	9	23.16	5.22	450.51	28.8	326.19
1971	10	16.53	0.39	369.79	74.29	326.58
1971	11	10.16	-3.95	274.41	22.36	326.82
1971	12	6.73	-8.72	293.83	14.21	327.02
1972	1	6.39	-7.47	310.36	36.93	326.85
1972	2	10.4	-5.56	409.52	23.68	327.04
1972	3	11.23	-3.6	483.47	50.95	326.53
1972	4	14.81	-1.48	490.71	20.43	327.42
1972	5	21.51	3.24	539.68	14.03	327.23
1972	6	29.19	8.65	518.51	15.57	326.92
1972	7	29.48	11.96	459.37	103.2	327.2
1972	8	29.57	10.77	490.15	26.32	327.37
1972	9	26.62	5.91	375.75	5.87	327.76
1972	10	16.9	-0.63	350.02	50.8	328.06
1972	11	8.91	-4.06	294.43	54.31	328.5
1972	12	7.89	-6.85	263.7	12.98	328.56
1973	1	4.59	-9.11	308.81	21.87	328.58
1973	2	8.68	-7.03	296.71	9.86	328.86
1973	3	12.12	-3.67	441.06	37.78	328.99
1973	4	18.2	-0.17	500.3	3.27	329.14
1973	5	23.83	3.54	517.98	11.05	329.62
1973	6	29.23	8.44	519.85	8.35	329.94
1973	7	27.06	12.23	509.0	117.54	330.05
1973	8	24.72	9.41	439.6	78.74	330.42
1973	9	21.92	7.39	444.62	58.9	330.45
1973	10	17.82	1.89	351.53	65.56	330.24
1973	11	10.74	-5.4	276.26	13.5	330.16
1973	12	6.07	-7.35	273.73	26.68	329.66
1974	1	7.17	-7.14	294.47	17.15	329.45
1974	2	9.57	-6.1	372.62	16.92	330.12
1974	3	9.31	-5.49	460.39	31.52	330.2
1974	4	17.92	-0.59	422.73	9.06	330.26
1974	5	23.39	3.09	528.61	14.79	330.28
1974	6	29.47	7.75	501.44	4.73	329.94
1974	7	28.51	11.62	485.1	50.63	330.23
1974	8	27.0	10.5	458.65	117.06	330.26
1974	9	25.28	6.9	415.71	20.33	330.28
1974	10	21.36	0.28	330.34	3.86	330.36
1974	11	9.54	-7.13	267.14	14.22	330.28
1974	12	8.26	-9.19	295.76	8.88	330.55
1975	1	5.51	-10.35	260.16	8.74	330.89
1975	2	11.35	-7.11	316.22	5.56	330.93
1975	3	17.3	-3.03	432.67	6.06	330.54
1975	4	18.66	-0.72	478.54	3.11	330.67
1975	5	20.99	2.2	507.03	14.96	330.98
1975	6	25.65	7.23	519.79	27.59	331.2
1975	7	26.59	11.56	499.88	88.92	331.12
1975	8	28.66	9.13	452.48	19.04	331.11
1975	9	23.24	5.4	424.74	28.82	331.48
1975	10	17.48	2.14	334.91	86.91	331.46
1975	11	12.08	-4.74	305.7	10.03	331.41
1975	12	9.51	-8.59	287.28	8.14	331.6
1976	1	2.97	-11.38	328.34	27.2	331.79
1976	2	5.12	-9.46	416.69	27.69	332.2
1976	3	10.52	-4.79	442.29	30.29	332.05
1976	4	13.84	-1.51	516.0	31.96	332.13
1976	5	18.27	2.25	519.0	42.54	331.84
1976	6	25.55	6.5	506.43	7.62	331.65
1976	7	31.33	11.82	410.84	17.04	332.14
1976	8	28.1	11.06	397.51	72.4	331.88
1976	9	24.26	6.01	439.54	15.65	331.94
1976	10	21.47	1.97	347.62	11.24	331.92
1976	11	8.9	-6.39	302.23	34.51	332.29
1976	12	6.45	-7.73	262.53	15.37	332.66
1977	1	5.89	-9.97	304.28	9.0	332.76
1977	2	8.73	-6.93	396.07	23.66	332.51
1977	3	11.93	-3.77	465.22	57.0	333.35
1977	4	17.29	1.05	471.9	37.39	333.51
1977	5	24.46	5.59	505.39	8.25	333.98
1977	6	27.93	8.51	519.2	21.85	333.8
1977	7	30.35	11.39	457.46	18.05	334.02
1977	8	30.05	11.13	459.21	24.42	333.91
1977	9	23.85	7.2	407.07	51.62	334.36
1977	10	16.52	0.39	377.29	56.16	334.52
1977	11	10.72	-4.07	298.2	51.15	334.64
1977	12	3.46	-11.62	255.38	21.43	334.61
1978	1	6.94	-7.59	317.44	24.51	335.01
1978	2	5.19	-7.78	383.91	18.84	334.58
1978	3	8.73	-6.45	521.97	38.82	335.0
1978	4	13.1	-1.91	525.34	37.5	335.06
1978	5	19.8	2.69	482.94	38.96	335.06
1978	6	28.13	8.02	544.33	10.85	335.59
1978	7	30.19	12.34	425.51	59.8	335.57
1978	8	29.01	11.06	432.17	43.81	335.87
1978	9	23.69	6.71	441.45	33.21	335.51
1978	10	16.02	0.17	350.99	49.34	335.68
1978	11	10.33	-4.96	283.97	23.47	335.99
1978	12	3.78	-8.99	249.91	23.4	335.88
1979	1	5.86	-6.56	321.98	19.38	336.22
1979	2	4.01	-8.47	407.8	20.68	336.01
1979	3	12.08	-4.26	426.25	21.12	336.54
1979	4	16.78	-0.68	508.36	31.11	336.24
1979	5	20.7	3.11	491.99	37.84	336.21
1979	6	27.37	7.95	476.01	10.76	336.84
1979	7	28.83	10.08	473.88	32.68	336.72
1979	8	28.5	10.59	473.18	48.0	337.24
1979	9	22.86	7.4	412.96	43.97	337.2
1979	10	16.27	0.99	341.25	90.81	337.53
1979	11	10.56	-4.9	304.61	11.37	337.57
1979	12	7.73	-9.27	268.67	3.56	337.79
1980	1	6.6	-7.84	274.72	19.89	338.09
1980	2	9.4	-6.89	351.03	13.61	337.82
1980	3	11.61	-4.64	413.31	31.27	338.43
1980	4	18.4	-1.16	488.16	9.87	338.3
1980	5	22.37	3.26	493.16	14.82	338.43
1980	6	28.54	10.13	534.21	64.49	338.84
1980	7	27.86	11.3	506.68	78.83	338.54
1980	8	26.9	10.73	470.21	81.77	339.12
1980	9	25.38	7.01	428.08	22.46	339.33
1980	10	16.97	0.29	367.9	40.3	339.42
1980	11	8.14	-6.48	295.55	18.28	339.42
1980	12	7.82	-9.06	277.51	10.93	339.26
1981	1	3.96	-11.2	294.91	18.29	339.38
1981	2	4.12	-11.41	370.22	35.76	339.93
1981	3	13.04	-4.44	393.73	27.69	340.06
1981	4	19.42	0.62	505.44	9.85	339.94
1981	5	22.73	4.79	494.36	72.52	339.98
1981	6	29.28	8.95	529.81	3.73	340.07
1981	7	29.26	11.46	474.78	45.92	339.92
1981	8	25.08	10.71	437.76	114.2	339.86
1981	9	21.71	6.35	415.48	63.82	340.17
1981	10	18.14	1.13	351.26	16.92	340.43
1981	11	9.48	-4.55	302.29	25.81	340.74
1981	12	6.36	-7.88	260.27	17.29	340.79
1982	1	5.27	-8.34	305.63	22.15	341.1
1982	2	7.96	-5.98	388.02	11.65	341.1
1982	3	11.7	-4.05	438.12	14.52	341.21
1982	4	16.11	-0.77	496.17	50.86	341.37
1982	5	19.44	1.98	509.2	23.08	341.56
1982	6	28.64	9.65	536.47	16.15	341.35
1982	7	29.63	10.94	479.69	71.62	341.55
1982	8	26.2	10.15	451.8	49.34	341.51
1982	9	21.04	5.03	392.71	91.78	341.47
1982	10	17.39	-0.74	376.23	20.75	341.65
1982	11	9.69	-4.93	265.41	36.85	341.73
1982	12	5.21	-7.58	263.51	61.83	341.79
1983	1	6.52	-7.31	302.47	4.59	341.84
1983	2	12.43	-4.9	391.29	17.0	342.32
1983	3	14.19	-2.57	402.5	39.46	341.82
1983	4	15.37	-0.77	533.95	41.43	342.66
1983	5	20.13	4.02	520.41	45.22	342.87
1983	6	26.31	8.09	512.99	15.2	343.15
1983	7	28.91	11.95	487.53	56.67	343.44
1983	8	28.66	10.77	456.56	46.51	343.66
1983	9	24.24	5.98	428.49	29.6	343.49
1983	10	16.53	-0.25	356.66	41.8	343.72
1983	11	12.42	-3.28	287.6	12.99	343.71
1983	12	3.95	-11.02	264.97	10.91	343.96
1984	1	3.33	-11.02	322.03	14.82	344.2
1984	2	7.63	-6.84	403.0	18.25	344.22
1984	3	12.38	-3.98	453.66	4.7	344.09
1984	4	17.68	-1.16	510.25	12.76	344.27
1984	5	20.61	3.95	530.85	42.97	344.45
1984	6	27.81	8.01	485.04	10.32	344.51
1984	7	30.5	11.81	494.81	38.73	344.76
1984	8	27.41	10.73	422.86	72.48	344.94
1984	9	22.78	7.73	425.4	37.23	344.58
1984	10	19.69	0.56	321.1	2.0	345.01
1984	11	13.21	-5.2	292.44	16.91	345.2
1984	12	4.91	-12.17	252.11	11.53	345.57
1985	1	8.41	-8.08	308.08	22.79	345.31
1985	2	8.19	-8.16	387.77	11.6	345.61
1985	3	14.79	-4.97	407.19	5.43	346.37
1985	4	20.67	0.83	483.67	8.9	345.79
1985	5	24.4	2.86	481.64	9.46	345.91
1985	6	28.4	9.99	495.73	28.09	345.94
1985	7	29.44	11.85	460.54	65.86	345.89
1985	8	28.18	10.48	481.46	63.26	346.34
1985	9	23.39	7.53	399.66	36.17	346.4
1985	10	19.33	1.9	341.16	12.83	346.42
1985	11	11.42	-3.63	285.73	29.65	346.61
1985	12	6.26	-8.42	301.01	15.67	346.81
1986	1	4.86	-10.73	312.27	40.11	346.59
1986	2	5.15	-9.35	343.73	4.83	346.74
1986	3	12.1	-4.91	451.88	0.22	346.68
1986	4	15.94	-1.7	456.93	34.51	347.22
1986	5	23.62	5.14	491.83	14.4	347.26
1986	6	29.97	9.11	458.3	11.65	347.52
1986	7	31.48	12.81	467.71	10.13	347.33
1986	8	28.63	11.41	450.76	62.64	347.4
1986	9	24.97	8.31	402.72	73.02	348.35
1986	10	16.22	1.11	350.69	56.05	347.77
1986	11	7.86	-5.59	273.51	29.19	348.04
1986	12	2.44	-12.7	269.16	13.09	348.13
1987	1	0.86	-14.88	307.7	9.8	348.47
1987	2	5.29	-8.11	366.65	23.81	348.02
1987	3	11.01	-4.79	461.51	29.36	348.3
1987	4	12.77	-2.33	520.2	50.45	348.77
1987	5	20.95	3.99	448.18	20.59	349.01
1987	6	27.19	7.63	531.37	8.63	349.2
1987	7	29.1	12.69	508.39	95.38	349.39
1987	8	27.47	10.95	417.92	55.14	349.5
1987	9	23.77	7.24	460.25	30.67	349.7
1987	10	18.16	3.62	366.29	104.25	349.86
1987	11	8.72	-5.21	286.39	44.63	350.07
1987	12	4.63	-9.02	257.06	19.34	350.05
1988	1	8.79	-7.12	312.46	2.96	350.38
1988	2	8.7	-5.64	400.51	33.12	350.94
1988	3	8.34	-5.06	448.13	61.37	350.87
1988	4	15.08	-1.26	478.59	30.19	351.01
1988	5	16.86	1.27	502.3	23.52	351.06
1988	6	25.63	8.33	473.13	54.64	351.37
1988	7	27.19	9.7	465.81	48.37	352.02
1988	8	26.47	10.78	408.59	78.29	351.9
1988	9	24.73	5.8	421.72	2.29	352.13
1988	10	16.12	0.91	369.93	62.88	352.41
1988	11	8.9	-6.74	288.29	6.9	352.34
1988	12	7.28	-7.78	297.71	12.6	352.35
1989	1	5.22	-11.36	306.96	28.1	352.85
1989	2	8.49	-6.41	394.76	17.47	352.54
1989	3	10.27	-5.21	495.19	38.52	352.47
1989	4	17.94	-1.96	508.34	0.52	352.97
1989	5	22.94	4.43	519.04	49.71	352.67
1989	6	26.34	9.07	519.47	46.68	352.97
1989	7	28.49	11.13	460.31	63.88	353.3
1989	8	27.19	10.87	462.74	95.17	353.37
1989	9	24.27	5.66	437.2	22.66	353.32
1989	10	20.81	2.73	347.55	31.65	353.52
1989	11	13.09	-7.63	304.94	5.17	353.65
1989	12	9.2	-7.99	275.64	8.34	353.81
1990	1	2.8	-12.73	321.59	15.12	353.75
1990	2	7.44	-8.5	391.57	7.56	354.33
1990	3	14.73	-3.87	472.52	6.3	354.24
1990	4	19.59	-2.56	471.6	1.57	353.68
1990	5	22.78	4.85	515.68	26.26	354.16
1990	6	31.04	9.05	538.26	9.56	353.97
1990	7	30.68	12.32	412.7	62.09	354.19
1990	8	27.12	10.03	447.66	77.85	354.61
1990	9	25.36	8.13	400.03	20.65	354.61
1990	10	20.85	0.56	385.26	34.84	354.89
1990	11	10.41	-5.21	279.23	14.78	355.13
1990	12	6.37	-8.68	259.82	12.1	355.19
1991	1	5.61	-9.41	302.75	12.87	354.82
1991	2	9.64	-6.76	392.55	16.51	355.02
1991	3	15.06	-3.31	403.94	3.88	355.67
1991	4	19.07	-2.65	516.9	3.6	356.02
1991	5	23.91	5.03	513.49	38.46	356.0
1991	6	26.85	7.68	475.71	14.29	355.8
1991	7	30.17	12.28	450.35	36.33	355.59
1991	8	28.14	10.63	428.7	66.43	355.46
1991	9	25.98	5.78	407.62	11.3	355.56
1991	10	20.57	0.12	379.91	11.94	355.62
1991	11	9.22	-6.52	270.49	37.21	355.8
1991	12	5.64	-11.22	264.22	12.09	355.93
1992	1	1.97	-12.5	323.54	8.17	356.2
1992	2	7.15	-8.45	382.79	10.57	356.38
1992	3	16.41	-2.77	451.5	2.62	356.27
1992	4	18.63	0.38	522.79	26.08	356.39
1992	5	24.19	3.04	438.46	16.06	356.41
1992	6	29.07	8.44	526.63	6.27	356.97
1992	7	29.87	11.3	456.74	43.91	356.44
1992	8	29.38	11.79	438.61	65.54	356.62
1992	9	26.17	8.5	440.05	13.1	356.29
1992	10	18.22	-0.38	357.89	39.62	356.63
1992	11	9.03	-6.49	287.5	43.04	356.38
1992	12	5.17	-10.3	280.36	14.7	356.39
1993	1	8.03	-7.87	291.84	5.21	356.96
1993	2	8.88	-7.02	326.98	7.62	356.44
1993	3	14.69	-4.83	447.4	0.7	356.76
1993	4	18.24	-0.8	496.28	9.15	356.59
1993	5	21.51	3.34	511.76	21.12	357.03
1993	6	28.06	8.79	528.08	18.72	357.12
1993	7	28.93	10.83	484.29	52.48	356.76
1993	8	27.0	10.34	389.68	86.52	357.32
1993	9	24.15	6.46	461.47	33.01	357.39
1993	10	20.18	1.1	358.61	12.5	357.49
1993	11	11.11	-8.65	300.62	2.79	357.54
1993	12	4.78	-9.36	271.25	19.86	357.8
1994	1	5.58	-9.07	309.21	6.45	358.13
1994	2	7.69	-8.55	382.51	12.39	358.09
1994	3	11.95	-4.71	438.24	10.38	358.29
1994	4	16.79	-1.63	474.51	26.32	358.46
1994	5	23.69	5.08	458.53	32.99	358.46
1994	6	25.47	8.07	513.34	81.22	358.44
1994	7	30.73	12.74	473.74	47.35	358.79
1994	8	27.76	10.1	427.18	57.42	359.16
1994	9	27.66	8.0	423.0	28.27	359.17
1994	10	19.77	2.13	341.07	44.46	359.49
1994	11	11.96	-6.79	282.54	3.15	359.68
1994	12	5.51	-11.42	261.9	22.0	359.83
1995	1	2.44	-13.71	307.54	9.58	359.79
1995	2	7.54	-8.51	395.1	12.33	360.05
1995	3	13.51	-4.68	425.41	19.22	360.22
1995	4	16.9	-0.73	466.15	26.3	360.62
1995	5	26.15	4.49	496.17	4.22	360.58
