Year	Month	TMax	TMin	PAR	PREC	CO2
1958	12	5.57	-12.81	292.86	15.31	322.86
1959	1	3.93	-12.29	337.46	11.07	315.7
1959	2	7.55	-10.21	421.5	23.64	315.88
1959	3	12.95	-5.84	531.91	0.3	315.62
1959	4	15.77	-3.65	585.48	5.49	315.56
1959	5	17.75	-0.23	555.47	41.64	315.5
1959	6	24.71	6.83	532.97	44.11	315.92
1959	7	23.6	7.91	460.74	146.59	315.66
1959	8	24.48	6.95	466.16	74.61	315.81
1959	9	20.38	4.74	455.07	112.16	316.55
1959	10	16.67	-2.3	362.17	12.54	316.19
1959	11	8.76	-5.93	305.27	66.99	316.78
1959	12	0.78	-13.19	310.82	37.03	316.52
1960	1	-0.48	-17.05	337.02	32.0	316.51
1960	2	7.74	-7.84	414.45	24.03	316.47
1960	3	9.68	-8.24	511.37	13.48	316.49
1960	4	13.91	-3.29	534.75	64.37	316.86
1960	5	18.69	0.75	526.3	20.04	317.24
1960	6	27.9	7.5	541.37	17.96	317.36
1960	7	25.43	9.24	417.91	114.99	317.3
1960	8	25.83	8.39	452.06	58.0	316.92
1960	9	21.36	3.82	411.83	44.4	316.87
1960	10	12.7	-1.86	395.81	90.24	316.76
1960	11	7.2	-7.79	315.57	32.63	316.98
1960	12	3.49	-12.1	289.86	31.27	317.13
1961	1	1.7	-12.44	344.83	55.12	317.03
1961	2	8.76	-7.83	434.2	16.3	317.28
1961	3	7.3	-7.64	479.52	81.36	317.47
1961	4	13.28	-4.73	587.12	13.29	317.27
1961	5	16.9	-0.25	543.5	60.36	317.7
1961	6	19.88	3.45	477.17	42.94	317.48
1961	7	25.15	9.5	432.51	149.21	317.7
1961	8	22.43	7.31	437.04	111.29	317.8
1961	9	21.51	3.91	417.46	48.27	317.49
1961	10	17.56	-1.71	383.98	3.79	318.35
1961	11	11.11	-7.82	306.91	13.9	318.13
1961	12	7.24	-8.72	296.16	20.94	317.94
1962	1	7.56	-8.59	347.2	24.5	318.06
1962	2	4.92	-12.43	411.22	18.03	318.11
1962	3	7.99	-8.5	495.65	35.55	318.57
1962	4	15.11	-2.85	597.2	2.5	318.45
1962	5	20.09	1.86	435.11	36.37	318.2
1962	6	25.15	7.59	537.15	69.93	318.27
1962	7	25.08	7.98	462.85	134.25	318.67
1962	8	23.04	7.41	426.63	116.53	318.48
1962	9	19.97	3.36	446.68	57.57	319.03
1962	10	16.42	-2.3	360.54	15.77	318.33
1962	11	5.04	-10.26	337.12	58.23	318.62
1962	12	3.91	-9.15	303.87	48.81	318.61
1963	1	1.01	-13.57	322.32	68.7	318.91
1963	2	7.66	-8.09	372.12	49.61	318.68
1963	3	11.84	-5.0	533.32	23.68	318.69
1963	4	12.6	-3.51	572.43	46.26	319.09
1963	5	16.5	0.45	532.91	81.4	319.39
1963	6	20.89	4.88	515.72	114.51	319.16
1963	7	24.14	8.32	479.33	164.67	318.77
1963	8	20.99	6.51	388.38	156.27	318.83
1963	9	19.36	3.76	484.24	81.41	319.06
1963	10	17.77	-0.16	367.64	22.21	319.0
1963	11	10.47	-7.39	336.88	6.19	319.1
1963	12	7.41	-8.88	323.81	51.32	319.25
1964	1	3.13	-11.48	300.29	29.32	319.67
1964	2	8.06	-8.5	391.28	26.57	319.61
1964	3	10.78	-6.7	485.56	6.41	319.55
1964	4	14.73	-2.66	525.82	22.95	319.48
1964	5	20.89	2.45	473.04	36.93	319.42
1964	6	27.1	6.57	516.34	3.23	319.69
1964	7	25.37	7.99	463.19	54.57	319.58
1964	8	26.01	8.9	422.46	92.55	319.81
1964	9	20.3	2.72	427.15	66.39	319.56
1964	10	16.73	-0.13	347.9	17.16	319.78
1964	11	8.09	-7.56	298.5	24.94	319.72
1964	12	-2.17	-19.28	272.58	29.64	319.59
1965	1	2.03	-11.61	326.65	10.92	319.48
1965	2	3.87	-10.65	420.65	22.64	319.97
1965	3	5.92	-8.02	461.95	64.8	319.65
1965	4	10.89	-5.11	511.55	25.93	319.8
1965	5	18.56	1.23	497.0	28.3	319.36
1965	6	26.44	7.23	504.42	9.28	319.65
1965	7	25.11	8.64	498.9	88.81	320.51
1965	8	25.68	7.69	428.95	53.21	319.93
1965	9	21.86	5.48	423.4	59.01	320.68
1965	10	17.47	-1.0	408.66	16.99	320.36
1965	11	7.42	-7.14	301.38	56.78	320.87
1965	12	4.4	-9.47	277.79	25.86	320.26
1966	1	4.07	-10.6	332.0	11.49	320.63
1966	2	8.18	-8.73	407.49	23.71	321.1
1966	3	10.1	-6.26	520.85	21.49	321.16
1966	4	16.13	-3.79	515.75	4.32	321.51
1966	5	19.09	1.26	533.76	95.66	321.18
1966	6	23.46	5.13	476.68	72.19	321.52
1966	7	23.11	7.23	470.53	120.45	321.49
1966	8	25.62	7.7	431.33	94.49	321.5
1966	9	22.89	2.79	427.58	10.79	321.54
1966	10	15.69	-3.14	369.75	111.65	321.18
1966	11	5.79	-9.94	330.0	17.67	321.84
1966	12	5.76	-10.53	312.39	15.54	321.95
1967	1	7.06	-10.97	330.7	5.98	322.07
1967	2	8.51	-8.36	404.73	26.16	321.94
1967	3	8.33	-8.91	587.43	46.23	321.72
1967	4	14.46	-3.02	543.49	21.88	322.05
1967	5	22.92	1.93	576.82	13.96	322.27
1967	6	27.36	7.37	511.5	6.85	321.94
1967	7	25.33	7.87	448.41	89.3	321.66
1967	8	23.21	6.21	436.29	122.8	322.04
1967	9	22.45	4.55	416.88	30.67	322.19
1967	10	17.8	-0.75	384.74	20.18	322.36
1967	11	11.69	-8.23	310.02	14.08	322.78
1967	12	7.45	-11.44	298.78	5.06	322.86
1968	1	4.0	-13.02	333.25	20.86	322.55
1968	2	8.3	-9.34	390.65	34.62	322.56
1968	3	8.58	-8.51	472.84	12.23	322.59
1968	4	12.11	-4.88	556.53	11.35	322.73
1968	5	19.2	0.31	543.31	42.97	322.87
1968	6	22.62	5.17	520.48	81.18	323.2
1968	7	24.25	8.06	400.23	90.94	323.25
1968	8	22.99	7.51	456.78	129.58	323.15
1968	9	21.45	4.74	451.45	40.08	323.31
1968	10	13.93	-5.22	325.29	11.16	323.32
1968	11	10.55	-9.82	324.88	1.2	323.32
1968	12	0.88	-15.02	304.69	27.86	323.69
1969	1	2.93	-13.21	336.11	18.18	323.98
1969	2	3.26	-10.91	438.23	40.67	323.89
1969	3	7.29	-7.74	470.94	39.44	324.41
1969	4	13.24	-3.93	517.88	20.18	324.35
1969	5	19.04	1.23	495.93	21.2	324.57
1969	6	23.48	5.25	495.13	54.41	324.63
1969	7	24.72	7.93	440.77	76.21	325.08
1969	8	23.22	6.22	435.79	85.63	324.8
1969	9	23.49	5.38	432.02	26.04	325.28
1969	10	16.14	-2.78	400.86	11.68	324.84
1969	11	8.0	-8.65	320.39	22.84	324.78
1969	12	5.17	-11.83	280.28	15.27	324.88
1970	1	5.61	-13.18	339.84	6.84	325.04
1970	2	7.17	-8.87	425.53	76.66	325.42
1970	3	7.21	-8.99	473.97	33.82	325.69
1970	4	14.87	-3.3	539.15	43.41	325.86
1970	5	18.64	0.96	540.81	31.94	325.27
1970	6	24.16	6.2	473.78	78.02	325.52
1970	7	25.45	7.98	465.12	75.24	325.51
1970	8	24.94	7.16	456.6	72.19	325.76
1970	9	20.25	4.67	453.15	124.89	325.93
1970	10	15.12	-1.77	310.01	45.02	326.15
1970	11	9.95	-8.2	336.39	8.21	325.96
1970	12	5.97	-10.24	306.77	21.05	326.06
1971	1	7.61	-9.95	325.44	29.33	326.25
1971	2	5.44	-11.77	407.34	13.76	326.1
1971	3	12.77	-5.79	513.07	3.23	325.94
1971	4	16.38	-3.77	568.73	17.13	325.47
1971	5	21.86	2.56	518.05	8.7	326.11
1971	6	22.78	4.45	523.15	49.27	326.4
1971	7	27.47	8.57	453.3	46.37	326.45
1971	8	24.64	7.36	434.3	103.69	326.49
1971	9	20.3	2.84	463.95	39.1	326.19
1971	10	13.66	-2.03	373.84	77.62	326.58
1971	11	8.07	-6.22	290.49	25.71	326.82
1971	12	5.87	-10.51	317.6	24.39	327.02
1972	1	5.19	-9.15	325.11	56.08	326.85
1972	2	8.35	-7.9	445.58	20.09	327.04
1972	3	8.23	-6.27	519.88	90.49	326.53
1972	4	12.17	-4.44	516.22	21.93	327.42
1972	5	18.49	0.58	539.47	16.58	327.23
1972	6	26.47	6.29	515.84	29.95	326.92
1972	7	26.61	9.35	444.34	105.84	327.2
1972	8	26.55	8.25	487.73	31.88	327.37
1972	9	24.02	3.64	383.18	11.93	327.76
1972	10	14.77	-2.94	357.25	69.27	328.06
1972	11	6.41	-6.84	310.7	70.48	328.5
1972	12	6.37	-8.37	277.53	26.11	328.56
1973	1	3.01	-10.62	338.87	42.46	328.58
1973	2	6.59	-9.49	312.62	20.4	328.86
1973	3	9.7	-6.38	494.63	61.73	328.99
1973	4	15.28	-3.36	525.42	2.84	329.14
1973	5	21.0	0.76	517.65	24.0	329.62
1973	6	26.39	6.36	517.18	22.17	329.94
1973	7	24.42	9.46	513.87	201.28	330.05
1973	8	21.66	6.87	424.66	123.84	330.42
1973	9	19.15	4.86	451.24	68.45	330.45
1973	10	15.13	-0.62	364.17	100.64	330.24
1973	11	8.92	-7.66	293.41	24.12	330.16
1973	12	4.81	-9.39	298.9	35.28	329.66
1974	1	5.76	-8.85	332.65	25.53	329.45
1974	2	7.11	-7.91	383.95	33.89	330.12
1974	3	6.8	-8.63	517.95	48.77	330.2
1974	4	15.22	-3.62	456.06	7.2	330.26
1974	5	20.45	0.85	521.46	13.04	330.28
1974	6	26.83	5.97	495.15	9.43	329.94
1974	7	25.7	8.85	477.44	102.61	330.23
1974	8	24.03	7.68	461.24	160.81	330.26
1974	9	22.4	4.69	413.8	48.41	330.28
1974	10	19.13	-1.6	348.91	8.29	330.36
1974	11	7.69	-9.59	279.32	17.41	330.28
1974	12	7.24	-11.28	311.58	16.44	330.55
1975	1	4.4	-12.53	280.43	15.99	330.89
1975	2	9.47	-8.95	343.09	7.97	330.93
1975	3	14.82	-6.14	479.55	8.93	330.54
1975	4	15.95	-3.45	550.35	4.02	330.67
1975	5	18.06	-0.76	512.32	6.72	330.98
1975	6	22.64	4.49	516.12	38.67	331.2
1975	7	23.83	8.41	494.52	144.89	331.12
1975	8	25.81	6.7	446.16	18.88	331.11
1975	9	20.5	2.66	425.93	37.69	331.48
1975	10	15.3	-0.13	343.38	98.23	331.46
1975	11	10.11	-6.83	319.52	19.28	331.41
1975	12	8.66	-10.08	274.46	17.97	331.6
1976	1	1.75	-13.32	342.38	46.68	331.79
1976	2	3.2	-11.97	430.93	32.13	332.2
1976	3	8.3	-7.3	465.29	37.22	332.05
1976	4	11.46	-3.97	530.78	48.75	332.13
1976	5	15.58	-0.65	515.57	67.39	331.84
1976	6	22.37	3.39	502.99	26.68	331.65
1976	7	28.41	9.14	401.73	29.89	332.14
1976	8	24.84	8.38	396.38	130.17	331.88
1976	9	21.4	3.17	443.21	26.26	331.94
1976	10	19.0	0.41	360.08	34.66	331.92
1976	11	6.07	-8.74	314.62	52.71	332.29
1976	12	4.87	-9.39	279.16	29.35	332.66
1977	1	4.5	-11.33	318.92	9.4	332.76
1977	2	6.73	-9.19	413.24	23.89	332.51
1977	3	8.86	-6.69	493.74	79.9	333.35
1977	4	14.61	-1.51	491.77	47.67	333.51
1977	5	21.75	2.85	495.18	13.32	333.98
1977	6	25.02	6.26	497.91	52.18	333.8
1977	7	27.41	9.17	433.76	35.4	334.02
1977	8	27.23	9.12	453.74	57.71	333.91
1977	9	20.94	4.74	410.35	64.07	334.36
1977	10	13.83	-1.51	386.7	69.5	334.52
1977	11	8.95	-6.45	307.21	46.53	334.64
1977	12	2.94	-13.27	279.88	33.63	334.61
1978	1	5.89	-8.59	341.8	26.37	335.01
1978	2	2.96	-10.55	414.64	28.64	334.58
1978	3	5.98	-9.46	555.15	56.55	335.0
1978	4	10.22	-4.6	583.31	49.36	335.06
1978	5	16.34	-0.05	529.2	52.53	335.06
1978	6	25.1	5.88	540.69	24.81	335.59
1978	7	27.3	9.5	405.58	87.41	335.57
1978	8	26.07	8.24	425.15	57.38	335.87
1978	9	20.65	4.3	449.91	55.04	335.51
1978	10	13.42	-2.37	364.34	48.87	335.68
1978	11	7.99	-7.31	296.8	35.42	335.99
1978	12	2.7	-10.6	266.11	42.1	335.88
1979	1	4.32	-8.36	336.59	48.48	336.22
1979	2	1.65	-11.68	420.21	36.35	336.01
1979	3	9.62	-6.55	460.73	35.42	336.54
1979	4	13.94	-3.31	511.03	36.45	336.24
1979	5	17.9	0.36	487.21	41.62	336.21
1979	6	24.54	5.55	489.83	16.62	336.84
1979	7	25.78	7.72	477.63	51.54	336.72
1979	8	25.34	7.93	470.82	66.67	337.24
1979	9	20.04	4.46	407.65	43.98	337.2
1979	10	13.64	-1.56	352.15	84.54	337.53
1979	11	8.44	-7.05	330.3	26.47	337.57
1979	12	6.21	-10.65	283.69	8.66	337.79
1980	1	5.34	-9.44	305.69	27.64	338.09
1980	2	7.34	-9.02	360.02	26.01	337.82
1980	3	8.55	-7.67	417.28	32.55	338.43
1980	4	15.51	-3.62	515.06	11.36	338.3
1980	5	19.55	0.49	497.38	25.28	338.43
1980	6	25.81	7.89	540.76	79.11	338.84
1980	7	24.42	8.3	520.82	112.49	338.54
1980	8	23.92	7.82	462.13	104.63	339.12
1980	9	22.89	5.1	415.59	31.72	339.33
1980	10	14.19	-2.28	381.95	38.41	339.42
1980	11	5.75	-9.13	302.61	24.15	339.42
1980	12	6.71	-10.62	322.26	18.99	339.26
1981	1	2.55	-12.69	318.13	23.05	339.38
1981	2	2.3	-14.12	391.83	51.16	339.93
1981	3	10.23	-6.97	410.84	49.4	340.06
1981	4	16.29	-2.17	514.65	13.1	339.94
1981	5	19.97	1.97	478.58	141.48	339.98
1981	6	26.52	6.86	526.62	5.1	340.07
1981	7	26.55	8.79	452.69	74.56	339.92
1981	8	22.05	7.56	421.65	169.77	339.86
1981	9	18.84	3.7	416.84	66.36	340.17
1981	10	15.74	-1.46	362.22	18.12	340.43
1981	11	7.74	-7.16	309.26	39.15	340.74
1981	12	5.12	-9.14	266.54	25.67	340.79
1982	1	4.08	-9.88	309.83	29.71	341.1
1982	2	5.57	-8.17	405.68	18.48	341.1
1982	3	8.83	-6.68	456.29	15.36	341.21
1982	4	13.25	-3.52	514.48	71.29	341.37
1982	5	16.49	-1.22	516.61	43.49	341.56
1982	6	25.87	7.72	540.95	25.01	341.35
1982	7	26.64	9.07	481.64	123.13	341.55
1982	8	23.02	6.81	444.72	67.7	341.51
1982	9	18.53	2.57	400.1	133.51	341.47
1982	10	14.77	-3.21	388.9	27.06	341.65
1982	11	7.62	-7.15	278.54	41.6	341.73
1982	12	3.67	-9.58	289.35	79.1	341.79
1983	1	5.33	-9.05	315.49	10.15	341.84
1983	2	10.3	-6.32	405.39	20.21	342.32
1983	3	11.46	-4.98	447.54	49.55	341.82
1983	4	12.12	-4.07	592.79	50.25	342.66
1983	5	16.96	1.26	552.99	68.4	342.87
1983	6	23.47	5.8	512.79	21.82	343.15
1983	7	26.03	9.32	479.36	98.29	343.44
1983	8	25.71	8.21	457.62	68.04	343.66
1983	9	21.52	3.61	425.5	30.93	343.49
1983	10	14.38	-2.77	363.29	70.25	343.72
1983	11	9.91	-5.0	301.78	13.12	343.71
1983	12	2.56	-13.3	282.98	15.19	343.96
1984	1	1.74	-12.87	340.55	31.76	344.2
1984	2	5.48	-9.99	403.52	38.48	344.22
1984	3	9.55	-6.86	456.81	12.35	344.09
1984	4	14.8	-3.31	551.4	2.99	344.27
1984	5	17.99	0.92	525.86	61.08	344.45
1984	6	24.8	5.41	458.26	18.41	344.51
1984	7	27.66	9.53	468.94	70.77	344.76
1984	8	24.14	7.83	428.57	105.79	344.94
1984	9	19.85	5.03	422.96	73.75	344.58
1984	10	17.38	-1.85	353.54	12.41	345.01
1984	11	11.41	-7.38	319.44	18.2	345.2
1984	12	4.63	-13.9	271.0	25.65	345.57
1985	1	7.56	-10.11	326.14	29.74	345.31
1985	2	5.82	-10.66	417.48	29.59	345.61
1985	3	12.14	-7.31	438.82	5.64	346.37
1985	4	17.53	-1.97	504.22	8.37	345.79
1985	5	21.68	0.81	495.74	11.96	345.91
1985	6	25.6	6.99	489.5	66.1	345.94
1985	7	26.53	8.7	465.38	86.93	345.89
1985	8	25.25	7.88	473.99	89.08	346.34
1985	9	20.84	4.75	398.21	44.34	346.4
1985	10	17.19	-0.64	356.87	39.48	346.42
1985	11	9.39	-5.63	299.64	43.82	346.61
1985	12	5.0	-9.81	302.98	26.45	346.81
1986	1	3.57	-12.81	342.44	72.08	346.59
1986	2	3.13	-11.91	373.21	6.23	346.74
1986	3	9.27	-6.9	502.06	0.34	346.68
1986	4	12.94	-4.19	460.61	66.64	347.22
1986	5	20.88	2.57	492.71	21.41	347.26
1986	6	27.29	6.78	470.36	15.37	347.52
1986	7	28.92	10.36	485.02	19.67	347.33
1986	8	25.9	8.92	464.87	84.66	347.4
1986	9	22.1	5.63	402.44	63.43	348.35
1986	10	14.15	-1.61	370.7	57.6	347.77
1986	11	5.57	-8.37	292.12	51.23	348.04
1986	12	1.32	-15.11	293.59	18.73	348.13
1987	1	-0.44	-17.67	324.99	21.52	348.47
1987	2	3.72	-10.63	368.43	46.67	348.02
1987	3	8.38	-7.36	448.71	45.61	348.3
1987	4	10.4	-5.15	528.74	65.91	348.77
1987	5	17.87	1.01	451.08	26.95	349.01
1987	6	24.33	5.13	522.09	17.12	349.2
1987	7	26.33	9.9	500.57	155.78	349.39
1987	8	24.52	8.09	436.57	80.13	349.5
1987	9	21.24	4.34	467.59	35.82	349.7
1987	10	15.63	1.04	378.01	88.23	349.86
1987	11	6.17	-7.62	300.02	65.53	350.07
1987	12	3.38	-10.77	278.78	25.71	350.05
1988	1	7.06	-8.76	310.25	3.68	350.38
1988	2	6.89	-8.34	412.36	36.01	350.94
1988	3	5.57	-7.63	497.79	141.84	350.87
1988	4	12.48	-3.94	507.32	50.9	351.01
1988	5	14.33	-1.46	508.54	36.89	351.06
1988	6	22.7	5.21	463.12	111.75	351.37
1988	7	24.22	7.15	472.65	63.61	352.02
1988	8	23.74	8.08	425.57	114.45	351.9
1988	9	22.48	3.9	432.3	4.63	352.13
1988	10	13.78	-1.75	387.54	83.86	352.41
1988	11	6.96	-9.15	286.27	4.78	352.34
1988	12	5.54	-9.21	292.86	25.28	352.35
1989	1	3.84	-13.03	337.46	48.88	352.85
1989	2	6.3	-8.51	421.5	38.07	352.54
1989	3	7.86	-7.52	531.91	49.39	352.47
1989	4	15.09	-4.28	585.48	0.6	352.97
1989	5	20.35	1.53	555.47	74.63	352.67
1989	6	23.74	6.69	532.97	103.94	352.97
1989	7	26.03	8.57	460.74	99.98	353.3
1989	8	24.27	8.13	466.16	109.09	353.37
1989	9	21.38	3.43	455.07	16.52	353.32
1989	10	18.63	0.63	362.17	26.27	353.52
1989	11	11.47	-9.42	305.27	9.83	353.65
1989	12	8.43	-9.77	310.82	18.13	353.81
1990	1	1.92	-15.41	337.02	28.47	353.75
1990	2	5.17	-11.21	414.45	19.13	354.33
1990	3	12.0	-5.67	511.37	6.73	354.24
1990	4	16.85	-4.61	534.75	0.98	353.68
1990	5	20.21	2.33	526.3	35.55	354.16
1990	6	28.36	7.01	541.37	16.21	353.97
1990	7	27.51	9.73	417.91	94.87	354.19
1990	8	24.05	7.27	452.06	74.17	354.61
1990	9	22.98	5.8	411.83	32.77	354.61
1990	10	18.24	-1.57	395.81	33.62	354.89
1990	11	8.49	-7.7	315.57	38.12	355.13
1990	12	5.44	-10.05	289.86	34.51	355.19
1991	1	4.45	-10.59	344.83	24.11	354.82
1991	2	7.37	-9.29	434.2	22.92	355.02
1991	3	12.55	-6.34	479.52	15.34	355.67
1991	4	16.12	-5.08	587.12	3.28	356.02
1991	5	20.94	2.43	543.5	53.5	356.0
1991	6	24.01	5.02	477.17	31.33	355.8
1991	7	27.53	9.59	432.51	60.69	355.59
1991	8	25.17	7.65	437.04	111.76	355.46
1991	9	23.38	3.19	417.46	26.63	355.56
1991	10	18.27	-2.1	383.98	12.71	355.62
1991	11	7.41	-8.5	306.91	36.69	355.8
1991	12	4.96	-12.67	296.16	10.11	355.93
1992	1	1.29	-14.49	347.2	15.09	356.2
1992	2	5.0	-11.23	411.22	18.29	356.38
1992	3	13.78	-4.83	495.65	2.08	356.27
1992	4	15.92	-2.26	597.2	24.52	356.39
1992	5	21.36	0.28	435.11	25.46	356.41
1992	6	26.33	6.27	537.15	22.65	356.97
1992	7	27.11	8.88	462.85	81.23	356.44
1992	8	26.21	8.89	426.63	88.06	356.62
1992	9	23.7	6.25	446.68	37.91	356.29
1992	10	15.67	-2.43	360.54	38.89	356.63
1992	11	6.9	-8.59	337.12	44.83	356.38
1992	12	3.95	-11.87	303.87	22.75	356.39
1993	1	7.04	-9.84	322.32	9.63	356.96
1993	2	6.8	-9.12	372.12	11.62	356.44
1993	3	12.03	-6.95	533.32	3.27	356.76
1993	4	15.21	-3.23	572.43	4.56	356.59
1993	5	18.88	0.71	532.91	32.17	357.03
1993	6	25.4	6.11	515.72	16.03	357.12
1993	7	26.07	8.17	479.33	71.66	356.76
1993	8	23.8	7.69	388.38	90.21	357.32
1993	9	21.18	3.91	484.24	52.36	357.39
1993	10	17.57	-0.71	367.64	19.55	357.49
1993	11	9.32	-10.22	336.88	6.91	357.54
1993	12	3.52	-10.73	323.81	32.28	357.8
1994	1	4.17	-10.77	300.29	16.41	358.13
1994	2	5.76	-11.14	391.28	14.08	358.09
1994	3	9.44	-7.3	485.56	20.52	358.29
1994	4	13.75	-3.81	525.82	30.55	358.46
1994	5	20.63	2.63	473.04	49.74	358.46
1994	6	22.73	5.33	516.34	117.5	358.44
1994	7	27.88	10.3	463.19	56.21	358.79
1994	8	24.4	7.25	422.46	100.03	359.16
1994	9	25.01	6.05	427.15	22.29	359.17
1994	10	17.63	-0.02	347.9	42.0	359.49
1994	11	10.07	-7.71	298.5	8.03	359.68
1994	12	4.83	-12.63	272.58	33.8	359.83
1995	1	1.76	-15.65	326.65	13.61	359.79
1995	2	5.58	-10.97	420.65	21.91	360.05
1995	3	10.75	-6.64	461.95	26.96	360.22
