Year	Month	TMax	TMin	PAR	PREC	CO2
1955	12	5.62	-10.37	291.59	12.33	319.59
1956	1	6.94	-9.85	325.05	2.92	319.48
1956	2	8.22	-7.22	353.24	25.14	319.97
1956	3	8.45	-6.4	463.12	64.63	319.65
1956	4	15.73	-1.8	463.06	23.24	319.8
1956	5	23.81	2.43	488.78	0.08	319.36
1956	6	29.27	8.34	462.45	8.62	319.65
1956	7	31.0	11.65	481.76	40.44	320.51
1956	8	27.01	9.78	456.28	79.88	319.93
1956	9	22.28	5.13	410.47	52.32	320.68
1956	10	18.95	0.31	359.43	17.76	320.36
1956	11	8.36	-4.56	277.96	59.84	320.87
1956	12	3.03	-11.01	276.31	30.35	320.26
1957	1	3.09	-12.23	317.74	8.15	320.63
1957	2	4.7	-10.17	373.38	8.18	321.1
1957	3	10.53	-5.65	452.49	37.02	321.16
1957	4	15.12	-2.23	526.35	14.3	321.51
1957	5	21.49	3.86	444.09	16.99	321.18
1957	6	24.38	5.83	526.13	26.25	321.52
1957	7	27.98	11.01	504.34	62.68	321.49
1957	8	28.19	10.17	428.58	38.95	321.5
1957	9	25.6	7.55	463.09	25.18	321.54
1957	10	16.51	2.39	377.61	59.01	321.18
1957	11	12.53	-3.65	285.91	9.55	321.84
1957	12	5.17	-11.28	264.54	20.86	321.95
1958	1	6.86	-9.06	316.98	26.96	322.07
1958	2	5.56	-8.42	411.97	31.01	321.94
1958	3	13.49	-4.2	467.82	8.78	321.72
1958	4	15.31	-1.34	488.82	18.86	322.05
1958	5	22.82	2.47	505.91	2.92	322.27
1958	6	28.49	6.92	464.43	1.89	321.94
1958	7	30.69	11.4	461.14	53.83	321.66
1958	8	25.23	9.41	409.52	100.09	322.04
1958	9	23.94	5.79	427.8	34.15	322.19
1958	10	18.46	0.31	383.26	27.04	322.36
1958	11	13.41	-4.42	294.4	10.15	322.78
1958	12	7.64	-11.11	303.06	9.21	322.86
1959	1	5.89	-10.35	329.61	6.68	315.7
1959	2	9.7	-8.32	408.94	13.87	315.88
1959	3	15.14	-3.75	514.11	0.19	315.62
1959	4	17.95	-1.64	524.32	3.57	315.56
1959	5	19.9	1.83	521.51	35.17	315.5
1959	6	26.95	9.13	524.32	36.22	315.92
1959	7	25.86	10.21	453.83	105.95	315.66
1959	8	26.58	9.02	458.49	64.14	315.81
1959	9	22.5	6.94	448.35	92.23	316.55
1959	10	18.74	-0.3	358.34	10.33	316.19
1959	11	10.74	-3.98	305.43	51.81	316.78
1959	12	2.78	-10.98	303.44	22.21	316.52
1960	1	1.52	-15.12	326.78	23.19	316.51
1960	2	9.83	-5.93	396.85	17.4	316.47
1960	3	11.76	-6.11	490.9	7.04	316.49
1960	4	16.05	-1.23	485.91	51.25	316.86
1960	5	21.0	2.89	515.15	14.3	317.24
1960	6	30.13	9.65	541.73	13.94	317.36
1960	7	27.68	11.48	419.31	92.79	317.3
1960	8	28.01	10.51	442.72	42.5	316.92
1960	9	23.52	5.9	406.64	32.91	316.87
1960	10	14.84	0.18	394.59	68.57	316.76
1960	11	8.94	-5.9	292.58	25.58	316.98
1960	12	5.34	-10.11	272.08	24.97	317.13
1961	1	3.81	-10.37	324.86	36.43	317.03
1961	2	10.75	-5.77	415.95	8.22	317.28
1961	3	9.4	-5.7	416.67	55.7	317.47
1961	4	15.53	-2.63	524.64	8.91	317.27
1961	5	19.22	1.78	516.64	45.45	317.7
1961	6	22.2	5.52	479.42	37.63	317.48
1961	7	27.46	11.71	427.88	119.44	317.7
1961	8	24.82	9.45	429.04	78.56	317.8
1961	9	23.71	5.97	411.11	45.1	317.49
1961	10	19.74	0.29	384.44	3.71	318.35
1961	11	13.24	-5.82	282.32	9.92	318.13
1961	12	9.17	-6.76	274.32	15.23	317.94
1962	1	9.56	-6.83	333.01	18.51	318.06
1962	2	6.99	-10.54	399.45	12.02	318.11
1962	3	10.22	-6.49	485.2	26.6	318.57
1962	4	17.42	-0.73	537.0	0.98	318.45
1962	5	22.4	3.83	435.82	25.17	318.2
1962	6	27.56	9.87	538.25	59.62	318.27
1962	7	27.39	10.2	458.96	115.04	318.67
1962	8	25.38	9.52	431.24	81.43	318.48
1962	9	22.12	5.43	438.49	43.44	319.03
1962	10	18.6	-0.47	361.34	13.46	318.33
1962	11	7.09	-8.26	319.74	38.17	318.62
1962	12	5.74	-7.14	294.01	33.1	318.61
1963	1	2.94	-11.61	308.19	44.29	318.91
1963	2	9.7	-6.02	354.65	34.25	318.68
1963	3	13.99	-2.84	465.44	16.96	318.69
1963	4	14.75	-1.47	497.67	30.61	319.09
1963	5	18.71	2.5	506.12	68.8	319.39
1963	6	23.16	7.09	517.3	94.43	319.16
1963	7	26.3	10.4	475.21	145.66	318.77
1963	8	23.13	8.68	385.63	116.68	318.83
1963	9	21.48	5.98	476.78	77.17	319.06
1963	10	19.97	1.88	362.79	19.28	319.0
1963	11	12.41	-5.53	319.45	4.84	319.1
1963	12	9.62	-7.21	282.29	37.13	319.25
1964	1	5.16	-9.55	294.74	19.98	319.67
1964	2	10.15	-6.7	395.74	23.04	319.61
1964	3	12.95	-4.63	458.22	2.72	319.55
1964	4	16.99	-0.56	490.17	15.43	319.48
1964	5	23.0	4.39	453.0	28.15	319.42
1964	6	29.45	8.68	515.39	2.91	319.69
1964	7	27.59	10.21	463.49	44.58	319.58
1964	8	28.28	11.09	429.89	64.02	319.81
1964	9	22.35	4.73	422.12	54.62	319.56
1964	10	18.69	1.89	345.34	14.4	319.78
1964	11	10.09	-5.68	290.16	18.07	319.72
1964	12	-0.28	-17.36	268.79	21.92	319.59
1965	1	3.75	-9.91	317.54	5.71	319.48
1965	2	5.93	-8.85	395.35	15.92	319.97
1965	3	8.11	-6.05	434.98	44.93	319.65
1965	4	13.15	-3.03	487.52	16.66	319.8
1965	5	20.86	3.35	496.94	22.3	319.36
1965	6	28.7	9.48	511.62	7.28	319.65
1965	7	27.39	10.88	503.35	65.78	320.51
1965	8	28.02	9.84	429.6	40.78	319.93
1965	9	24.17	7.64	422.12	53.88	320.68
1965	10	19.57	0.94	405.49	14.87	320.36
1965	11	9.28	-5.24	298.81	47.26	320.87
1965	12	6.26	-7.52	263.15	18.64	320.26
1966	1	6.05	-8.66	320.78	6.58	320.63
1966	2	10.35	-6.72	365.88	14.49	321.1
1966	3	12.22	-4.28	475.6	14.31	321.16
1966	4	18.31	-1.69	503.46	3.8	321.51
1966	5	21.25	3.28	536.64	81.52	321.18
1966	6	25.78	7.31	479.94	57.57	321.52
1966	7	25.33	9.4	457.85	94.94	321.49
1966	8	27.94	9.96	431.41	71.58	321.5
1966	9	25.02	4.9	418.27	10.49	321.54
1966	10	17.75	-1.14	356.87	104.27	321.18
1966	11	7.81	-7.77	297.92	12.25	321.84
1966	12	7.76	-8.54	287.66	13.83	321.95
1967	1	9.08	-9.25	315.96	3.48	322.07
1967	2	10.65	-6.29	394.86	18.18	321.94
1967	3	10.34	-6.89	556.32	38.68	321.72
1967	4	16.84	-1.09	505.21	15.96	322.05
1967	5	25.2	4.01	506.85	10.57	322.27
1967	6	29.51	9.49	507.52	5.4	321.94
1967	7	27.58	10.1	452.31	74.62	321.66
1967	8	25.38	8.44	430.99	84.96	322.04
1967	9	24.72	6.78	409.99	26.53	322.19
1967	10	19.88	1.28	376.16	18.87	322.36
1967	11	13.87	-6.43	298.85	13.47	322.78
1967	12	9.5	-9.62	285.68	4.38	322.86
1968	1	5.99	-11.36	299.29	9.69	322.55
1968	2	10.41	-7.51	350.94	23.22	322.56
1968	3	10.56	-6.42	438.66	8.48	322.59
1968	4	14.38	-2.81	502.33	6.7	322.73
1968	5	21.38	2.42	552.76	27.58	322.87
1968	6	24.81	7.34	524.23	68.95	323.2
1968	7	26.61	10.43	407.81	72.05	323.25
1968	8	25.24	9.69	455.02	85.34	323.15
1968	9	23.71	6.88	446.98	33.16	323.31
1968	10	15.98	-3.36	322.33	8.74	323.32
1968	11	12.5	-7.87	305.54	0.44	323.32
1968	12	2.9	-12.95	295.09	17.46	323.69
1969	1	5.01	-11.28	310.17	11.76	323.98
1969	2	5.27	-8.87	397.16	27.16	323.89
1969	3	9.35	-5.69	432.7	24.28	324.41
1969	4	15.27	-1.83	490.8	12.8	324.35
1969	5	21.32	3.34	491.61	17.16	324.57
1969	6	25.61	7.31	491.25	47.97	324.63
1969	7	27.02	10.15	444.05	52.72	325.08
1969	8	25.45	8.4	432.94	59.83	324.8
1969	9	25.77	7.42	430.88	23.36	325.28
1969	10	18.26	-0.75	386.54	10.36	324.84
1969	11	10.09	-6.72	317.18	18.19	324.78
1969	12	7.07	-9.99	272.66	13.26	324.88
1970	1	7.39	-11.38	326.42	4.11	325.04
1970	2	9.16	-7.01	382.42	53.76	325.42
1970	3	9.3	-7.15	421.28	21.05	325.69
1970	4	16.95	-1.29	506.19	32.46	325.86
1970	5	21.03	3.27	542.72	26.34	325.27
1970	6	26.4	8.37	476.4	69.54	325.52
1970	7	27.66	10.16	470.38	60.9	325.51
1970	8	27.05	9.16	454.85	49.12	325.76
1970	9	22.6	6.78	455.25	106.41	325.93
1970	10	17.23	0.29	307.3	38.85	326.15
1970	11	12.09	-6.26	325.66	6.31	325.96
1970	12	7.92	-8.27	295.78	17.15	326.06
1971	1	9.47	-8.27	317.83	19.33	326.25
1971	2	7.41	-9.85	398.99	8.79	326.1
1971	3	14.84	-3.78	494.34	1.18	325.94
1971	4	18.52	-1.86	513.34	9.2	325.47
1971	5	24.17	4.73	519.12	6.46	326.11
1971	6	24.9	6.48	522.43	41.45	326.4
1971	7	29.78	10.76	461.42	36.84	326.45
1971	8	26.87	9.44	430.24	67.68	326.49
1971	9	22.6	5.05	460.02	33.14	326.19
1971	10	15.92	0.13	373.53	67.33	326.58
1971	11	10.0	-4.24	285.65	17.38	326.82
1971	12	7.72	-8.43	302.28	16.04	327.02
1972	1	7.07	-7.12	312.78	39.15	326.85
1972	2	10.42	-6.06	428.87	14.6	327.04
1972	3	10.31	-4.18	497.52	55.1	326.53
1972	4	14.34	-2.49	494.13	15.42	327.42
1972	5	20.69	2.55	537.48	13.13	327.23
1972	6	28.75	8.51	515.4	24.21	326.92
1972	7	28.82	11.49	449.18	78.24	327.2
1972	8	28.83	10.42	484.47	25.06	327.37
1972	9	26.22	5.7	379.77	9.46	327.76
1972	10	16.98	-0.89	357.05	61.29	328.06
1972	11	8.53	-4.87	300.97	53.84	328.5
1972	12	8.39	-6.45	265.62	19.21	328.56
1973	1	4.98	-8.62	325.1	28.85	328.58
1973	2	8.76	-7.44	302.83	11.03	328.86
1973	3	11.88	-4.47	460.44	39.63	328.99
1973	4	17.54	-1.44	508.0	2.12	329.14
1973	5	23.17	2.61	522.78	22.86	329.62
1973	6	28.68	8.51	513.66	22.01	329.94
1973	7	26.73	11.54	510.67	163.59	330.05
1973	8	23.89	9.03	432.93	97.41	330.42
1973	9	21.43	6.91	443.04	62.4	330.45
1973	10	17.24	1.58	359.45	76.98	330.24
1973	11	10.99	-5.78	282.94	20.52	330.16
1973	12	6.65	-7.63	292.25	23.47	329.66
1974	1	7.69	-7.12	294.73	15.65	329.45
1974	2	9.2	-5.94	374.74	19.28	330.12
1974	3	9.05	-6.63	449.9	30.82	330.2
1974	4	17.38	-1.65	431.4	3.35	330.26
1974	5	22.69	2.91	524.01	9.47	330.28
1974	6	29.02	8.04	496.23	8.96	329.94
1974	7	27.92	11.04	484.07	70.0	330.23
1974	8	26.31	9.89	455.88	119.29	330.26
1974	9	24.57	6.77	411.94	44.25	330.28
1974	10	21.15	0.35	345.7	6.53	330.36
1974	11	9.7	-7.64	272.75	12.55	330.28
1974	12	9.37	-9.51	305.46	9.58	330.55
1975	1	6.37	-10.56	270.12	13.89	330.89
1975	2	11.48	-7.1	313.94	4.7	330.93
1975	3	17.02	-4.08	442.72	5.87	330.54
1975	4	18.08	-1.6	493.7	2.39	330.67
1975	5	20.21	1.3	506.18	5.2	330.98
1975	6	24.67	6.49	517.23	30.02	331.2
1975	7	26.01	10.65	505.88	118.86	331.12
1975	8	27.94	8.79	446.62	12.61	331.11
1975	9	22.71	4.79	429.24	34.96	331.48
1975	10	17.57	1.77	339.74	83.86	331.46
1975	11	12.25	-4.72	312.48	15.47	331.41
1975	12	10.69	-8.19	270.19	12.36	331.6
1976	1	3.68	-11.8	331.38	30.94	331.79
1976	2	5.2	-9.98	418.04	16.93	332.2
1976	3	10.49	-5.2	434.34	24.01	332.05
1976	4	13.58	-1.99	522.75	34.25	332.13
1976	5	17.84	1.52	517.73	51.81	331.84
1976	6	24.59	5.52	504.24	22.94	331.65
1976	7	30.75	11.15	419.6	23.09	332.14
1976	8	27.14	10.45	413.24	99.48	331.88
1976	9	23.69	5.17	437.82	23.98	331.94
1976	10	21.14	2.37	352.74	29.98	331.92
1976	11	8.09	-6.67	308.65	43.09	332.29
1976	12	6.74	-7.61	270.57	20.43	332.66
1977	1	6.4	-9.59	313.5	5.5	332.76
1977	2	8.98	-7.26	402.19	13.77	332.51
1977	3	10.98	-4.51	470.74	54.43	333.35
1977	4	16.74	0.5	489.75	37.08	333.51
1977	5	24.03	4.91	496.27	11.34	333.98
1977	6	27.3	8.41	500.67	40.62	333.8
1977	7	29.76	11.45	428.57	27.01	334.02
1977	8	29.52	11.38	460.6	44.04	333.91
1977	9	23.12	6.86	409.27	55.74	334.36
1977	10	16.01	0.69	381.13	53.1	334.52
1977	11	10.94	-4.46	303.26	32.65	334.64
1977	12	4.89	-11.08	264.18	23.23	334.61
1978	1	7.87	-6.73	327.46	16.64	335.01
1978	2	5.11	-8.56	390.13	15.87	334.58
1978	3	8.2	-7.42	518.56	40.84	335.0
1978	4	12.37	-2.64	511.48	37.71	335.06
1978	5	18.6	2.0	489.6	41.95	335.06
1978	6	27.35	7.92	544.09	21.85	335.59
1978	7	29.59	11.63	412.39	71.57	335.57
1978	8	28.31	10.48	426.09	45.62	335.87
1978	9	22.84	6.43	446.56	51.3	335.51
1978	10	15.48	-0.3	356.94	34.77	335.68
1978	11	10.16	-5.33	291.81	25.92	335.99
1978	12	4.65	-8.62	261.56	31.02	335.88
1979	1	6.44	-6.6	330.39	32.86	336.22
1979	2	3.62	-9.82	416.06	22.34	336.01
1979	3	11.77	-4.56	436.21	21.69	336.54
1979	4	16.15	-1.18	509.39	21.7	336.24
1979	5	20.19	2.61	494.98	22.95	336.21
1979	6	26.86	7.69	480.67	12.6	336.84
1979	7	28.08	9.9	468.22	44.22	336.72
1979	8	27.54	10.01	460.4	43.54	337.24
1979	9	22.38	6.56	405.47	41.61	337.2
1979	10	15.81	0.47	354.03	65.87	337.53
1979	11	10.36	-5.09	309.93	22.52	337.57
1979	12	8.09	-8.83	271.97	5.89	337.79
1980	1	7.21	-7.67	283.08	16.89	338.09
1980	2	9.43	-6.97	350.74	15.81	337.82
1980	3	10.69	-5.7	418.32	19.03	338.43
1980	4	17.7	-1.73	495.01	6.42	338.3
1980	5	21.77	2.67	500.39	22.67	338.43
1980	6	28.03	10.02	541.48	63.47	338.84
1980	7	26.71	10.51	510.47	90.1	338.54
1980	8	26.13	9.97	453.11	77.02	339.12
1980	9	25.2	7.44	416.77	24.56	339.33
1980	10	16.24	-0.29	375.63	30.78	339.42
1980	11	7.72	-7.16	299.56	17.5	339.42
1980	12	8.72	-8.89	295.66	12.15	339.26
1981	1	4.69	-10.69	314.09	9.67	339.38
1981	2	4.39	-12.11	390.23	36.54	339.93
1981	3	12.46	-4.85	404.52	41.15	340.06
1981	4	18.55	-0.03	507.82	10.87	339.94
1981	5	22.17	4.04	479.5	126.72	339.98
1981	6	28.82	9.05	528.34	4.0	340.07
1981	7	28.85	10.87	447.51	53.32	339.92
1981	8	24.22	9.65	420.8	123.91	339.86
1981	9	20.92	5.76	417.12	54.67	340.17
1981	10	17.85	0.5	356.4	15.77	340.43
1981	11	9.54	-5.07	308.51	32.67	340.74
1981	12	7.04	-7.25	264.52	20.57	340.79
1982	1	6.11	-7.92	313.44	21.2	341.1
1982	2	7.59	-6.15	396.47	11.99	341.1
1982	3	11.05	-4.76	449.75	10.81	341.21
1982	4	15.31	-1.57	496.44	56.67	341.37
1982	5	18.59	0.77	514.39	39.32	341.56
1982	6	28.22	9.9	536.85	19.02	341.35
1982	7	28.92	11.3	481.53	94.19	341.55
1982	8	25.22	8.88	447.37	46.8	341.51
1982	9	20.76	4.76	406.51	100.61	341.47
1982	10	16.88	-1.17	383.59	20.55	341.65
1982	11	9.72	-5.27	275.92	34.49	341.73
1982	12	5.62	-7.73	270.02	55.4	341.79
1983	1	7.29	-7.22	286.86	4.9	341.84
1983	2	12.31	-4.33	398.96	11.46	342.32
1983	3	13.51	-2.93	424.43	34.6	341.82
1983	4	14.24	-2.05	551.63	34.51	342.66
1983	5	19.31	3.47	523.56	53.27	342.87
1983	6	25.71	8.04	520.68	19.94	343.15
1983	7	28.34	11.53	477.65	76.36	343.44
1983	8	27.93	10.37	460.89	49.97	343.66
1983	9	23.58	5.58	428.57	24.95	343.49
1983	10	16.43	-0.71	355.53	51.65	343.72
1983	11	11.96	-2.9	296.71	8.15	343.71
1983	12	4.64	-11.53	274.37	10.32	343.96
1984	1	3.87	-10.9	329.27	21.22	344.2
1984	2	7.55	-8.27	410.78	27.57	344.22
1984	3	11.79	-4.88	445.99	8.27	344.09
1984	4	17.05	-1.38	511.12	2.18	344.27
1984	5	20.25	2.91	523.07	49.93	344.45
1984	6	27.11	7.52	460.98	17.23	344.51
1984	7	30.0	11.75	482.1	52.53	344.76
1984	8	26.36	9.88	416.55	82.07	344.94
1984	9	21.97	7.15	417.57	61.57	344.58
1984	10	19.56	0.12	337.79	12.1	345.01
1984	11	13.48	-5.57	298.01	12.32	345.2
1984	12	6.72	-11.86	263.09	17.92	345.57
1985	1	9.58	-8.19	318.65	21.9	345.31
1985	2	7.94	-8.83	411.57	17.61	345.61
1985	3	14.3	-5.43	418.34	3.03	346.37
1985	4	19.68	0.05	490.7	7.5	345.79
1985	5	23.9	2.9	485.27	9.81	345.91
1985	6	27.74	9.21	490.13	57.43	345.94
1985	7	28.87	10.9	455.48	68.29	345.89
1985	8	27.51	9.91	471.67	74.36	346.34
1985	9	23.07	6.95	391.9	39.68	346.4
1985	10	19.2	1.27	350.2	35.89	346.42
1985	11	11.38	-3.72	294.03	32.94	346.61
1985	12	7.01	-8.0	291.59	18.13	346.81
1986	1	5.4	-10.92	325.05	51.77	346.59
1986	2	5.33	-9.96	353.24	4.25	346.74
1986	3	11.41	-5.03	463.12	0.0	346.68
1986	4	14.98	-2.08	463.06	55.32	347.22
1986	5	23.15	4.74	488.78	15.81	347.26
1986	6	29.45	8.8	462.45	13.46	347.52
1986	7	31.2	12.55	481.76	13.9	347.33
1986	8	28.13	11.03	456.28	57.96	347.4
1986	9	24.27	7.74	410.47	48.17	348.35
1986	10	16.4	0.51	359.43	51.43	347.77
1986	11	7.63	-6.34	277.96	37.91	348.04
1986	12	3.13	-13.17	276.31	13.15	348.13
1987	1	1.67	-15.82	317.74	14.93	348.47
1987	2	5.88	-8.71	373.38	25.97	348.02
1987	3	10.55	-5.26	452.49	28.89	348.3
1987	4	12.45	-3.1	526.35	47.57	348.77
1987	5	20.08	3.0	444.09	23.14	349.01
1987	6	26.57	7.28	526.13	14.23	349.2
1987	7	28.67	12.14	504.34	122.39	349.39
1987	8	26.78	10.23	428.58	58.01	349.5
1987	9	23.5	6.43	463.09	31.76	349.7
1987	10	17.72	3.09	377.61	67.55	349.86
1987	11	8.09	-5.49	285.91	48.6	350.07
1987	12	5.39	-8.81	264.54	17.1	350.05
1988	1	8.92	-6.93	316.98	2.16	350.38
1988	2	8.89	-6.38	411.97	23.47	350.94
1988	3	7.7	-5.57	467.82	105.48	350.87
1988	4	14.46	-1.9	488.82	39.91	351.01
1988	5	16.6	0.51	505.91	31.81	351.06
1988	6	24.92	7.47	464.43	97.52	351.37
1988	7	26.43	9.1	461.14	51.92	352.02
1988	8	25.93	10.22	409.52	80.6	351.9
1988	9	24.73	6.03	427.8	3.64	352.13
1988	10	15.73	0.44	383.26	65.07	352.41
1988	11	8.98	-7.18	294.4	3.5	352.34
1988	12	7.49	-7.32	303.06	17.05	352.35
1989	1	5.72	-11.26	329.61	33.87	352.85
1989	2	8.43	-6.51	408.94	24.54	352.54
1989	3	9.98	-5.43	514.11	28.42	352.47
1989	4	17.14	-2.31	524.32	0.33	352.97
1989	5	22.7	3.52	521.51	54.06	352.67
1989	6	25.96	8.84	524.32	89.29	352.97
1989	7	28.34	10.77	453.83	78.2	353.3
1989	8	26.5	10.28	458.49	80.58	353.37
1989	9	23.49	5.6	448.35	13.64	353.32
1989	10	20.93	2.5	358.34	25.57	353.52
1989	11	13.46	-7.62	305.43	8.62	353.65
1989	12	10.4	-7.97	303.44	14.39	353.81
1990	1	3.89	-13.6	326.78	17.89	353.75
1990	2	7.29	-9.22	396.85	12.74	354.33
1990	3	14.19	-3.68	490.9	4.19	354.24
1990	4	18.89	-2.63	485.91	0.41	353.68
1990	5	22.43	4.35	515.15	28.4	354.16
1990	6	30.7	9.23	541.73	12.43	353.97
1990	7	29.75	12.0	419.31	77.08	354.19
1990	8	26.24	9.39	442.72	51.68	354.61
1990	9	25.21	7.81	406.64	26.2	354.61
1990	10	20.33	0.39	394.59	25.25	354.89
1990	11	10.5	-5.85	292.58	31.1	355.13
1990	12	7.32	-8.09	272.08	23.45	355.19
1991	1	6.36	-8.55	324.86	14.5	354.82
1991	2	9.51	-7.19	415.95	17.1	355.02
1991	3	14.79	-4.36	416.67	11.13	355.67
1991	4	18.12	-3.3	524.64	2.07	356.02
1991	5	23.25	4.55	516.64	40.86	356.0
1991	6	26.2	7.03	479.42	25.09	355.8
1991	7	29.73	11.64	427.88	46.27	355.59
1991	8	27.39	9.76	429.04	88.2	355.46
1991	9	25.54	5.28	411.11	22.03	355.56
1991	10	20.61	-0.26	384.44	11.8	355.62
1991	11	9.57	-6.6	282.32	19.68	355.8
1991	12	7.0	-10.94	274.32	7.39	355.93
1992	1	3.32	-12.83	333.01	12.71	356.2
1992	2	7.04	-9.24	399.45	13.04	356.38
1992	3	15.93	-2.97	485.2	0.68	356.27
1992	4	18.04	-0.19	537.0	18.06	356.39
1992	5	23.52	2.11	435.82	20.16	356.41
1992	6	28.57	8.35	538.25	20.39	356.97
1992	7	29.35	11.04	458.96	63.86	356.44
1992	8	28.4	10.91	431.24	66.56	356.62
1992	9	25.9	8.43	438.49	32.2	356.29
1992	10	17.72	-0.54	361.34	28.49	356.63
1992	11	8.99	-6.59	319.74	34.7	356.38
1992	12	5.71	-10.0	294.01	18.18	356.39
1993	1	9.1	-8.23	308.19	6.6	356.96
1993	2	8.85	-7.03	354.65	7.01	356.44
1993	3	14.12	-4.94	465.44	2.09	356.76
1993	4	17.34	-1.32	497.67	2.53	356.59
1993	5	21.1	2.8	506.12	29.94	357.03
1993	6	27.6	8.09	517.3	15.13	357.12
1993	7	28.31	10.32	475.21	59.64	356.76
1993	8	26.09	9.86	385.63	59.96	357.32
1993	9	23.44	6.04	476.78	48.28	357.39
1993	10	19.71	1.3	362.79	14.23	357.49
1993	11	11.52	-8.3	319.45	4.92	357.54
1993	12	5.49	-8.77	282.29	22.46	357.8
1994	1	5.97	-8.98	294.74	12.46	358.13
1994	2	7.79	-9.01	395.74	7.22	358.09
1994	3	11.51	-5.32	458.22	17.19	358.29
1994	4	15.8	-1.73	490.17	19.57	358.46
1994	5	22.97	4.89	453.0	40.36	358.46
1994	6	24.94	7.41	515.39	107.3	358.44
1994	7	30.21	12.61	463.49	37.91	358.79
1994	8	26.53	9.38	429.89	68.98	359.16
1994	9	27.3	8.35	422.12	15.69	359.17
1994	10	19.73	1.92	345.34	31.72	359.49
1994	11	12.12	-5.77	290.16	6.97	359.68
1994	12	6.91	-10.75	268.79	22.95	359.83
1995	1	3.5	-13.58	317.54	8.47	359.79
1995	2	7.56	-8.94	395.35	15.88	360.05
1995	3	12.95	-4.57	434.98	18.0	360.22
1995	4	16.43	-1.79	487.52	17.8	360.62
1995	5	25.61	4.69	496.94	4.05	360.58
