Year	Month	TMax	TMin	PAR	PREC	CO2
1960	6	29.54	8.89	540.95	14.75	317.36
1960	7	26.99	10.71	416.33	106.85	317.3
1960	8	27.52	9.92	447.61	44.25	316.92
1960	9	23.11	5.2	410.87	36.81	316.87
1960	10	14.35	-0.29	398.23	70.09	316.76
1960	11	8.9	-6.31	309.68	25.29	316.98
1960	12	5.41	-10.61	289.21	26.34	317.13
1961	1	3.61	-10.96	334.51	38.07	317.03
1961	2	10.57	-6.37	424.07	8.1	317.28
1961	3	9.07	-6.21	432.61	56.81	317.47
1961	4	15.1	-3.26	532.45	8.61	317.27
1961	5	18.94	1.26	517.85	47.21	317.7
1961	6	21.52	4.72	478.46	42.0	317.48
1961	7	26.87	11.09	429.7	136.95	317.7
1961	8	24.17	8.79	433.38	85.43	317.8
1961	9	23.25	5.35	415.41	50.51	317.49
1961	10	19.36	-0.25	388.88	3.74	318.35
1961	11	12.98	-6.44	290.73	10.35	318.13
1961	12	9.41	-7.21	288.2	15.14	317.94
1962	1	9.53	-7.04	344.83	19.37	318.06
1962	2	6.78	-11.04	410.49	11.32	318.11
1962	3	9.7	-7.03	495.08	24.49	318.57
1962	4	16.92	-1.21	565.68	0.99	318.45
1962	5	21.91	3.17	436.0	27.4	318.2
1962	6	26.85	9.08	534.4	67.01	318.27
1962	7	26.84	9.56	459.85	119.85	318.67
1962	8	24.73	8.92	425.01	89.12	318.48
1962	9	21.58	4.81	448.26	51.28	319.03
1962	10	18.21	-1.12	366.0	13.53	318.33
1962	11	6.86	-8.99	331.7	36.08	318.62
1962	12	5.83	-7.46	303.83	35.33	318.61
1963	1	2.98	-12.19	318.57	45.55	318.91
1963	2	9.44	-6.44	369.68	40.0	318.68
1963	3	13.61	-3.51	507.25	19.39	318.69
1963	4	14.28	-1.86	513.2	29.76	319.09
1963	5	18.07	1.84	512.83	70.05	319.39
1963	6	22.55	6.26	516.98	98.81	319.16
1963	7	25.87	9.84	476.33	144.96	318.77
1963	8	22.54	8.22	387.67	132.72	318.83
1963	9	20.94	5.28	482.91	85.44	319.06
1963	10	19.53	1.18	369.79	18.37	319.0
1963	11	12.28	-5.9	337.03	5.06	319.1
1963	12	9.49	-7.63	306.39	40.18	319.25
1964	1	5.22	-10.0	301.59	22.71	319.67
1964	2	10.01	-7.19	398.99	24.78	319.61
1964	3	12.58	-4.98	471.43	3.84	319.55
1964	4	16.37	-1.27	498.13	15.94	319.48
1964	5	22.5	3.77	456.88	32.7	319.42
1964	6	28.9	8.0	516.31	2.8	319.69
1964	7	27.0	9.59	460.58	47.04	319.58
1964	8	27.65	10.36	427.93	76.19	319.81
1964	9	21.99	4.2	426.8	62.87	319.56
1964	10	18.33	1.36	350.09	13.26	319.78
1964	11	9.89	-6.11	297.94	19.48	319.72
1964	12	0.0	-18.14	275.47	22.64	319.59
1965	1	3.97	-10.22	329.61	5.49	319.48
1965	2	5.74	-9.35	420.25	16.72	319.97
1965	3	7.56	-6.58	443.02	49.91	319.65
1965	4	12.7	-3.56	494.52	15.48	319.8
1965	5	20.33	2.56	498.56	21.3	319.36
1965	6	28.09	8.82	503.94	5.94	319.65
1965	7	26.76	10.13	500.48	75.77	320.51
1965	8	27.37	9.13	430.8	42.19	319.93
1965	9	23.59	6.94	425.34	58.12	320.68
1965	10	19.15	0.51	411.19	14.03	320.36
1965	11	9.12	-5.81	305.12	46.68	320.87
1965	12	6.33	-7.74	278.89	20.4	320.26
1966	1	6.25	-9.06	330.16	6.28	320.63
1966	2	10.19	-7.34	386.14	15.45	321.1
1966	3	11.91	-4.74	486.15	14.98	321.16
1966	4	17.96	-2.22	505.83	2.53	321.51
1966	5	20.74	2.73	535.87	80.97	321.18
1966	6	25.23	6.73	475.95	64.59	321.52
1966	7	24.65	8.69	462.22	106.28	321.49
1966	8	27.37	9.28	431.04	79.21	321.5
1966	9	24.51	4.16	426.47	11.51	321.54
1966	10	17.46	-1.75	369.17	113.16	321.18
1966	11	7.53	-8.3	330.29	13.73	321.84
1966	12	7.61	-9.09	310.81	14.31	321.95
1967	1	9.13	-9.65	325.9	3.38	322.07
1967	2	10.34	-6.83	399.49	18.74	321.94
1967	3	10.11	-7.42	575.15	43.31	321.72
1967	4	16.18	-1.74	525.45	11.55	322.05
1967	5	24.67	3.38	534.68	10.5	322.27
1967	6	29.0	8.98	508.5	5.83	321.94
1967	7	27.07	9.32	449.0	83.37	321.66
1967	8	24.88	7.58	433.87	100.26	322.04
1967	9	24.18	6.02	415.43	27.75	322.19
1967	10	19.52	0.62	382.61	20.57	322.36
1967	11	13.72	-6.91	307.06	11.96	322.78
1967	12	9.68	-10.1	295.17	4.39	322.86
1968	1	6.21	-11.79	321.2	12.06	322.55
1968	2	10.19	-7.76	379.71	25.86	322.56
1968	3	10.31	-6.77	461.49	9.43	322.59
1968	4	13.77	-3.42	511.32	6.74	322.73
1968	5	20.94	1.78	549.53	25.47	322.87
1968	6	24.17	6.51	522.58	73.31	323.2
1968	7	25.92	9.57	406.42	78.05	323.25
1968	8	24.69	9.01	454.54	98.25	323.15
1968	9	23.05	6.31	451.86	38.17	323.31
1968	10	15.66	-3.85	326.63	9.04	323.32
1968	11	12.49	-8.5	314.78	0.27	323.32
1968	12	3.03	-13.72	305.01	17.78	323.69
1969	1	5.15	-11.68	334.56	11.62	323.98
1969	2	5.18	-9.66	422.72	31.12	323.89
1969	3	9.02	-6.24	445.62	21.03	324.41
1969	4	14.92	-2.46	495.22	13.37	324.35
1969	5	20.77	2.64	488.35	19.59	324.57
1969	6	25.05	6.86	491.17	53.58	324.63
1969	7	26.34	9.56	439.56	61.28	325.08
1969	8	24.88	7.64	433.6	67.43	324.8
1969	9	25.34	6.79	434.77	27.61	325.28
1969	10	17.91	-1.37	394.8	10.32	324.84
1969	11	10.01	-7.29	323.47	18.79	324.78
1969	12	7.22	-10.21	283.13	13.52	324.88
1970	1	7.7	-11.66	336.44	5.23	325.04
1970	2	9.0	-7.72	413.87	58.32	325.42
1970	3	8.94	-7.7	442.4	22.88	325.69
1970	4	16.47	-2.02	512.22	34.55	325.86
1970	5	20.38	2.52	543.26	26.54	325.27
1970	6	25.81	7.78	473.24	75.48	325.52
1970	7	27.04	9.36	467.26	64.39	325.51
1970	8	26.55	8.52	457.71	54.28	325.76
1970	9	21.85	6.03	458.56	123.34	325.93
1970	10	16.9	-0.15	311.26	41.82	326.15
1970	11	11.93	-6.85	334.15	6.42	325.96
1970	12	8.02	-8.74	303.8	18.08	326.06
1971	1	9.65	-8.74	324.39	19.54	326.25
1971	2	7.33	-10.36	404.53	9.46	326.1
1971	3	14.63	-4.35	507.62	1.43	325.94
1971	4	18.07	-2.45	532.98	9.41	325.47
1971	5	23.6	3.93	518.89	6.22	326.11
1971	6	24.31	5.74	522.29	44.36	326.4
1971	7	29.15	9.94	458.59	38.67	326.45
1971	8	26.27	8.7	433.78	75.0	326.49
1971	9	22.01	4.31	465.19	34.44	326.19
1971	10	15.39	-0.55	378.24	72.11	326.58
1971	11	9.9	-4.76	292.29	17.12	326.82
1971	12	7.96	-9.07	317.96	16.95	327.02
1972	1	7.28	-7.49	323.12	42.9	326.85
1972	2	10.24	-6.63	441.86	12.34	327.04
1972	3	9.87	-4.76	518.48	64.35	326.53
1972	4	13.89	-3.23	506.14	14.8	327.42
1972	5	20.19	2.05	539.38	14.21	327.23
1972	6	28.24	7.96	515.35	27.3	326.92
1972	7	28.32	10.8	446.87	78.73	327.2
1972	8	28.22	9.77	487.32	28.6	327.37
1972	9	25.76	4.87	383.3	10.04	327.76
1972	10	16.71	-1.53	361.76	66.37	328.06
1972	11	8.3	-5.5	310.4	58.06	328.5
1972	12	8.4	-6.81	273.69	20.98	328.56
1973	1	4.92	-9.13	336.05	30.46	328.58
1973	2	8.46	-8.12	306.84	11.9	328.86
1973	3	11.44	-5.03	469.73	42.36	328.99
1973	4	16.93	-2.26	511.11	2.14	329.14
1973	5	22.7	1.9	521.3	24.28	329.62
1973	6	28.07	7.95	516.87	21.53	329.94
1973	7	26.12	10.95	512.56	188.17	330.05
1973	8	23.23	8.34	429.84	111.53	330.42
1973	9	20.89	6.3	450.49	65.09	330.45
1973	10	16.88	0.79	365.83	82.91	330.24
1973	11	10.86	-6.27	290.35	22.29	330.16
1973	12	6.86	-8.08	300.7	24.08	329.66
1974	1	7.72	-7.38	331.63	16.82	329.45
1974	2	9.0	-6.42	381.5	25.69	330.12
1974	3	8.66	-7.21	491.65	31.88	330.2
1974	4	16.9	-2.29	432.47	3.38	330.26
1974	5	22.19	2.31	523.03	9.75	330.28
1974	6	28.51	7.61	494.18	9.33	329.94
1974	7	27.36	10.34	478.41	85.67	330.23
1974	8	25.66	9.12	459.39	131.92	330.26
1974	9	24.05	6.18	415.49	49.93	330.28
1974	10	20.93	-0.27	352.08	7.09	330.36
1974	11	9.57	-8.28	278.08	13.03	330.28
1974	12	9.48	-10.06	312.42	11.56	330.55
1975	1	6.46	-11.12	278.51	14.42	330.89
1975	2	11.33	-7.61	325.83	4.74	330.93
1975	3	16.59	-4.76	453.53	7.26	330.54
1975	4	17.64	-2.33	524.36	1.95	330.67
1975	5	19.89	0.56	506.97	4.98	330.98
1975	6	24.25	5.85	517.31	30.91	331.2
1975	7	25.54	9.95	498.68	139.87	331.12
1975	8	27.48	8.29	446.39	11.64	331.11
1975	9	22.09	4.1	427.19	37.44	331.48
1975	10	17.18	1.28	344.01	90.73	331.46
1975	11	12.02	-5.36	320.16	15.85	331.41
1975	12	10.72	-8.63	276.17	13.06	331.6
1976	1	3.88	-12.12	340.53	35.26	331.79
1976	2	5.06	-10.65	427.17	18.95	332.2
1976	3	10.14	-5.73	446.58	23.37	332.05
1976	4	13.27	-2.51	522.83	36.4	332.13
1976	5	17.36	0.76	515.42	58.05	331.84
1976	6	24.17	4.67	503.06	25.14	331.65
1976	7	30.02	10.6	410.48	23.77	332.14
1976	8	26.41	9.86	403.83	117.44	331.88
1976	9	23.07	4.47	441.35	24.17	331.94
1976	10	20.75	1.86	359.23	33.76	331.92
1976	11	7.72	-7.18	315.36	43.99	332.29
1976	12	6.73	-7.82	278.23	22.67	332.66
1977	1	6.51	-9.8	318.09	5.06	332.76
1977	2	8.7	-7.76	409.01	13.69	332.51
1977	3	10.49	-5.29	478.05	56.26	333.35
1977	4	16.42	-0.13	484.11	36.91	333.51
1977	5	23.62	4.26	496.03	11.92	333.98
1977	6	26.69	7.87	497.26	46.0	333.8
1977	7	29.07	10.83	432.92	33.81	334.02
1977	8	28.96	10.78	461.25	48.6	333.91
1977	9	22.55	6.29	412.05	61.03	334.36
1977	10	15.58	0.08	387.76	53.95	334.52
1977	11	10.9	-5.04	308.66	32.19	334.64
1977	12	5.12	-11.52	272.01	25.98	334.61
1978	1	7.98	-6.95	336.37	18.46	335.01
1978	2	4.86	-9.23	404.8	18.85	334.58
1978	3	7.66	-7.99	534.22	43.8	335.0
1978	4	12.08	-3.26	550.84	39.28	335.06
1978	5	17.92	1.41	492.95	45.1	335.06
1978	6	26.77	7.37	543.58	22.25	335.59
1978	7	28.98	11.01	408.77	75.94	335.57
1978	8	27.77	9.67	421.85	50.62	335.87
1978	9	22.21	5.75	450.71	59.17	335.51
1978	10	15.11	-0.98	364.55	33.1	335.68
1978	11	9.77	-5.94	298.83	26.89	335.99
1978	12	4.81	-9.04	267.5	32.28	335.88
1979	1	6.34	-6.97	338.3	37.72	336.22
1979	2	3.3	-10.58	424.46	24.87	336.01
1979	3	11.31	-5.1	449.93	24.25	336.54
1979	4	15.61	-1.9	511.6	21.92	336.24
1979	5	19.57	1.9	497.47	26.54	336.21
1979	6	26.23	7.08	492.07	13.05	336.84
1979	7	27.43	9.33	475.51	46.8	336.72
1979	8	26.94	9.35	469.72	51.3	337.24
1979	9	21.75	5.85	405.24	40.56	337.2
1979	10	15.45	-0.05	354.85	63.29	337.53
1979	11	10.11	-5.62	327.93	25.42	337.57
1979	12	8.1	-9.17	279.1	6.6	337.79
1980	1	7.36	-7.96	291.49	18.35	338.09
1980	2	9.3	-7.55	355.93	19.11	337.82
1980	3	10.3	-6.36	421.42	18.24	338.43
1980	4	17.26	-2.22	500.67	6.58	338.3
1980	5	21.32	1.9	495.99	24.23	338.43
1980	6	27.5	9.49	541.46	68.39	338.84
1980	7	26.03	9.74	514.62	101.88	338.54
1980	8	25.55	9.29	457.73	81.85	339.12
1980	9	24.64	6.74	418.98	27.28	339.33
1980	10	15.8	-0.86	383.13	29.26	339.42
1980	11	7.52	-7.78	305.19	19.47	339.42
1980	12	8.86	-9.18	312.82	14.03	339.26
1981	1	4.62	-11.07	320.36	14.26	339.38
1981	2	4.29	-12.79	396.15	38.75	339.93
1981	3	11.9	-5.47	410.77	43.79	340.06
1981	4	17.97	-0.9	512.16	10.79	339.94
1981	5	21.67	3.3	480.98	129.28	339.98
1981	6	28.24	8.37	528.19	2.87	340.07
1981	7	28.29	10.19	449.76	61.71	339.92
1981	8	23.6	8.97	418.2	143.01	339.86
1981	9	20.33	5.16	420.42	60.19	340.17
1981	10	17.49	-0.07	362.29	13.94	340.43
1981	11	9.54	-5.77	314.26	34.38	340.74
1981	12	7.15	-7.49	269.88	18.59	340.79
1982	1	6.22	-8.29	318.0	21.57	341.1
1982	2	7.38	-6.66	405.29	11.63	341.1
1982	3	10.51	-5.36	459.96	10.27	341.21
1982	4	14.92	-2.18	501.63	53.63	341.37
1982	5	18.16	0.1	516.05	40.3	341.56
1982	6	27.58	9.38	538.1	22.74	341.35
1982	7	28.37	10.77	481.81	109.27	341.55
1982	8	24.6	8.16	446.41	51.37	341.51
1982	9	20.32	4.06	404.29	112.68	341.47
1982	10	16.5	-1.7	390.12	22.15	341.65
1982	11	9.59	-5.7	284.51	35.87	341.73
1982	12	5.65	-8.13	279.55	56.61	341.79
1983	1	7.42	-7.47	314.29	5.98	341.84
1983	2	12.14	-4.74	404.33	12.47	342.32
1983	3	13.13	-3.46	435.79	29.02	341.82
1983	4	13.65	-2.74	568.47	35.53	342.66
1983	5	18.62	2.79	521.79	54.82	342.87
1983	6	25.18	7.43	516.68	20.84	343.15
1983	7	27.71	10.74	477.77	87.43	343.44
1983	8	27.37	9.76	462.86	60.14	343.66
1983	9	23.09	5.03	430.01	26.48	343.49
1983	10	16.31	-1.27	362.41	53.1	343.72
1983	11	11.65	-3.3	305.57	8.83	343.71
1983	12	4.61	-11.95	289.76	11.79	343.96
1984	1	3.73	-11.37	338.87	22.75	344.2
1984	2	7.25	-9.06	414.54	30.2	344.22
1984	3	11.32	-5.63	459.31	8.95	344.09
1984	4	16.53	-1.86	527.97	1.43	344.27
1984	5	19.73	2.28	522.81	52.32	344.45
1984	6	26.55	6.95	457.54	17.53	344.51
1984	7	29.41	11.16	472.76	62.4	344.76
1984	8	25.76	9.31	420.42	92.49	344.94
1984	9	21.56	6.47	422.06	70.36	344.58
1984	10	19.23	-0.59	338.17	13.66	345.01
1984	11	13.41	-6.1	304.63	11.29	345.2
1984	12	6.88	-12.42	270.29	19.9	345.57
1985	1	9.72	-8.59	327.62	22.48	345.31
1985	2	7.75	-9.37	423.43	20.12	345.61
1985	3	13.92	-5.92	426.8	2.86	346.37
1985	4	19.17	-0.61	498.16	7.45	345.79
1985	5	23.44	2.34	492.17	10.78	345.91
1985	6	27.3	8.44	486.69	64.25	345.94
1985	7	28.23	10.09	460.21	75.31	345.89
1985	8	26.92	9.39	470.23	87.17	346.34
1985	9	22.65	6.25	397.85	42.58	346.4
1985	10	19.1	0.66	356.43	40.73	346.42
1985	11	11.27	-4.21	304.16	33.53	346.61
1985	12	7.19	-8.32	301.61	19.93	346.81
1986	1	5.45	-11.34	342.67	57.11	346.59
1986	2	5.05	-10.6	369.17	4.15	346.74
1986	3	11.02	-5.4	478.58	0.12	346.68
1986	4	14.57	-2.76	463.15	59.02	347.22
1986	5	22.64	3.99	493.85	16.73	347.26
1986	6	29.03	8.24	466.65	12.29	347.52
1986	7	30.73	11.87	481.87	16.44	347.33
1986	8	27.59	10.52	460.0	65.27	347.4
1986	9	23.73	7.1	408.84	50.34	348.35
1986	10	16.1	-0.15	369.51	53.99	347.77
1986	11	7.4	-6.99	287.98	39.22	348.04
1986	12	3.52	-13.63	287.55	14.42	348.13
1987	1	1.73	-16.41	327.99	15.96	348.47
1987	2	5.79	-9.34	372.85	29.32	348.02
1987	3	10.15	-5.9	453.67	31.22	348.3
1987	4	12.22	-3.69	529.59	50.17	348.77
1987	5	19.5	2.29	448.96	23.7	349.01
1987	6	26.08	6.57	525.04	15.77	349.2
1987	7	28.09	11.39	504.58	137.66	349.39
1987	8	26.16	9.58	434.73	67.2	349.5
1987	9	23.05	5.74	469.25	34.79	349.7
1987	10	17.42	2.5	382.56	67.95	349.86
1987	11	7.84	-6.19	297.49	54.1	350.07
1987	12	5.44	-9.15	272.47	17.51	350.05
1988	1	8.96	-7.32	312.07	2.03	350.38
1988	2	8.69	-7.0	418.61	23.98	350.94
1988	3	7.25	-6.03	482.71	117.6	350.87
1988	4	14.15	-2.52	493.67	39.97	351.01
1988	5	16.1	-0.11	507.13	30.8	351.06
1988	6	24.45	6.65	465.96	105.57	351.37
1988	7	25.88	8.64	470.14	58.32	352.02
1988	8	25.35	9.53	418.84	91.69	351.9
1988	9	24.29	5.37	432.7	4.41	352.13
1988	10	15.56	-0.19	391.73	66.06	352.41
1988	11	8.88	-7.87	290.69	3.67	352.34
1988	12	7.54	-7.56	291.3	19.84	352.35
1989	1	5.71	-11.52	341.1	36.26	352.85
1989	2	8.28	-7.03	419.3	28.26	352.54
1989	3	9.64	-6.03	525.41	30.37	352.47
1989	4	16.82	-2.82	550.78	0.39	352.97
1989	5	22.15	2.89	525.28	62.72	352.67
1989	6	25.47	8.25	526.39	98.73	352.97
1989	7	27.78	10.05	456.34	90.85	353.3
1989	8	25.94	9.62	462.46	87.53	353.37
1989	9	22.99	5.02	453.92	14.06	353.32
1989	10	20.55	1.94	364.24	28.16	353.52
1989	11	13.34	-8.11	310.47	9.47	353.65
1989	12	10.66	-8.42	310.99	15.08	353.81
1990	1	4.07	-14.19	335.79	19.58	353.75
1990	2	7.02	-10.04	409.34	13.62	354.33
1990	3	13.72	-4.04	501.38	4.47	354.24
1990	4	18.58	-3.32	508.53	0.4	353.68
1990	5	22.02	3.89	514.7	31.11	354.16
1990	6	30.16	8.64	540.95	13.55	353.97
1990	7	29.16	11.24	416.33	86.78	354.19
1990	8	25.71	8.83	447.61	57.99	354.61
1990	9	24.73	7.2	410.87	30.04	354.61
1990	10	19.92	-0.26	398.23	25.96	354.89
1990	11	10.44	-6.52	309.68	33.77	355.13
1990	12	7.52	-8.41	289.21	27.59	355.19
1991	1	6.44	-8.89	334.51	16.01	354.82
1991	2	9.29	-7.84	424.07	18.27	355.02
1991	3	14.39	-5.02	432.61	13.0	355.67
1991	4	17.78	-3.86	532.45	2.09	356.02
1991	5	22.57	3.84	517.85	44.87	356.0
1991	6	25.75	6.38	478.46	26.23	355.8
1991	7	29.28	11.04	429.7	53.14	355.59
1991	8	26.86	9.09	433.38	97.99	355.46
1991	9	25.13	4.44	415.41	25.37	355.56
1991	10	20.26	-0.94	388.88	11.72	355.62
1991	11	9.39	-7.04	290.73	20.89	355.8
1991	12	7.08	-11.32	288.2	7.76	355.93
1992	1	3.49	-13.45	344.83	11.88	356.2
1992	2	6.77	-9.87	410.49	13.57	356.38
1992	3	15.51	-3.53	495.08	0.68	356.27
1992	4	17.68	-0.92	565.68	13.64	356.39
1992	5	23.0	1.49	436.0	21.16	356.41
1992	6	28.07	7.81	534.4	22.81	356.97
1992	7	28.81	10.49	459.85	74.03	356.44
1992	8	27.8	10.23	425.01	73.34	356.62
1992	9	25.41	7.81	448.26	38.62	356.29
1992	10	17.47	-1.1	366.0	30.91	356.63
1992	11	8.75	-7.0	331.7	36.65	356.38
1992	12	5.9	-10.32	303.83	17.64	356.39
1993	1	9.21	-8.52	318.57	7.13	356.96
1993	2	8.72	-7.71	369.68	7.43	356.44
1993	3	13.73	-5.59	507.25	2.36	356.76
1993	4	16.79	-1.9	513.2	2.54	356.59
1993	5	20.61	2.31	512.83	30.07	357.03
1993	6	27.11	7.43	516.98	14.41	357.12
1993	7	27.74	9.79	476.33	60.72	356.76
1993	8	25.41	9.27	387.67	60.75	357.32
1993	9	22.87	5.48	482.91	53.87	357.39
1993	10	19.42	0.86	369.79	15.93	357.49
1993	11	11.28	-8.84	337.03	5.23	357.54
1993	12	5.51	-9.08	306.39	22.86	357.8
1994	1	6.1	-9.36	301.59	12.6	358.13
1994	2	7.67	-9.83	398.99	7.7	358.09
1994	3	11.15	-5.9	471.43	18.3	358.29
1994	4	15.34	-2.24	498.13	20.61	358.46
1994	5	22.27	4.07	456.88	42.89	358.46
1994	6	24.48	6.81	516.31	109.66	358.44
1994	7	29.6	11.97	460.58	40.81	358.79
1994	8	25.94	8.83	427.93	84.96	359.16
1994	9	26.82	7.64	426.8	16.17	359.17
1994	10	19.54	1.4	350.09	32.26	359.49
1994	11	11.88	-6.06	297.94	7.65	359.68
1994	12	7.11	-11.13	275.47	25.24	359.83
1995	1	3.93	-14.21	329.61	8.52	359.79
1995	2	7.36	-9.69	420.25	16.14	360.05
1995	3	12.5	-5.21	443.02	19.94	360.22
1995	4	15.82	-2.49	494.52	13.06	360.62
